onset	duration	Trials	Runs	Cond_1_200_2_150_HasBeenChangedTo200_150	order_1_first_2_lastForThisIdPerson_	ProbR	ID_1_PlayerA_2_playerB_	AnsTimePAS1_rtStage1_playerA___3Seconds	AnsTimePBS1	PAChoS1_1Left_2Right_	PBChoS1	MissingPAS1_0None_	MissingPBS1	AnsTimePAS2	AnsTimePBS2	PAChoS2	PBChoS2	MissingPAS2	MissingPBS2	TriOn	DecEndS1	IsiOnS1	FbOnS1	DecEndS2	FbOffS2	TriEnd	Jitter	rwPA_rewardToPa_	rwPB	randa	randb
0	20.0003	29	2	200	1	40	2	0	0	1	0	0	0	0	0.6356	0	1	0	0	0	3.0081	3.0082	17.0458	7.6584	17.0338	20.0003	3	100	100	0.6093	0.5562
20.0066	20.0002	30	2	150	1	60	2	0	0	1	0	0	0	0	0.6248	0	1	0	0	20.0066	23.0159	23.016	37.0785	27.6671	37.0664	40.0068	3	150	0	0.8624	0.9777
40.0123	24.0002	31	2	200	2	40	2	0	1.0336	0	1	0	0	0	0	1	0	0	0	40.0123	41.0579	41.0637	57.0714	50.0367	57.0592	64.0125	7	0	0	0.387	0.9365
64.0186	22.0003	32	2	150	2	70	2	0	0.7474	0	2	0	0	0	0	2	0	0	0	64.0186	64.7896	64.8019	81.076	74.0413	81.0638	86.0189	5	150	0	0.2155	0.2635
86.0251	21.0008	33	2	200	1	10	2	0	0	1	0	0	0	0	0.6936	0	1	0	0	86.0251	89.035	89.035	103.0948	93.7521	103.0828	107.0259	4	100	100	0.4946	0.3662
107.0345	26.0002	34	2	150	1	25	2	0	0	1	0	0	0	0	0.6415	0	1	0	0	107.0345	110.0416	110.0416	124.1004	114.7056	124.0882	133.0347	9	0	150	0.6515	0.6494
133.0396	22	35	2	200	2	70	2	0	0.8667	0	2	0	0	0	0	2	0	0	0	133.0396	133.9239	133.9369	150.1044	143.0696	150.0921	155.0396	5	100	100	0.9488	0.5226
155.0442	22.0001	36	2	150	2	35	2	0	1.0671	0	1	0	0	0	0	2	0	0	0	155.0442	156.1298	156.1422	172.1097	165.075	172.0975	177.0443	5	0	150	0.7967	0.5675
177.0491	23	37	2	200	1	20	2	0	0	1	0	0	0	0	0.6247	0	1	0	0	177.0491	180.0568	180.057	194.1151	184.7039	194.1029	200.0491	6	100	100	0.0052	0.6745
200.054	22	38	2	150	1	80	2	0	0	1	0	0	0	0	1.2529	0	1	0	0	200.054	203.061	203.061	217.1068	208.3367	217.0946	222.054	5	150	0	0.2028	0.6775
222.0588	21	39	2	200	2	90	2	0	0.9046	0	2	0	0	0	0	2	0	0	0	222.0588	222.9831	223.0514	239.1255	232.0908	239.1133	243.0588	4	100	100	0.6702	0.0349
243.0633	23	40	2	150	2	30	2	0	1.6438	0	1	0	0	0	0	1	0	0	0	243.0633	244.728	244.7369	260.1179	253.0831	260.1057	266.0633	6	0	150	0.3698	0.7722
266.0688	25.0001	41	2	200	1	75	2	0	0	2	0	0	0	0	0.8759	0	2	0	0	266.0688	269.0757	269.0757	283.123	273.976	283.1108	291.0689	8	0	0	0.4082	0.9245
291.0741	21	42	2	150	1	85	2	0	0	2	0	0	0	0	0.8559	0	2	0	0	291.0741	294.08	294.08	308.1272	298.9603	308.115	312.0741	4	0	150	0.8866	0.589
312.0792	22	43	2	200	2	10	2	0	0.981	0	1	0	0	0	0	1	0	0	0	312.0792	313.0804	313.0855	329.133	322.0982	329.1208	334.0792	5	100	100	0.9762	0.7818
334.0847	23.0001	44	2	150	2	85	2	0	0.9454	0	2	0	0	0	0	2	0	0	0	334.0847	335.0502	335.0642	351.1517	344.1169	351.1395	357.0848	6	0	150	0.5893	0.9133
357.0899	23	45	2	200	1	15	2	0	0	1	0	0	0	0	0.8823	0	1	0	0	357.0899	360.0981	360.0981	374.1434	365.0027	374.1312	380.0899	6	100	100	0.9111	0.6735
380.0948	25.0001	46	2	150	1	65	2	0	0	1	0	0	0	0	0.8616	0	1	0	0	380.0948	383.1039	383.1039	397.1484	387.987	397.1362	405.0949	8	150	0	0.9006	0.0478
405.1001	19	47	2	200	2	25	2	0	0.9886	0	1	0	0	0	0	1	0	0	0	405.1001	406.1079	406.1186	422.1527	415.1179	422.1405	424.1001	2	100	100	0.7737	0.0193
424.1055	23	48	2	150	2	90	2	0	0.7967	0	2	0	0	0	0	1	0	0	0	424.1055	424.9225	424.9384	441.1725	434.1377	441.1603	447.1055	6	0	150	0.3181	0.3737
447.1104	21	49	2	200	1	65	2	0	0	2	0	0	0	0	0.4838	0	2	0	0	447.1104	450.1178	450.1178	464.1643	454.6251	464.152	468.1104	4	100	100	0.9731	0.1189
468.1159	24	50	2	150	1	15	2	0	0	2	0	0	0	0	0.9516	0	2	0	0	468.1159	471.1229	471.1229	485.17	476.0987	485.1577	492.1159	7	150	0	0.2242	0.0271
492.1212	24.0001	51	2	200	2	60	2	0	1.2034	0	2	0	0	0	0	2	0	0	0	492.1212	493.3445	493.3537	509.1746	502.1398	509.1624	516.1213	7	0	0	0.9226	0.816
516.1263	24	52	2	150	2	30	2	0	1.8167	0	1	0	0	0	0	2	0	0	0	516.1263	517.9623	517.9715	533.1926	526.1578	533.1805	540.1263	7	0	150	0.1716	0.8357
540.1318	23	53	2	200	1	75	2	0	0	2	0	0	0	0	0.7203	0	2	0	0	540.1318	543.1412	543.1412	557.1973	547.8816	557.1851	563.1318	6	100	100	0.7601	0.1865
563.137	23.0001	54	2	150	1	80	2	0	0	1	0	0	0	0	1.1458	0	1	0	0	563.137	566.1453	566.1453	580.2023	571.3118	580.1901	586.1371	6	150	0	0.618	0.6101
