onset	duration	Trials	Runs	Cond_1_200_2_150_HasBeenChangedTo200_150	order_1_first_2_lastForThisIdPerson_	ProbR	ID_1_PlayerA_2_playerB_	AnsTimePAS1_rtStage1_playerA___3Seconds	AnsTimePBS1	PAChoS1_1Left_2Right_	PBChoS1	MissingPAS1_0None_	MissingPBS1	AnsTimePAS2	AnsTimePBS2	PAChoS2	PBChoS2	MissingPAS2	MissingPBS2	TriOn	DecEndS1	IsiOnS1	FbOnS1	DecEndS2	FbOffS2	TriEnd	Jitter	rwPA_rewardToPa_	rwPB	randa	randb
0	20.0003	57	3	200	1	40	2	0	0	1	0	0	0	0	0.7792	0	1	0	0	0	3.0064	3.0065	17.0507	7.8069	17.0387	20.0003	3	0	0	0.0498	0.8698
20.0065	23.0002	58	3	150	1	65	2	0	0	1	0	0	0	0	0.672	0	1	0	0	20.0065	23.0124	23.0125	37.0568	27.7059	37.0446	43.0067	6	150	0	0.8838	0.9579
43.012	23.0002	59	3	200	2	10	2	0	0.8656	0	1	0	0	0	0	1	0	0	0	43.012	43.8937	43.9076	60.0751	53.0404	60.063	66.0122	6	100	100	0.7252	0.4259
66.0177	23.0002	60	3	150	2	90	2	0	1.7084	0	1	0	0	0	0	1	0	0	0	66.0177	67.7415	67.7524	83.0802	76.0454	83.068	89.0179	6	0	150	0.0151	0.743
89.0241	22.0008	61	3	200	1	40	2	0	0	1	0	0	0	0	0.6353	0	1	0	0	89.0241	92.0323	92.0324	106.0719	96.6843	106.0599	111.0249	5	100	100	0.1432	0.0607
111.034	24.0002	62	3	150	1	70	2	0	0	2	0	0	0	0	0.7373	0	1	0	0	111.034	114.04	114.0401	128.0772	118.7916	128.065	135.0342	7	150	0	0.354	0.8262
135.0389	26	63	3	200	2	25	2	0	1.1002	0	1	0	0	0	0	1	0	0	0	135.0389	136.1484	136.1543	152.0952	145.0604	152.083	161.0389	9	100	100	0.1016	0.1
161.0441	22	64	3	150	2	65	2	0	1.0515	0	2	0	0	0	0	1	0	0	0	161.0441	162.1036	162.1183	178.0991	171.0644	178.087	183.0441	5	0	150	0.7802	0.0369
183.0491	21.0001	65	3	200	1	35	2	0	0	1	0	0	0	0	0.8327	0	1	0	0	183.0491	186.0548	186.055	200.1045	190.9147	200.0923	204.0492	4	0	0	0.9028	0.7488
204.054	25	66	3	150	1	80	2	0	0	1	0	0	0	0	1.3141	0	1	0	0	204.054	207.0599	207.0599	221.097	212.388	221.0848	229.054	8	150	0	0.4646	0.2712
229.0595	21	67	3	200	2	90	2	0	0.9721	0	1	0	0	0	0	1	0	0	0	229.0595	230.053	230.0672	246.1146	239.0799	246.1024	250.0595	4	0	0	0.7846	0.7926
250.0644	24	68	3	150	2	85	2	0	1.4366	0	1	0	0	0	0	1	0	0	0	250.0644	251.5101	251.526	267.1336	260.0988	267.1214	274.0644	7	0	150	0.5947	0.8741
274.0693	24.0001	69	3	200	1	15	2	0	0	1	0	0	0	0	0.5946	0	1	0	0	274.0693	277.0749	277.0749	291.1117	281.6832	291.0994	298.0694	7	100	100	0.2241	0.1368
298.075	21	70	3	150	1	60	2	0	0	2	0	0	0	0	0.9193	0	1	0	0	298.075	301.0804	301.0804	315.143	306.0259	315.1308	319.075	4	150	0	0.8541	0.2953
319.0801	24.0001	71	3	200	2	75	2	0	0.8298	0	2	0	0	0	0	2	0	0	0	319.0801	319.9181	319.9279	336.1354	329.1005	336.1233	343.0802	7	100	100	0.1024	0.5099
343.0851	22	72	3	150	2	20	2	0	1.7099	0	1	0	0	0	0	2	0	0	0	343.0851	344.8031	344.8122	360.1401	353.1052	360.1278	365.0851	5	0	150	0.125	0.952
365.0905	22.0001	73	3	200	1	75	2	0	0	2	0	0	0	0	1.546	0	2	0	0	365.0905	368.0959	368.0959	382.1588	373.6685	382.1466	387.0906	5	0	0	0.5358	0.8588
387.0959	24	74	3	150	1	25	2	0	0	2	0	0	0	0	0.8315	0	2	0	0	387.0959	390.1014	390.1014	404.1508	394.9594	404.1386	411.0959	7	150	0	0.9712	0.3404
411.1007	21	75	3	200	2	30	2	0	0.8506	0	1	0	0	0	0	1	0	0	0	411.1007	411.9589	411.9747	428.1688	421.134	428.1566	432.1007	4	100	100	0.8086	0.5485
432.1064	22	76	3	150	2	10	2	0	0.8296	0	2	0	0	0	0	1	0	0	0	432.1064	432.9572	432.9671	449.1612	442.1264	449.149	454.1064	5	150	0	0.2085	0.8378
454.112	20	77	3	200	1	70	2	0	0	2	0	0	0	0	0.6271	0	2	0	0	454.112	457.1175	457.1175	471.18	461.7708	471.1678	474.112	3	100	100	0.0407	0.5209
474.1171	25.0001	78	3	150	1	60	2	0	0	1	0	0	0	0	1.0922	0	2	0	0	474.1171	477.1231	477.1231	491.186	482.242	491.1738	499.1172	8	0	150	0.6493	0.1996
