onset	duration	Trials	Runs	Cond_1_200_2_150_HasBeenChangedTo200_150	order_1_first_2_lastForThisIdPerson_	ProbR	ID_1_PlayerA_2_playerB_	AnsTimePAS1_rtStage1_playerA___3Seconds	AnsTimePBS1	PAChoS1_1Left_2Right_	PBChoS1	MissingPAS1_0None_	MissingPBS1	AnsTimePAS2	AnsTimePBS2	PAChoS2	PBChoS2	MissingPAS2	MissingPBS2	TriOn	DecEndS1	IsiOnS1	FbOnS1	DecEndS2	FbOffS2	TriEnd	Jitter	rwPA_rewardToPa_	rwPB	randa	randb
0.0002	20.0007	57	3	200	1	40	2	0	0	1	0	0	0	0	0.6418	0	1	0	0	0.0002	3.0211	3.0212	17.0722	7.6782	17.061	20.0009	3	0	0	0.0498	0.8698
20.0226	23.0007	58	3	150	1	65	2	0	0	2	0	0	0	0	0.7633	0	1	0	0	20.0226	23.0419	23.0419	37.104	27.8315	37.0922	43.0233	6	150	0	0.8838	0.9579
43.0447	23.0008	59	3	200	2	10	2	0	0.9805	0	1	0	0	0	0	1	0	0	0	43.0447	44.0553	44.0609	60.108	53.0741	60.0961	66.0455	6	100	100	0.7252	0.4259
66.0655	23.0007	60	3	150	2	90	2	0	1.6493	0	2	0	0	0	0	2	0	0	0	66.0655	67.7413	67.7578	83.1386	76.1049	83.1267	89.0662	6	150	0	0.0151	0.743
89.0869	22.0033	61	3	200	1	40	2	0	0	1	0	0	0	0	0.3489	0	1	0	0	89.0869	92.1123	92.1124	106.1829	96.4961	106.1716	111.0902	5	100	100	0.1432	0.0607
111.1286	24.0007	62	3	150	1	70	2	0	0	2	0	0	0	0	0.6706	0	1	0	0	111.1286	114.1396	114.1397	128.2	118.8349	128.188	135.1293	7	150	0	0.354	0.8262
135.1474	26	63	3	200	2	25	2	0	0.8989	0	1	0	0	0	0	1	0	0	0	135.1474	136.0829	136.0899	152.2169	145.1829	152.2049	161.1474	9	100	100	0.1016	0.1
161.1653	22.0001	64	3	150	2	65	2	0	1.4148	0	1	0	0	0	0	1	0	0	0	161.1653	162.6149	162.6258	178.2329	171.1988	178.2209	183.1654	5	0	150	0.7802	0.0369
183.1827	21.0001	65	3	200	1	35	2	0	0	1	0	0	0	0	0.5014	0	1	0	0	183.1827	186.2002	186.2003	200.2507	190.7298	200.2386	204.1828	4	0	0	0.9028	0.7488
204.2	25.0001	66	3	150	1	80	2	0	0	2	0	0	0	0	0.4982	0	1	0	0	204.2	207.2177	207.2177	221.2554	211.731	221.2433	229.2001	8	150	0	0.4646	0.2712
229.2226	21	67	3	200	2	90	2	0	1.3848	0	2	0	0	0	0	2	0	0	0	229.2226	230.6369	230.6513	246.2985	239.2644	246.2865	250.2226	4	100	100	0.7846	0.7926
250.2402	24.0002	68	3	150	2	85	2	0	1.4945	0	1	0	0	0	0	1	0	0	0	250.2402	251.7646	251.776	267.3166	260.2826	267.3046	274.2404	7	0	150	0.5947	0.8741
