onset	duration	Trials	Runs	Cond_1_200_2_150_HasBeenChangedTo200_150	order_1_first_2_lastForThisIdPerson_	ProbR	ID_1_PlayerA_2_playerB_	AnsTimePAS1_rtStage1_playerA___3Seconds	AnsTimePBS1	PAChoS1_1Left_2Right_	PBChoS1	MissingPAS1_0None_	MissingPBS1	AnsTimePAS2	AnsTimePBS2	PAChoS2	PBChoS2	MissingPAS2	MissingPBS2	TriOn	DecEndS1	IsiOnS1	FbOnS1	DecEndS2	FbOffS2	TriEnd	Jitter	rwPA_rewardToPa_	rwPB	randa	randb
0.0003	20.0118	57	3	200	1	40	2	0	0	1	0	0	0	0	0.5546	0	1	0	0	0.0003	3.0216	3.0217	17.0481	7.5914	17.048	20.0121	3	0	0	0.0498	0.8698
20.0333	23.0125	58	3	150	1	65	2	0	0	1	0	0	0	0	1.0405	0	2	0	0	20.0333	23.051	23.0511	37.0926	28.1091	37.0925	43.0458	6	150	0	0.8838	0.9579
43.0681	23.0124	59	3	200	2	10	2	0	0.7713	0	1	0	0	0	0	1	0	0	0	43.0681	43.8732	43.8879	60.1232	53.0988	60.1231	66.0805	6	100	100	0.7252	0.4259
66.1012	23.0124	60	3	150	2	90	2	0	1.2164	0	1	0	0	0	0	1	0	0	0	66.1012	67.3487	67.3584	83.1538	76.1304	83.1537	89.1136	6	0	150	0.0151	0.743
89.1361	22.0134	61	3	200	1	40	2	0	0	1	0	0	0	0	1.0824	0	1	0	0	89.1361	92.1613	92.1614	106.2128	97.2695	106.212	111.1495	5	100	100	0.1432	0.0607
111.1827	24.0126	62	3	150	1	70	2	0	0	1	0	0	0	0	0.8706	0	1	0	0	111.1827	114.1908	114.1908	128.2284	119.0751	128.2283	135.1953	7	150	0	0.354	0.8262
135.2131	26.0121	63	3	200	2	25	2	0	1.5724	0	1	0	0	0	0	1	0	0	0	135.2131	136.8231	136.8366	152.2585	145.244	152.2585	161.2252	9	100	100	0.1016	0.1
161.2449	22.0121	64	3	150	2	65	2	0	2.0013	0	1	0	0	0	0	2	0	0	0	161.2449	163.2813	163.2925	178.2879	171.2732	178.2879	183.257	5	150	0	0.7802	0.0369
183.2748	21.0122	65	3	200	1	35	2	0	0	1	0	0	0	0	0.7607	0	1	0	0	183.2748	186.2918	186.2919	200.3322	191.0692	200.3322	204.287	4	0	0	0.9028	0.7488
204.3049	25.0121	66	3	150	1	80	2	0	0	2	0	0	0	0	0.5317	0	2	0	0	204.3049	207.3213	207.3213	221.3636	211.8715	221.3636	229.317	8	0	150	0.4646	0.2712
229.3349	21.0121	67	3	200	2	90	2	0	1.192	0	2	0	0	0	0	2	0	0	0	229.3349	230.5644	230.5717	246.38	239.36	246.38	250.347	4	100	100	0.7846	0.7926
250.3651	24.0121	68	3	150	2	85	2	0	0.8527	0	1	0	0	0	0	2	0	0	0	250.3651	251.2433	251.2564	267.4114	260.394	267.4114	274.3772	7	0	150	0.5947	0.8741
274.3975	24.0121	69	3	200	1	15	2	0	0	1	0	0	0	0	0.6883	0	1	0	0	274.3975	277.4107	277.4107	291.4416	282.133	291.4416	298.4096	7	100	100	0.2241	0.1368
298.428	21.0121	70	3	150	1	60	2	0	0	2	0	0	0	0	0.7613	0	1	0	0	298.428	301.4444	301.4444	315.4717	306.223	315.4717	319.4401	4	150	0	0.8541	0.2953
