onset	duration	Trials	Runs	Cond_1_200_2_150_HasBeenChangedTo200_150	order_1_first_2_lastForThisIdPerson_	ProbR	ID_1_PlayerA_2_playerB_	AnsTimePAS1_rtStage1_playerA___3Seconds	AnsTimePBS1	PAChoS1_1Left_2Right_	PBChoS1	MissingPAS1_0None_	MissingPBS1	AnsTimePAS2	AnsTimePBS2	PAChoS2	PBChoS2	MissingPAS2	MissingPBS2	TriOn	DecEndS1	IsiOnS1	FbOnS1	DecEndS2	FbOffS2	TriEnd	Jitter	rwPA_rewardToPa_	rwPB	randa	randb	Unknown1	Unknown2
0.0005	23.0008	1	1	200	1	25	1	0.821	0	1	0	0	0	0	0	0	1	0	0	0.0005	0.8455	0.8517	17.0531	10.0281	17.0506	23.0013	6	100	100	0.5212	0.7195	2.242	1.815
23.0578	23.0003	2	1	150	1	30	1	1.1982	0	1	0	0	0	0	0	0	2	0	0	23.0578	24.2701	24.2863	40.1138	33.0889	40.1111	46.0581	6	150	0	0.1617	0.4387	1.8283	2.0151
46.0695	23.0003	3	1	200	2	10	1	0	0	0	1	0	0	0.975	0	1	0	0	0	46.0695	49.0762	49.0763	63.1212	54.074	63.1186	69.0698	6	0	0	0.7928	0.9833	1.8284	2.0151
69.0779	21.0001	4	1	150	2	20	1	0	0	0	1	0	0	0.5645	0	1	0	0	0	69.0779	72.0849	72.0849	86.1152	76.6574	86.1125	90.078	4	150	0	0.5201	0.1161	1.8283	2.2154
90.083	23	5	1	200	1	75	1	0.9803	0	2	0	0	0	0	0	0	2	0	0	90.083	91.0725	91.0798	107.1208	100.1083	107.1181	113.083	6	100	100	0.3839	0.5962	2.0285	1.815
113.0881	20.0001	6	1	150	1	85	1	0.9137	0	2	0	0	0	0	0	0	2	0	0	113.0881	114.0133	114.0204	130.1149	123.1023	130.1122	133.0882	3	0	150	0.8649	0.3192	1.8284	2.0152
133.0926	24	7	1	200	2	65	1	0	0	0	2	0	0	1.1493	0	2	0	0	0	133.0926	136.0997	136.0998	150.1329	141.2599	150.1302	157.0926	7	0	0	0.1769	0.9851	2.0285	2.0152
157.0976	25.0001	8	1	150	2	85	1	0	0	0	2	0	0	0.5822	0	1	0	0	0	157.0976	160.1047	160.1047	174.1278	164.7012	174.1252	182.0977	8	0	150	0.2606	0.4692	1.8283	2.0151
182.1027	23	9	1	200	1	70	1	0.844	0	2	0	0	0	0	0	0	2	0	0	182.1027	182.9661	182.9758	199.137	192.1245	199.1344	205.1027	6	0	0	0.5623	0.7808	2.2286	2.0152
205.1074	23	10	1	150	1	15	1	0.8685	0	2	0	0	0	0	0	0	2	0	0	205.1074	205.998	206.0099	222.1444	215.1319	222.1417	228.1074	6	150	0	0.6078	0.4139	2.2287	2.0152
228.1123	23	11	1	200	2	60	1	0	0	0	2	0	0	0.921	0	2	0	0	0	228.1123	231.1193	231.1193	245.1518	236.0505	245.1491	251.1123	6	100	100	0.8385	0.1088	2.0285	2.0151
251.1173	24	12	1	150	2	20	1	0	0	0	1	0	0	0.5475	0	1	0	0	0	251.1173	254.1242	254.1242	268.1592	258.6847	268.1565	275.1173	7	150	0	0.4622	0.5047	2.0285	2.0152
275.1219	24	13	1	200	1	80	1	0.8453	0	2	0	0	0	0	0	0	2	0	0	275.1219	275.9842	275.9929	292.1542	285.1416	292.1515	299.1219	7	100	100	0.4586	0.2929	1.8283	2.0151
299.127	21	14	1	150	1	40	1	1.1882	0	1	0	0	0	0	0	0	1	0	0	299.127	300.3354	300.3482	316.1624	309.1499	316.1598	320.127	4	150	0	0.0916	0.8384	1.8283	2.0152
320.1321	25	15	1	200	2	30	1	0	0	0	1	0	0	0.7301	0	1	0	0	0	320.1321	323.139	323.139	337.1547	327.8761	337.152	345.1321	8	100	100	0.1196	0.5065	2.2287	2.2154
345.1367	24	16	1	150	2	10	1	0	0	0	2	0	0	0.485	0	1	0	0	0	345.1367	348.1453	348.1453	362.1772	352.6398	362.1745	369.1367	7	150	0	0.7053	0.5028	2.0285	2.2153
369.1417	19.0001	17	1	200	1	80	1	0.8298	0	2	0	0	0	0	0	0	2	0	0	369.1417	369.9866	369.9977	386.1855	379.1729	386.1828	388.1418	2	0	0	0.2405	0.9676	2.0285	2.6156
388.1465	22.0001	18	1	150	1	75	1	1.1279	0	2	0	0	0	0	0	0	1	0	0	388.1465	389.2885	389.295	405.176	398.1634	405.1733	410.1466	5	150	0	0.0304	0.0855	2.2287	2.6157
410.1511	24	19	1	200	2	65	1	0	0	0	2	0	0	0.6149	0	2	0	0	0	410.1511	413.1591	413.1591	427.1958	417.7885	427.1931	434.1511	7	0	0	0.4122	0.8945	2.0285	2.0151
434.1563	21	20	1	150	2	60	1	0	0	0	2	0	0	0.5274	0	2	0	0	0	434.1563	437.165	437.165	451.1908	441.7093	451.1881	455.1563	4	150	0	0.8023	0.2692	2.0285	2.0152
455.1614	22.0001	21	1	200	1	90	1	0.798	0	2	0	0	0	0	0	0	2	0	0	455.1614	455.979	455.9951	472.2097	465.1971	472.207	477.1615	5	100	100	0.2534	0.4844	2.0285	2.2153
477.1662	22	22	1	150	1	90	1	1.0333	0	2	0	0	0	0	0	0	2	0	0	477.1662	478.2208	478.2284	494.2028	487.1903	494.2001	499.1662	5	0	150	0.0492	0.276	2.0285	2.0152
499.1713	22.0001	23	1	200	2	15	1	0	0	0	1	0	0	0.6188	0	1	0	0	0	499.1713	502.1782	502.1782	516.2093	506.8058	516.2066	521.1714	5	100	100	0.1339	0.2056	2.0285	2.0152
521.1763	22	24	1	150	2	25	1	0	0	0	2	0	0	0.533	0	1	0	0	0	521.1763	524.1836	524.1836	538.2158	528.7265	538.2131	543.1763	5	150	0	0.5054	0.1239	2.2287	2.0152
543.1809	20	25	1	200	1	70	1	0.7749	0	2	0	0	0	0	0	0	2	0	0	543.1809	543.9685	543.981	560.2223	553.2098	560.2196	563.1809	3	100	100	0.8368	0.6167	2.2287	2.2153
563.186	20.0001	26	1	150	1	35	1	1.1321	0	1	0	0	0	0	0	0	2	0	0	563.186	564.3307	564.346	580.227	573.2145	580.2243	583.1861	3	150	0	0.0569	0.0408	2.0284	2.0151
583.1912	21	27	1	200	2	40	1	0	0	0	1	0	0	0.8539	0	1	0	0	0	583.1912	586.1998	586.1998	600.2317	591.0632	600.229	604.1912	4	100	100	0.291	0.4634	2.0285	2.0152
604.1957	26.0001	28	1	150	2	35	1	0	0	0	1	0	0	0.4872	0	1	0	0	0	604.1957	607.204	607.204	621.2373	611.7021	621.2346	630.1958	9	0	150	0.2717	0.9382	2.0285	2.2153
