onset	duration	Trials	Runs	Cond_1_200_2_150_HasBeenChangedTo200_150	order_1_first_2_lastForThisIdPerson_	ProbR	ID_1_PlayerA_2_playerB_	AnsTimePAS1_rtStage1_playerA___3Seconds	AnsTimePBS1	PAChoS1_1Left_2Right_	PBChoS1	MissingPAS1_0None_	MissingPBS1	AnsTimePAS2	AnsTimePBS2	PAChoS2	PBChoS2	MissingPAS2	MissingPBS2	TriOn	DecEndS1	IsiOnS1	FbOnS1	DecEndS2	FbOffS2	TriEnd	Jitter	rwPA_rewardToPa_	rwPB	randa	randb	Unknown1	Unknown2
0.0001	20.0002	29	2	200	1	40	1	1.453	0	1	0	0	0	0	0	0	1	0	0	0.0001	1.4671	1.4801	17.0611	10.0265	17.0491	20.0003	3	100	100	0.6093	0.5562	1.2262	3.2255
20.0065	20.0002	30	2	150	1	60	1	1.8546	0	1	0	0	0	0	0	0	1	0	0	20.0065	21.8747	21.886	37.0672	30.0325	37.0551	40.0067	3	150	0	0.8624	0.9777	1.4261	1.2129
40.012	24.0003	31	2	200	2	40	1	0	0	0	1	0	0	0.5496	0	1	0	0	0	40.012	43.0189	43.0189	57.0599	47.5866	57.0477	64.0123	7	0	0	0.387	0.9365	1.4262	1.4128
64.0181	22.0003	32	2	150	2	70	1	0	0	0	2	0	0	0.4028	0	2	0	0	0	64.0181	67.0253	67.0253	81.0645	71.4443	81.0523	86.0184	5	150	0	0.2155	0.2635	1.2262	1.4128
86.0244	21.0009	33	2	200	1	10	1	1.4222	0	1	0	0	0	0	0	0	1	0	0	86.0244	87.4584	87.4755	103.0965	96.0622	103.0846	107.0253	4	100	100	0.4946	0.3662	1.4261	1.4128
107.0343	26.0001	34	2	150	1	25	1	1.7836	0	1	0	0	0	0	0	0	2	0	0	107.0343	108.8387	108.8543	124.1021	117.0673	124.0899	133.0344	9	150	0	0.6515	0.6494	2.0259	1.4128
133.0398	22.0001	35	2	200	2	70	1	0	0	0	2	0	0	0.8112	0	2	0	0	0	133.0398	136.0457	136.0457	150.106	140.8809	150.0938	155.0399	5	100	100	0.9488	0.5226	1.4262	1.4128
155.0449	22	36	2	150	2	35	1	0	0	0	1	0	0	1.408	0	1	0	0	0	155.0449	158.0502	158.0502	172.098	163.483	172.0857	177.0449	5	150	0	0.7967	0.5675	1.4262	1.6127
177.0497	23	37	2	200	1	20	1	2.6882	0	1	0	0	0	0	0	0	1	0	0	177.0497	179.758	179.7752	194.1166	187.0819	194.1044	200.0497	6	100	100	0.0052	0.6745	1.4261	1.4128
200.0548	22	38	2	150	1	80	1	1.2319	0	1	0	0	0	0	0	0	2	0	0	200.0548	201.3064	201.314	217.1082	210.0734	217.0961	222.0548	5	0	150	0.2028	0.6775	1.4262	1.8127
222.0599	21	39	2	200	2	90	1	0	0	0	2	0	0	1.3224	0	2	0	0	0	222.0599	225.0669	225.067	239.1135	230.4131	239.1013	243.0599	4	100	100	0.6702	0.0349	1.4261	1.8127
243.0647	23	40	2	150	2	30	1	0	0	0	2	0	0	1.3936	0	2	0	0	0	243.0647	246.0714	246.0714	260.1192	251.4899	260.107	266.0647	6	0	150	0.3698	0.7722	1.4261	2.2125
266.07	25	41	2	200	1	75	1	2.0299	0	2	0	0	0	0	0	0	1	0	0	266.07	268.1204	268.1296	283.1241	276.0894	283.1119	291.07	8	0	0	0.4082	0.9245	1.626	2.0126
291.0753	21	42	2	150	1	85	1	1.6957	0	2	0	0	0	0	0	0	2	0	0	291.0753	292.7904	292.8006	308.1284	301.0936	308.1162	312.0753	4	0	150	0.8866	0.589	2.0259	1.4128
312.08	22.0001	43	2	200	2	10	1	0	0	0	1	0	0	1.0249	0	1	0	0	0	312.08	315.0856	315.0856	329.1474	320.1361	329.1352	334.0801	5	100	100	0.9762	0.7818	1.4261	2.0126
334.0852	23	44	2	150	2	85	1	0	0	0	1	0	0	1.2715	0	2	0	0	0	334.0852	337.0909	337.0909	351.1394	342.3882	351.1272	357.0852	6	0	150	0.5893	0.9133	1.6261	1.6127
357.0902	23	45	2	200	1	15	1	1.514	0	2	0	0	0	0	0	0	2	0	0	357.0902	358.6246	358.63	374.1443	367.1095	374.1321	380.0902	6	0	0	0.9111	0.6735	2.2258	1.6127
380.0951	25	46	2	150	1	65	1	0.9767	0	1	0	0	0	0	0	0	2	0	0	380.0951	381.0922	381.1018	397.1493	390.1145	397.1371	405.0951	8	0	150	0.9006	0.0478	1.6261	1.6128
405.1005	19	47	2	200	2	25	1	0	0	0	1	0	0	0.8234	0	1	0	0	0	405.1005	408.1067	408.1067	422.1668	412.954	422.1546	424.1005	2	100	100	0.7737	0.0193	1.4262	1.4128
424.1058	23	48	2	150	2	90	1	0	0	0	1	0	0	1.7198	0	2	0	0	0	424.1058	427.1113	427.1113	441.1732	432.857	441.161	447.1058	6	150	0	0.3181	0.3737	1.6261	1.6128
447.1107	21	49	2	200	1	65	1	1.5783	0	1	0	0	0	0	0	0	1	0	0	447.1107	448.7093	448.7171	464.1649	457.13	464.1526	468.1107	4	0	0	0.9731	0.1189	2.2259	1.8126
468.1159	24	50	2	150	1	15	1	2.1116	0	1	0	0	0	0	0	0	1	0	0	468.1159	470.235	470.2426	485.1705	478.1357	485.1583	492.1159	7	0	150	0.2242	0.0271	2.639	1.6128
492.1213	24	51	2	200	2	60	1	0	0	0	2	0	0	0.7516	0	2	0	0	0	492.1213	495.1267	495.1267	509.1751	499.9037	509.1629	516.1213	7	0	0	0.9226	0.816	1.626	2.0126
516.1263	24	52	2	150	2	30	1	0	0	0	2	0	0	0.6393	0	1	0	0	0	516.1263	519.1322	519.1322	533.193	523.7963	533.1809	540.1263	7	0	150	0.1716	0.8357	1.6261	1.6128
540.1316	23	53	2	200	1	75	1	1.386	0	2	0	0	0	0	0	0	2	0	0	540.1316	541.5367	541.55	557.1976	550.1628	557.1854	563.1316	6	100	100	0.7601	0.1865	2.2258	1.6127
563.1364	23.0001	54	2	150	1	80	1	1.8763	0	1	0	0	0	0	0	0	2	0	0	563.1364	565.0318	565.0481	580.2026	573.1678	580.1904	586.1365	6	0	150	0.618	0.6101	3.2388	1.6127
586.1415	20.0001000000001	55	2	200	2	20	1	0	0	0	1	0	0	0.8622	0	1	0	0	0	586.1415	589.1468	589.1468	603.1942	594.0335	603.182	606.1416	3	100	100	0.6894	0.5208	2.2258	2.0126
606.1468	24.0001	56	2	150	2	35	1	0	0	0	2	0	0	1.4531	0	2	0	0	0	606.1468	609.1519	609.1519	623.2136	614.6303	623.2014	630.1469	7	0	150	0.0853	0.8021	2.0259	1.6127
