onset	duration	Trials	Runs	Cond_1_200_2_150_HasBeenChangedTo200_150	order_1_first_2_lastForThisIdPerson_	ProbR	ID_1_PlayerA_2_playerB_	AnsTimePAS1_rtStage1_playerA___3Seconds	AnsTimePBS1	PAChoS1_1Left_2Right_	PBChoS1	MissingPAS1_0None_	MissingPBS1	AnsTimePAS2	AnsTimePBS2	PAChoS2	PBChoS2	MissingPAS2	MissingPBS2	TriOn	DecEndS1	IsiOnS1	FbOnS1	DecEndS2	FbOffS2	TriEnd	Jitter	rwPA_rewardToPa_	rwPB	randa	randb	Unknown1	Unknown2
0	20.0003	29	2	200	1	40	1	1.2698	0	1	0	0	0	0	0	0	1	0	0	0	1.2861	1.2957	17.0632	10.0286	17.0513	20.0003	3	100	100	0.6093	0.5562	1.6394	1.6127
20.0063	20.0003	30	2	150	1	60	1	0.6216	0	2	0	0	0	0	0	0	1	0	0	20.0063	20.6438	20.6486	37.0559	30.0213	37.0438	40.0066	3	150	0	0.8624	0.9777	1.826	1.6128
40.0119	24.0003	31	2	200	2	40	1	0	0	0	1	0	0	0.6693	0	1	0	0	0	40.0119	43.0179	43.0179	57.062	47.7084	57.0498	64.0122	7	0	0	0.387	0.9365	1.826	1.6127
64.018	22.0003	32	2	150	2	70	1	0	0	0	2	0	0	2.1374	0	2	0	0	0	64.018	67.0243	67.0243	81.0666	73.1811	81.0544	86.0183	5	150	0	0.2155	0.2635	2.2258	1.6127
86.0243	21.0008	33	2	200	1	10	1	1.0874	0	1	0	0	0	0	0	0	1	0	0	86.0243	87.1257	87.131	103.0854	96.051	103.0734	107.0251	4	100	100	0.4946	0.3662	1.8394	1.826
107.0336	26.0001	34	2	150	1	25	1	1.8943	0	2	0	0	0	0	0	0	2	0	0	107.0336	108.9381	108.9497	124.0909	117.0561	124.0787	133.0337	9	150	0	0.6515	0.6494	2.0259	1.6127
133.0391	22.0001	35	2	200	2	70	1	0	0	0	2	0	0	1.7999	0	2	0	0	0	133.0391	136.045	136.0451	150.1081	141.8717	150.0959	155.0392	5	100	100	0.9488	0.5226	1.6261	2.4124
155.0442	22.0001	36	2	150	2	35	1	0	0	0	1	0	0	1.414	0	2	0	0	0	155.0442	158.0503	158.0504	172.1	163.4779	172.0878	177.0443	5	0	150	0.7967	0.5675	2.026	1.8126
177.049	23	37	2	200	1	20	1	1.314	0	1	0	0	0	0	0	0	1	0	0	177.049	178.3858	178.3912	194.1054	187.0707	194.0932	200.049	6	100	100	0.0052	0.6745	1.826	2.0126
200.0543	22	38	2	150	1	80	1	1.9419	0	1	0	0	0	0	0	0	2	0	0	200.0543	202.0052	202.0091	217.1104	210.0755	217.0981	222.0543	5	0	150	0.2028	0.6775	1.826	1.8126
222.059	21	39	2	200	2	90	1	0	0	0	2	0	0	1.2361	0	2	0	0	0	222.059	225.0649	225.065	239.129	230.329	239.1167	243.059	4	100	100	0.6702	0.0349	1.826	2.0126
243.0638	23.0001	40	2	150	2	30	1	0	0	0	1	0	0	1.3847	0	1	0	0	0	243.0638	246.0693	246.0693	260.1213	251.4698	260.1092	266.0639	6	0	150	0.3698	0.7722	2.2259	2.4258
266.0693	25.0001	41	2	200	1	75	1	1.2317	0	2	0	0	0	0	0	0	2	0	0	266.0693	267.311	267.3187	283.1264	276.0914	283.1141	291.0694	8	0	0	0.4082	0.9245	1.8261	1.8127
291.0747	21.0001	42	2	150	1	85	1	2.0335	0	2	0	0	0	0	0	0	2	0	0	291.0747	293.117	293.1227	308.1305	301.0957	308.1183	312.0748	4	0	150	0.8866	0.589	2.0259	1.8127
312.0795	22.0001	43	2	200	2	10	1	0	0	0	1	0	0	0.7899	0	1	0	0	0	312.0795	315.0852	315.0852	329.1228	319.8899	329.1106	334.0796	5	100	100	0.9762	0.7818	2.4258	2.4125
334.0848	23	44	2	150	2	85	1	0	0	0	2	0	0	0.5313	0	1	0	0	0	334.0848	337.0901	337.0901	351.1415	341.6366	351.1293	357.0848	6	0	150	0.5893	0.9133	2.4258	2.0127
357.0903	23	45	2	200	1	15	1	1.1489	0	1	0	0	0	0	0	0	1	0	0	357.0903	358.2487	358.2589	374.1464	367.1116	374.1343	380.0903	6	100	100	0.9111	0.6735	2.4258	1.8127
380.0952	25	46	2	150	1	65	1	2.3358	0	1	0	0	0	0	0	0	2	0	0	380.0952	382.4404	382.4501	397.1514	390.1166	397.1392	405.0952	8	0	150	0.9006	0.0478	2.0259	2.4258
405.1007	19	47	2	200	2	25	1	0	0	0	1	0	0	1.279	0	1	0	0	0	405.1007	408.1069	408.1069	422.1689	413.412	422.1567	424.1007	2	100	100	0.7737	0.0193	2.4258	2.4258
424.1077	23	48	2	150	2	90	1	0	0	0	2	0	0	1.071	0	1	0	0	0	424.1077	427.1131	427.1131	441.162	432.2103	441.1498	447.1077	6	0	150	0.3181	0.3737	1.826	2.2125
447.1126	21	49	2	200	1	65	1	1.128	0	2	0	0	0	0	0	0	2	0	0	447.1126	448.2615	448.2661	464.167	457.1321	464.1547	468.1126	4	100	100	0.9731	0.1189	2.0259	2.0125
468.118	24	50	2	150	1	15	1	2.5461	0	1	0	0	0	0	0	0	2	0	0	468.118	470.6716	470.6846	485.1726	478.1378	485.1604	492.118	7	150	0	0.2242	0.0271	2.4258	2.0126
492.1234	23.9999999999999	51	2	200	2	60	1	0	0	0	2	0	0	0.6395	0	2	0	0	0	492.1234	495.1289	495.1289	509.1905	499.7941	509.1784	516.1234	7	0	0	0.9226	0.816	2.4258	2.2126
516.1283	24.0001000000001	52	2	150	2	30	1	0	0	0	1	0	0	0.4954	0	1	0	0	0	516.1283	519.1339	519.1339	533.1952	523.6542	533.1829	540.1284	7	0	150	0.1716	0.8357	2.2259	2.0126
540.1333	23.0001000000001	53	2	200	1	75	1	1.1174	0	2	0	0	0	0	0	0	2	0	0	540.1333	541.2702	541.2855	557.1997	550.1649	557.1875	563.1334	6	100	100	0.7601	0.1865	2.4258	2.0126
563.1383	23.0001000000001	54	2	150	1	80	1	2.4958	0	1	0	0	0	0	0	0	2	0	0	563.1383	565.6534	565.6633	580.1914	573.1565	580.1791	586.1384	6	0	150	0.618	0.6101	2.0259	2.0126
586.1432	20.0001	55	2	200	2	20	1	0	0	0	1	0	0	0.5291	0	1	0	0	0	586.1432	589.149	589.149	603.1963	593.7024	603.1841	606.1433	3	100	100	0.6894	0.5208	3.0389	2.6257
606.1486	24	56	2	150	2	35	1	0	0	0	1	0	0	0.6248	0	1	0	0	0	606.1486	609.154	609.154	623.2157	613.8041	623.2035	630.1486	7	0	150	0.0853	0.8021	2.2259	2.2125
