onset	duration	Trials	Runs	Cond_1_200_2_150_HasBeenChangedTo200_150	order_1_first_2_lastForThisIdPerson_	ProbR	ID_1_PlayerA_2_playerB_	AnsTimePAS1_rtStage1_playerA___3Seconds	AnsTimePBS1	PAChoS1_1Left_2Right_	PBChoS1	MissingPAS1_0None_	MissingPBS1	AnsTimePAS2	AnsTimePBS2	PAChoS2	PBChoS2	MissingPAS2	MissingPBS2	TriOn	DecEndS1	IsiOnS1	FbOnS1	DecEndS2	FbOffS2	TriEnd	Jitter	rwPA_rewardToPa_	rwPB	randa	randb
0	22.0003	85	4	200	1	60	1	1.0145	0	1	0	0	0	0	0	0	1	0	0	0	1.0326	1.0442	17.0652	10.0305	17.0532	22.0003	5	0	0	0.7531	0.7061
22.0065	22.0002	86	4	150	1	35	1	1.1919	0	1	0	0	0	0	0	0	2	0	0	22.0065	23.2154	23.223	39.0574	32.0227	39.0452	44.0067	5	150	0	0.3196	0.8338
44.0121	20.0002	87	4	200	2	85	1	0	0	0	2	0	0	0.6884	0	2	0	0	0	44.0121	47.0185	47.0185	61.0629	51.7283	61.0508	64.0123	3	100	100	0.4463	0.3552
64.0178	22.0003	88	4	150	2	20	1	0	0	0	2	0	0	0.6891	0	1	0	0	0	64.0178	67.0242	67.0243	81.0691	71.7351	81.0569	86.0181	5	150	0	0.8632	0.0142
86.0241	23.0008	89	4	200	1	90	1	0.6482	0	2	0	0	0	0	0	0	2	0	0	86.0241	86.6891	86.6938	103.0747	96.0404	103.0627	109.0249	6	100	100	0.4652	0.5784
109.0335	22.0002	90	4	150	1	80	1	0.6371	0	1	0	0	0	0	0	0	2	0	0	109.0335	109.683	109.6989	126.0931	119.0582	126.0808	131.0337	5	0	150	0.6579	0.4723
131.0387	23	91	4	200	2	40	1	0	0	0	1	0	0	0.5456	0	1	0	0	0	131.0387	134.0444	134.0445	148.0986	138.6079	148.0865	154.0387	6	100	100	0.5805	0.509
154.044	23.0001	92	4	150	2	90	1	0	0	0	1	0	0	0.6004	0	1	0	0	0	154.044	157.05	157.05	171.1037	161.6678	171.0915	177.0441	6	0	150	0.8384	0.292
177.0492	25.0001	93	4	200	1	75	1	0.6565	0	2	0	0	0	0	0	0	2	0	0	177.0492	177.7182	177.7281	194.1089	187.0741	194.0967	202.0493	8	100	100	0.1557	0.0684
202.054	22	94	4	150	1	80	1	0.7054	0	2	0	0	0	0	0	0	1	0	0	202.054	202.7717	202.7858	219.1133	212.0784	219.1012	224.054	5	150	0	0.4234	0.5151
224.0594	26.0001	95	4	200	2	20	1	0	0	0	1	0	0	0.7065	0	1	0	0	0	224.0594	227.0658	227.066	241.1189	231.7891	241.1067	250.0595	9	100	100	0.6406	0.7541
250.0649	24	96	4	150	2	35	1	0	0	0	2	0	0	0.6268	0	2	0	0	0	250.0649	253.0709	253.0709	267.123	257.7134	267.1107	274.0649	7	0	150	0.5468	0.6335
274.0699	23	97	4	200	1	40	1	0.6737	0	1	0	0	0	0	0	0	1	0	0	274.0699	274.7544	274.7602	291.1277	284.0929	291.1155	297.0699	6	100	100	0.2285	0.1595
297.0753	21.0001	98	4	150	1	15	1	0.9833	0	1	0	0	0	0	0	0	2	0	0	297.0753	298.0693	298.0853	314.1329	307.098	314.1207	318.0754	4	150	0	0.1834	0.4431
318.0807	24.0001	99	4	200	2	75	1	0	0	0	2	0	0	0.6507	0	2	0	0	0	318.0807	321.0871	321.0871	335.1388	325.7532	335.1266	342.0808	7	100	100	0.9354	0.4902
342.0859	24	100	4	150	2	10	1	0	0	0	1	0	0	0.7777	0	2	0	0	0	342.0859	345.0928	345.0928	359.1302	349.885	359.118	366.0859	7	0	150	0.1201	0.4497
366.0915	21.0001	101	4	200	1	65	1	0.6298	0	2	0	0	0	0	0	0	2	0	0	366.0915	366.7311	366.7409	383.1484	376.1135	383.1362	387.0916	4	0	0	0.4006	0.8435
387.097	21	102	4	150	1	25	1	0.8639	0	2	0	0	0	0	0	0	2	0	0	387.097	387.9713	387.9866	404.1543	397.1193	404.142	408.097	4	150	0	0.5671	0.7424
408.102	25	103	4	200	2	10	1	0	0	0	1	0	0	0.6601	0	1	0	0	0	408.102	411.1092	411.1092	425.1468	415.7842	425.1345	433.102	8	100	100	0.3624	0.5683
433.1074	24.0001	104	4	150	2	70	1	0	0	0	2	0	0	0.6095	0	1	0	0	0	433.1074	436.1145	436.1145	450.1512	440.738	450.139	457.1075	7	0	150	0.125	0.2
457.1126	21	105	4	200	1	25	1	0.627	0	1	0	0	0	0	0	0	1	0	0	457.1126	457.7629	457.7752	474.1694	467.1345	474.1571	478.1126	4	0	0	0.5543	0.9767
478.1176	24	106	4	150	1	15	1	0.8395	0	1	0	0	0	0	0	0	2	0	0	478.1176	478.9675	478.981	495.1752	488.1403	495.1631	502.1176	7	150	0	0.1922	0.686
502.1231	24	107	4	200	2	85	1	0	0	0	2	0	0	0.5714	0	2	0	0	0	502.1231	505.1311	505.1311	519.1934	509.7288	519.1811	526.1231	7	100	100	0.466	0.2755
526.1281	24.0001	108	4	150	2	30	1	0	0	0	2	0	0	0.8468	0	1	0	0	0	526.1281	529.1362	529.1362	543.1848	534.0086	543.1727	550.1282	7	0	150	0.9492	0.9329
550.1332	19.0001	109	4	200	1	65	1	0.7785	0	2	0	0	0	0	0	0	2	0	0	550.1332	550.9344	550.9422	567.1896	560.1547	567.1774	569.1333	2	100	100	0.8982	0.1699
569.1388	21	110	4	150	1	30	1	1.3553	0	2	0	0	0	0	0	0	1	0	0	569.1388	570.5043	570.5084	586.1962	579.1614	586.184	590.1388	4	0	150	0.9304	0.3336
590.1442	20	111	4	200	2	60	1	0	0	0	2	0	0	0.6733	0	2	0	0	0	590.1442	593.1506	593.1506	607.1887	597.839	607.1765	610.1442	3	100	100	0.654	0.051
610.1493	20	112	4	150	2	70	1	0	0	0	1	0	0	0.6228	0	2	0	0	0	610.1493	613.157	613.157	627.195	617.7947	627.1827	630.1493	3	0	150	0.2216	0.7582
