onset	duration	Trials	Runs	Cond_1_200_2_150_HasBeenChangedTo200_150	order_1_first_2_lastForThisIdPerson_	ProbR	ID_1_PlayerA_2_playerB_	AnsTimePAS1_rtStage1_playerA___3Seconds	AnsTimePBS1	PAChoS1_1Left_2Right_	PBChoS1	MissingPAS1_0None_	MissingPBS1	AnsTimePAS2	AnsTimePBS2	PAChoS2	PBChoS2	MissingPAS2	MissingPBS2	TriOn	DecEndS1	IsiOnS1	FbOnS1	DecEndS2	FbOffS2	TriEnd	Jitter	rwPA_rewardToPa_	rwPB	randa	randb
0.0001	23.0003	1	1	200	1	25	1	0.5873	0	1	0	0	0	0	0	0	1	0	0	0.0001	0.6039	0.6162	17.0639	10.0297	17.0516	23.0004	6	100	100	0.5212	0.7195
23.0091	23	2	1	150	1	30	1	0.6907	0	1	0	0	0	0	0	0	1	0	0	23.0091	23.7128	23.7281	40.0689	33.0342	40.0568	46.0091	6	0	150	0.1617	0.4387
46.0145	23.0001	3	1	200	2	10	1	0	0	0	1	0	0	0.6189	0	1	0	0	0	46.0145	49.0207	49.0208	63.0607	53.6567	63.0485	69.0146	6	0	0	0.7928	0.9833
69.0196	21.0001	4	1	150	2	20	1	0	0	0	2	0	0	0.588	0	2	0	0	0	69.0196	72.0255	72.0255	86.0792	76.6309	86.067	90.0197	4	0	150	0.5201	0.1161
90.025	23	5	1	200	1	75	1	1.4703	0	2	0	0	0	0	0	0	2	0	0	90.025	91.5084	91.5172	107.0851	100.0501	107.0728	113.025	6	100	100	0.3839	0.5962
113.0302	20	6	1	150	1	85	1	0.8523	0	1	0	0	0	0	0	0	2	0	0	113.0302	113.8956	113.9093	130.0902	123.0553	130.078	133.0302	3	0	150	0.8649	0.3192
133.0348	24.0001	7	1	200	2	65	1	0	0	0	2	0	0	0.5994	0	2	0	0	0	133.0348	136.0413	136.0413	150.0964	140.6595	150.0842	157.0349	7	0	0	0.1769	0.9851
157.0402	25	8	1	150	2	85	1	0	0	0	2	0	0	0.7918	0	1	0	0	0	157.0402	160.0458	160.0458	174.0879	164.8567	174.0757	182.0402	8	0	150	0.2606	0.4692
182.0454	23.0001	9	1	200	1	70	1	0.7333	0	2	0	0	0	0	0	0	2	0	0	182.0454	182.7919	182.8048	199.1057	192.0707	199.0934	205.0455	6	0	0	0.5623	0.7808
205.0503	23.0001	10	1	150	1	15	1	1.2019	0	1	0	0	0	0	0	0	2	0	0	205.0503	206.2655	206.2765	222.1108	215.0759	222.0986	228.0504	6	150	0	0.6078	0.4139
228.0557	23.0001	11	1	200	2	60	1	0	0	0	2	0	0	0.603	0	2	0	0	0	228.0557	231.0619	231.0619	245.1027	235.6827	245.0904	251.0558	6	100	100	0.8385	0.1088
251.0609	24.0001	12	1	150	2	20	1	0	0	0	1	0	0	0.6689	0	2	0	0	0	251.0609	254.0667	254.0667	268.1078	258.7542	268.0956	275.061	7	0	150	0.4622	0.5047
275.0657	24.0001	13	1	200	1	80	1	0.8168	0	2	0	0	0	0	0	0	2	0	0	275.0657	275.8955	275.9051	292.1261	285.091	292.1137	299.0658	7	100	100	0.4586	0.2929
299.071	21	14	1	150	1	40	1	1.2392	0	2	0	0	0	0	0	0	2	0	0	299.071	300.3227	300.3364	316.1307	309.0958	316.1185	320.071	4	150	0	0.0916	0.8384
320.0757	25.0001	15	1	200	2	30	1	0	0	0	1	0	0	0.6085	0	1	0	0	0	320.0757	323.0816	323.0816	337.1233	327.709	337.111	345.0758	8	100	100	0.1196	0.5065
345.0807	24	16	1	150	2	10	1	0	0	0	1	0	0	0.6125	0	1	0	0	0	345.0807	348.0869	348.0869	362.141	352.7175	362.1289	369.0807	7	150	0	0.7053	0.5028
369.086	19.0001	17	1	200	1	80	1	0.8334	0	2	0	0	0	0	0	0	2	0	0	369.086	369.932	369.9383	386.1458	379.111	386.1336	388.0861	2	0	0	0.2405	0.9676
388.0912	22	18	1	150	1	75	1	1.1118	0	2	0	0	0	0	0	0	1	0	0	388.0912	389.217	389.2248	405.1524	398.1175	405.1402	410.0912	5	150	0	0.0304	0.0855
410.0961	24.0001	19	1	200	2	65	1	0	0	0	2	0	0	0.5377	0	2	0	0	0	410.0961	413.1021	413.1021	427.1446	417.6593	427.1324	434.0962	7	0	0	0.4122	0.8945
434.1031	21	20	1	150	2	60	1	0	0	0	1	0	0	0.7274	0	2	0	0	0	434.1031	437.1092	437.1092	451.1494	441.8538	451.1372	455.1031	4	150	0	0.8023	0.2692
455.1084	22	21	1	200	1	90	1	0.8324	0	2	0	0	0	0	0	0	2	0	0	455.1084	455.9537	455.9611	472.1686	465.1337	472.1564	477.1084	5	100	100	0.2534	0.4844
477.1134	22	22	1	150	1	90	1	1.2658	0	1	0	0	0	0	0	0	2	0	0	477.1134	478.3927	478.4064	494.1741	487.1392	494.1619	499.1134	5	0	150	0.0492	0.276
499.1189	22	23	1	200	2	15	1	0	0	0	1	0	0	0.6544	0	1	0	0	0	499.1189	502.1247	502.1247	516.1796	506.7976	516.1674	521.1189	5	100	100	0.1339	0.2056
521.1241	22.0001	24	1	150	2	25	1	0	0	0	2	0	0	0.6637	0	2	0	0	0	521.1241	524.1297	524.1297	538.1851	528.8125	538.1729	543.1242	5	0	150	0.5054	0.1239
543.1291	20	25	1	200	1	70	1	0.6231	0	2	0	0	0	0	0	0	2	0	0	543.1291	543.7666	543.7698	560.1773	553.1424	560.1651	563.1291	3	100	100	0.8368	0.6167
563.1346	20.0001	26	1	150	1	35	1	0.7116	0	1	0	0	0	0	0	0	2	0	0	563.1346	563.8613	563.8693	580.1836	573.1486	580.1713	583.1347	3	150	0	0.0569	0.0408
583.1397	21.0001	27	1	200	2	40	1	0	0	0	1	0	0	0.6467	0	1	0	0	0	583.1397	586.1466	586.1466	600.1898	590.8134	600.1776	604.1398	4	100	100	0.291	0.4634
604.1447	26	28	1	150	2	35	1	0	0	0	2	0	0	0.6956	0	1	0	0	0	604.1447	607.15	607.15	621.209	611.8682	621.1967	630.1447	9	0	150	0.2717	0.9382
