onset	duration	Trials	Runs	Cond_1_200_2_150_HasBeenChangedTo200_150	order_1_first_2_lastForThisIdPerson_	ProbR	ID_1_PlayerA_2_playerB_	AnsTimePAS1_rtStage1_playerA___3Seconds	AnsTimePBS1	PAChoS1_1Left_2Right_	PBChoS1	MissingPAS1_0None_	MissingPBS1	AnsTimePAS2	AnsTimePBS2	PAChoS2	PBChoS2	MissingPAS2	MissingPBS2	TriOn	DecEndS1	IsiOnS1	FbOnS1	DecEndS2	FbOffS2	TriEnd	Jitter	rwPA_rewardToPa_	rwPB	randa	randb	Unknown1	Unknown2
0.0002	20.0007	57	3	200	1	40	2	0	0	1	0	0	0	0	0.2982	0	1	0	0	0.0002	3.0194	3.0195	17.0796	7.3421	17.0684	20.0009	3	0	0	0.0498	0.8698	1.2394	1.2262
20.0231	23.0007	58	3	150	1	65	2	0	0	2	0	0	0	0	0.3406	0	2	0	0	20.0231	23.0431	23.0431	37.0847	27.4028	37.0729	43.0238	6	150	0	0.8838	0.9579	1.2398	1.2262
43.0432	23.0007	59	3	200	2	10	2	0	1.0566	0	1	0	0	0	0	1	0	0	0	43.0432	44.1387	44.1481	60.1152	53.0816	60.1034	66.0439	6	100	100	0.7252	0.4259	1.2528	1.2265
66.0635	23.0007	60	3	150	2	90	2	0	0.5132	0	1	0	0	0	0	2	0	0	0	66.0635	66.6126	66.6189	83.1325	76.0986	83.1206	89.0642	6	150	0	0.0151	0.743	1.8523	2.2527
89.0863	22.0034	61	3	200	1	40	2	0	0	1	0	0	0	0	1.3453	0	1	0	0	89.0863	92.1049	92.105	106.1768	97.4864	106.1655	111.0897	5	100	100	0.1432	0.0607	1.253	1.2392
111.1198	24.0006	62	3	150	1	70	2	0	0	2	0	0	0	0	0.3399	0	2	0	0	111.1198	114.127	114.1271	128.1672	118.4846	128.1552	135.1204	7	150	0	0.354	0.8262	1.2397	1.2261
135.1376	26.0001	63	3	200	2	25	2	0	0.4157	0	1	0	0	0	0	1	0	0	0	135.1376	135.58	135.5906	152.2106	145.1766	152.1986	161.1377	9	100	100	0.1016	0.1	1.4394	1.2264
161.1554	22.0001	64	3	150	2	65	2	0	0.4397	0	1	0	0	0	0	1	0	0	0	161.1554	161.6332	161.6465	178.2266	171.1927	178.2146	183.1555	5	0	150	0.7802	0.0369	1.4393	1.2128
183.1725	21	65	3	200	1	35	2	0	0	1	0	0	0	0	0.4601	0	1	0	0	183.1725	186.1892	186.1894	200.2442	190.6686	200.2322	204.1725	4	0	0	0.9028	0.7488	1.2396	1.2261
204.1914	25.0001	66	3	150	1	80	2	0	0	1	0	0	0	0	0.4261	0	2	0	0	204.1914	207.2073	207.2073	221.2623	211.6526	221.2503	229.1915	8	0	150	0.4646	0.2712	1.6396	1.2261
