onset	duration	Trials	Runs	Cond_1_200_2_150_HasBeenChangedTo200_150	order_1_first_2_lastForThisIdPerson_	ProbR	ID_1_PlayerA_2_playerB_	AnsTimePAS1_rtStage1_playerA___3Seconds	AnsTimePBS1	PAChoS1_1Left_2Right_	PBChoS1	MissingPAS1_0None_	MissingPBS1	AnsTimePAS2	AnsTimePBS2	PAChoS2	PBChoS2	MissingPAS2	MissingPBS2	TriOn	DecEndS1	IsiOnS1	FbOnS1	DecEndS2	FbOffS2	TriEnd	Jitter	rwPA_rewardToPa_	rwPB	randa	randb
0.0002	20.0121	29	2	200	1	40	1	1.1305	0	1	0	0	0	0	0	0	1	0	0	0.0002	1.2505	1.3325	17.1287	10.1039	17.1285	20.0123	3	100	100	0.6093	0.5562
20.0315	20.0123	30	2	150	1	60	1	0.97	0	1	0	0	0	0	0	0	1	0	0	20.0315	21.0293	21.0454	37.081	30.0582	37.081	40.0438	3	150	0	0.8624	0.9777
40.0529	24.0124	31	2	200	2	40	1	0	0	0	1	0	0	0.5807	0	2	0	0	0	40.0529	43.0637	43.0637	57.1004	47.657	57.1004	64.0653	7	0	0	0.387	0.9365
64.0758	22.0125	32	2	150	2	70	1	0	0	0	1	0	0	0.8092	0	2	0	0	0	64.0758	67.0854	67.0855	81.1185	71.9035	81.1184	86.0883	5	150	0	0.2155	0.2635
86.0989	21.0127	33	2	200	1	10	1	1.2782	0	1	0	0	0	0	0	0	1	0	0	86.0989	87.4072	87.4215	103.1515	96.1266	103.151	107.1116	4	100	100	0.4946	0.3662
107.127	26.0124	34	2	150	1	25	1	1.4204	0	2	0	0	0	0	0	0	2	0	0	107.127	108.5683	108.574	124.1561	117.1412	124.1561	133.1394	9	150	0	0.6515	0.6494
133.1483	22.0121	35	2	200	2	70	1	0	0	0	1	0	0	0.7326	0	1	0	0	0	133.1483	136.1572	136.1572	150.1868	140.8953	150.1868	155.1604	5	0	0	0.9488	0.5226
155.1691	22.0123	36	2	150	2	35	1	0	0	0	2	0	0	1.1431	0	1	0	0	0	155.1691	158.1779	158.178	172.2189	163.3379	172.2189	177.1814	5	150	0	0.7967	0.5675
177.1892	23.0122	37	2	200	1	20	1	0.9472	0	1	0	0	0	0	0	0	1	0	0	177.1892	178.1634	178.1757	194.2377	187.2098	194.2377	200.2014	6	100	100	0.0052	0.6745
200.2102	22.0123	38	2	150	1	80	1	0.8565	0	1	0	0	0	0	0	0	2	0	0	200.2102	201.0915	201.1007	217.2427	210.2275	217.2427	222.2225	5	0	150	0.2028	0.6775
222.2317	21.0122	39	2	200	2	90	1	0	0	0	2	0	0	0.5964	0	2	0	0	0	222.2317	225.2408	225.241	239.2749	229.8473	239.2749	243.2439	4	100	100	0.6702	0.0349
243.2523	23.0123	40	2	150	2	30	1	0	0	0	2	0	0	0.8708	0	1	0	0	0	243.2523	246.2615	246.2615	260.2939	251.1406	260.2939	266.2646	6	0	150	0.3698	0.7722
266.2735	25.0121	41	2	200	1	75	1	1.0785	0	2	0	0	0	0	0	0	2	0	0	266.2735	267.3712	267.3835	283.3257	276.3051	283.3257	291.2856	8	0	0	0.4082	0.9245
291.2947	21.0123	42	2	150	1	85	1	0.8481	0	2	0	0	0	0	0	0	1	0	0	291.2947	292.1565	292.1613	308.3299	301.3075	308.3299	312.307	4	150	0	0.8866	0.589
312.3154	22.0122	43	2	200	2	10	1	0	0	0	1	0	0	1.0074	0	1	0	0	0	312.3154	315.3243	315.3243	329.3491	320.3458	329.3491	334.3276	5	100	100	0.9762	0.7818
334.3364	23.0122	44	2	150	2	85	1	0	0	0	1	0	0	0.5974	0	1	0	0	0	334.3364	337.345	337.345	351.3812	341.9553	351.3812	357.3486	6	0	150	0.5893	0.9133
357.355	23.0123	45	2	200	1	15	1	1.0106	0	1	0	0	0	0	0	0	1	0	0	357.355	358.3893	358.4043	374.3997	367.3777	374.3997	380.3673	6	100	100	0.9111	0.6735
380.3738	25.0123	46	2	150	1	65	1	1.0071	0	2	0	0	0	0	0	0	2	0	0	380.3738	381.3902	381.3959	397.4046	390.3836	397.4046	405.3861	8	0	150	0.9006	0.0478
405.3958	19.0123	47	2	200	2	25	1	0	0	0	1	0	0	0.8169	0	1	0	0	0	405.3958	408.4053	408.4053	422.4356	413.2287	422.4356	424.4081	2	100	100	0.7737	0.0193
424.4166	23.0122	48	2	150	2	90	1	0	0	0	1	0	0	0.7166	0	2	0	0	0	424.4166	427.4249	427.4249	441.4555	432.1481	441.4555	447.4288	6	150	0	0.3181	0.3737
447.437	21.0122	49	2	200	1	65	1	1.4939	0	2	0	0	0	0	0	0	2	0	0	447.437	448.9468	448.9583	464.4739	457.4538	464.4739	468.4492	4	100	100	0.9731	0.1189
