onset	duration	Trials	Runs	Cond_1_200_2_150_HasBeenChangedTo200_150	order_1_first_2_lastForThisIdPerson_	ProbR	ID_1_PlayerA_2_playerB_	AnsTimePAS1_rtStage1_playerA___3Seconds	AnsTimePBS1	PAChoS1_1Left_2Right_	PBChoS1	MissingPAS1_0None_	MissingPBS1	AnsTimePAS2	AnsTimePBS2	PAChoS2	PBChoS2	MissingPAS2	MissingPBS2	TriOn	DecEndS1	IsiOnS1	FbOnS1	DecEndS2	FbOffS2	TriEnd	Jitter	rwPA_rewardToPa_	rwPB	randa	randb
0.0001	20.0121	57	3	200	1	40	1	0.9837	0	1	0	0	0	0	0	0	1	0	0	0.0001	0.9971	0.9995	17.0351	10.0085	17.0351	20.0122	3	0	0	0.0498	0.8698
20.0185	23.0123	58	3	150	1	65	1	2.521	0	1	0	0	0	0	0	0	2	0	0	20.0185	22.5538	22.5652	37.0544	30.0346	37.0544	43.0308	6	150	0	0.8838	0.9579
43.0366	23.0123	59	3	200	2	10	1	0	0	0	1	0	0	0.6056	0	1	0	0	0	43.0366	46.0425	46.0426	60.0728	50.6543	60.0728	66.0489	6	100	100	0.7252	0.4259
66.0544	23.0123	60	3	150	2	90	1	0	0	0	2	0	0	1.2535	0	1	0	0	0	66.0544	69.0605	69.0606	83.0912	74.3205	83.0912	89.0667	6	0	150	0.0151	0.743
89.0728	22.0126	61	3	200	1	40	1	0.7349	0	1	0	0	0	0	0	0	1	0	0	89.0728	89.823	89.8343	106.11	99.0916	106.1098	111.0854	5	100	100	0.1432	0.0607
111.0945	24.0124	62	3	150	1	70	1	0.6236	0	2	0	0	0	0	0	0	2	0	0	111.0945	111.7303	111.7464	128.1283	121.115	128.1282	135.1069	7	150	0	0.354	0.8262
135.1118	26.0122	63	3	200	2	25	1	0	0	0	1	0	0	1.1559	0	2	0	0	0	135.1118	138.1172	138.1172	152.1463	143.2781	152.1463	161.124	9	0	0	0.1016	0.1
161.1294	22.0122	64	3	150	2	65	1	0	0	0	1	0	0	0.809	0	2	0	0	0	161.1294	164.1347	164.1348	178.1636	168.9486	178.1636	183.1416	5	150	0	0.7802	0.0369
183.1467	21.0122	65	3	200	1	35	1	0.797	0	1	0	0	0	0	0	0	1	0	0	183.1467	183.9579	183.9738	200.1824	193.1682	200.1824	204.1589	4	0	0	0.9028	0.7488
204.1639	25.0123	66	3	150	1	80	1	0.7418	0	1	0	0	0	0	0	0	1	0	0	204.1639	204.9219	204.9263	221.1881	214.1728	221.1881	229.1762	8	150	0	0.4646	0.2712
229.1814	21.0122	67	3	200	2	90	1	0	0	0	2	0	0	0.6924	0	2	0	0	0	229.1814	232.1871	232.1872	246.2191	236.8875	246.2191	250.1936	4	100	100	0.7846	0.7926
250.199	24.0122	68	3	150	2	85	1	0	0	0	1	0	0	1.1131	0	1	0	0	0	250.199	253.2039	253.2039	267.2249	258.3273	267.2249	274.2112	7	0	150	0.5947	0.8741
274.2162	24.0123	69	3	200	1	15	1	0.5675	0	1	0	0	0	0	0	0	1	0	0	274.2162	274.8025	274.8078	291.243	284.2261	291.243	298.2285	7	100	100	0.2241	0.1368
