onset	duration	Trials	Runs	Cond_1_200_2_150_HasBeenChangedTo200_150	order_1_first_2_lastForThisIdPerson_	ProbR	ID_1_PlayerA_2_playerB_	AnsTimePAS1_rtStage1_playerA___3Seconds	AnsTimePBS1	PAChoS1_1Left_2Right_	PBChoS1	MissingPAS1_0None_	MissingPBS1	AnsTimePAS2	AnsTimePBS2	PAChoS2	PBChoS2	MissingPAS2	MissingPBS2	TriOn	DecEndS1	IsiOnS1	FbOnS1	DecEndS2	FbOffS2	TriEnd	Jitter	rwPA_rewardToPa_	rwPB	randa	randb
0.0005	22.0012	85	4	200	1	60	2	0	0	2	0	0	0	0	0.3304	0	2	0	0	0.0005	3.0169	3.017	17.0899	7.4166	17.0783	22.0017	5	0	0	0.7531	0.7061
22.0258	22.0007	86	4	150	1	35	2	0	0	1	0	0	0	0	0.3639	0	2	0	0	22.0258	25.0566	25.0567	39.1208	29.4622	39.109	44.0265	5	150	0	0.3196	0.8338
44.0456	20.0006	87	4	200	2	85	2	0	0.4438	0	2	0	0	0	0	2	0	0	0	44.0456	44.5225	44.5316	61.1652	54.1286	61.1532	64.0462	3	100	100	0.4463	0.3552
64.0543	22.0007	88	4	150	2	20	2	0	0.6375	0	1	0	0	0	0	2	0	0	0	64.0543	64.7079	64.7233	81.1569	74.1259	81.1451	86.055	5	0	150	0.8632	0.0142
86.0791	23.0039	89	4	200	1	90	2	0	0	2	0	0	0	0	0.4131	0	2	0	0	86.0791	89.1079	89.1079	103.2283	93.5657	103.2084	109.083	6	100	100	0.4652	0.5784
109.1163	22.0003	90	4	150	1	80	2	0	0	1	0	0	0	0	0.3948	0	2	0	0	109.1163	112.126	112.126	126.2117	116.5375	126.1532	131.1166	5	0	150	0.6579	0.4723
131.1365	23.0001	91	4	200	2	40	2	0	0.424	0	1	0	0	0	0	1	0	0	0	131.1365	131.6002	131.6159	148.2628	141.2266	148.2506	154.1366	6	100	100	0.5805	0.509
154.1551	23.0001	92	4	150	2	90	2	0	0.4416	0	2	0	0	0	0	1	0	0	0	154.1551	154.6351	154.6465	171.2267	164.1925	171.2148	177.1552	6	0	150	0.8384	0.292
177.1733	25	93	4	200	1	75	2	0	0	2	0	0	0	0	0.5398	0	2	0	0	177.1733	180.1918	180.1921	194.2971	184.7748	194.2873	202.1733	8	100	100	0.1557	0.0684
202.1773	22	94	4	150	1	80	2	0	0	2	0	0	0	0	0.4175	0	2	0	0	202.1773	205.1831	205.1831	219.2337	209.6154	219.2214	224.1773	5	0	150	0.4234	0.5151
