onset	duration	Trials	Runs	Cond_1_200_2_150_HasBeenChangedTo200_150	order_1_first_2_lastForThisIdPerson_	ProbR	ID_1_PlayerA_2_playerB_	AnsTimePAS1_rtStage1_playerA___3Seconds	AnsTimePBS1	PAChoS1_1Left_2Right_	PBChoS1	MissingPAS1_0None_	MissingPBS1	AnsTimePAS2	AnsTimePBS2	PAChoS2	PBChoS2	MissingPAS2	MissingPBS2	TriOn	DecEndS1	IsiOnS1	FbOnS1	DecEndS2	FbOffS2	TriEnd	Jitter	rwPA_rewardToPa_	rwPB	randa	randb	Unknown1	Unknown2
0.0002	20.0008	29	2	200	1	40	1	1.1707	0	1	0	0	0	0	0	0	1	0	0	0.0002	1.2101	1.2254	17.0726	10.0386	17.0615	20.001	3	100	100	0.6093	0.5562	1.133	1.7863
20.0319	20.0007	30	2	150	1	60	1	1.6928	0	1	0	0	0	0	0	0	1	0	0	20.0319	21.7641	21.777	37.1044	30.0648	37.0925	40.0326	3	150	0	0.8624	0.9777	1.8315	1.2532
40.0557	24.0007	31	2	200	2	40	1	0	0	0	1	0	0	0.7307	0	1	0	0	0	40.0557	43.0743	43.0743	57.1229	47.8179	57.111	64.0564	7	0	0	0.387	0.9365	1.1598	1.6127
64.0773	22.0007	32	2	150	2	70	1	0	0	0	2	0	0	1.5962	0	1	0	0	0	64.0773	67.0957	67.0957	81.1531	72.7135	81.1412	86.078	5	0	150	0.2155	0.2635	1.4352	1.6526
86.1	21.0036	33	2	200	1	10	1	0.66	0	1	0	0	0	0	0	0	1	0	0	86.1	86.7979	86.8038	103.1845	96.1353	103.1733	107.1036	4	100	100	0.4946	0.3662	1.6964	1.76
107.1339	26.0007	34	2	150	1	25	1	0.8278	0	1	0	0	0	0	0	0	1	0	0	107.1339	107.9834	107.9951	124.1887	117.156	124.1768	133.1346	9	0	150	0.6515	0.6494	1.1447	1.3331
133.174	22.0001	35	2	200	2	70	1	0	0	0	2	0	0	0.8611	0	2	0	0	0	133.174	136.1924	136.1925	150.2314	141.07	150.2194	155.1741	5	100	100	0.9488	0.5226	1.5232	1.0796
155.1949	22.0001	36	2	150	2	35	1	0	0	0	1	0	0	1.9848	0	1	0	0	0	155.1949	158.2107	158.2107	172.2624	164.2114	172.2504	177.195	5	150	0	0.7967	0.5675	1.0832	1.5727
177.2355	23.0001	37	2	200	1	20	1	0.7412	0	1	0	0	0	0	0	0	1	0	0	177.2355	178.015	178.0198	194.2934	187.2603	194.2814	200.2356	6	100	100	0.0052	0.6745	1.3586	1.0798
200.2539	22.0001	38	2	150	1	80	1	0.4419	0	1	0	0	0	0	0	0	1	0	0	200.2539	200.7195	200.7305	217.3106	210.2809	217.2986	222.254	5	150	0	0.2028	0.6775	1.0752	1.1065
222.2744	21.0001	39	2	200	2	90	1	0	0	0	2	0	0	0.7073	0	2	0	0	0	222.2744	225.2904	225.2905	239.3416	230.0132	239.3297	243.2745	4	100	100	0.6702	0.0349	1.6283	1.1995
