onset	duration	Trials	Runs	Cond_1_200_2_150_HasBeenChangedTo200_150	order_1_first_2_lastForThisIdPerson_	ProbR	ID_1_PlayerA_2_playerB_	AnsTimePAS1_rtStage1_playerA___3Seconds	AnsTimePBS1	PAChoS1_1Left_2Right_	PBChoS1	MissingPAS1_0None_	MissingPBS1	AnsTimePAS2	AnsTimePBS2	PAChoS2	PBChoS2	MissingPAS2	MissingPBS2	TriOn	DecEndS1	IsiOnS1	FbOnS1	DecEndS2	FbOffS2	TriEnd	Jitter	rwPA_rewardToPa_	rwPB	randa	randb
0.0001	20.0002	29	2	200	1	40	2	0	0	1	0	0	0	0	0.6613	0	1	0	0	0.0001	3.0059	3.0059	17.0471	7.6721	17.0351	20.0003	3	100	100	0.6093	0.5562
20.0061	20.0002	30	2	150	1	60	2	0	0	1	0	0	0	0	0.7341	0	1	0	0	20.0061	23.0118	23.0118	37.0532	27.751	37.041	40.0063	3	150	0	0.8624	0.9777
40.0125	24.0002	31	2	200	2	40	2	0	1.4522	0	1	0	0	0	0	1	0	0	0	40.0125	41.4777	41.4916	57.0593	50.0314	57.0471	64.0127	7	0	0	0.387	0.9365
64.0189	22.0002	32	2	150	2	70	2	0	2.6232	0	2	0	0	0	0	1	0	0	0	64.0189	66.6534	66.6691	81.0772	74.0398	81.0651	86.0191	5	0	150	0.2155	0.2635
86.0249	21.0007	33	2	200	1	10	2	0	0	1	0	0	0	0	0.5518	0	1	0	0	86.0249	89.0328	89.0328	103.0694	93.5983	103.0575	107.0256	4	100	100	0.4946	0.3662
107.035	26.0002	34	2	150	1	25	2	0	0	1	0	0	0	0	1.0859	0	1	0	0	107.035	110.0404	110.0404	124.0751	115.138	124.0628	133.0352	9	0	150	0.6515	0.6494
133.0407	22	35	2	200	2	70	2	0	1.3766	0	2	0	0	0	0	2	0	0	0	133.0407	134.4352	134.4447	150.0923	143.0548	150.0801	155.0407	5	100	100	0.9488	0.5226
155.0456	22	36	2	150	2	35	2	0	1.1217	0	1	0	0	0	0	1	0	0	0	155.0456	156.1857	156.1969	172.0977	165.0613	172.0854	177.0456	5	150	0	0.7967	0.5675
177.0511	23	37	2	200	1	20	2	0	0	1	0	0	0	0	0.4809	0	1	0	0	177.0511	180.0567	180.0568	194.103	184.5479	194.0908	200.0511	6	100	100	0.0052	0.6745
200.0566	22	38	2	150	1	80	2	0	0	1	0	0	0	0	1.0573	0	1	0	0	200.0566	203.0621	203.0621	217.0947	208.129	217.0825	222.0566	5	150	0	0.2028	0.6775
222.0614	21	39	2	200	2	90	2	0	0.9321	0	2	0	0	0	0	2	0	0	0	222.0614	223.012	223.026	239.1134	232.0797	239.1012	243.0614	4	100	100	0.6702	0.0349
243.0669	23	40	2	150	2	30	2	0	1.0442	0	1	0	0	0	0	1	0	0	0	243.0669	244.1297	244.1383	260.1059	253.0803	260.0936	266.0669	6	0	150	0.3698	0.7722
266.0724	25	41	2	200	1	75	2	0	0	2	0	0	0	0	0.8755	0	2	0	0	266.0724	269.0776	269.0776	283.1109	273.9634	283.0987	291.0724	8	0	0	0.4082	0.9245
291.0775	21	42	2	150	1	85	2	0	0	1	0	0	0	0	0.7758	0	1	0	0	291.0775	294.083	294.083	308.1285	298.868	308.1163	312.0775	4	150	0	0.8866	0.589
312.0833	22	43	2	200	2	10	2	0	0.6315	0	1	0	0	0	0	1	0	0	0	312.0833	312.7321	312.7402	329.1342	322.0956	329.122	334.0833	5	100	100	0.9762	0.7818
334.0888	23	44	2	150	2	85	2	0	0.967	0	2	0	0	0	0	1	0	0	0	334.0888	335.073	335.0788	351.1263	344.0987	351.1141	357.0888	6	0	150	0.5893	0.9133
357.0939	23	45	2	200	1	15	2	0	0	1	0	0	0	0	0.6873	0	1	0	0	357.0939	360.0992	360.0992	374.1313	364.7956	374.1191	380.0939	6	100	100	0.9111	0.6735
380.0994	25.0001	46	2	150	1	65	2	0	0	1	0	0	0	0	1.4589	0	1	0	0	380.0994	383.1046	383.1046	397.1497	388.5722	397.1375	405.0995	8	150	0	0.9006	0.0478
405.1046	19	47	2	200	2	25	2	0	0.712	0	1	0	0	0	0	1	0	0	0	405.1046	405.8326	405.8399	422.154	415.1161	422.1417	424.1046	2	100	100	0.7737	0.0193
424.1099	23	48	2	150	2	90	2	0	0.6873	0	2	0	0	0	0	2	0	0	0	424.1099	424.8144	424.8197	441.1471	434.1199	441.1349	447.1099	6	150	0	0.3181	0.3737
447.1155	21	49	2	200	1	65	2	0	0	2	0	0	0	0	0.8529	0	2	0	0	447.1155	450.1209	450.1209	464.1654	454.9821	464.1532	468.1155	4	100	100	0.9731	0.1189
468.121	24.0001	50	2	150	1	15	2	0	0	1	0	0	0	0	0.8907	0	1	0	0	468.121	471.1262	471.1262	485.1712	476.0255	485.159	492.1211	7	0	150	0.2242	0.0271
492.1263	24	51	2	200	2	60	2	0	0.6522	0	2	0	0	0	0	2	0	0	0	492.1263	492.7946	492.8084	509.1758	502.1437	509.1636	516.1263	7	0	0	0.9226	0.816
516.132	24.0001	52	2	150	2	30	2	0	0.6604	0	1	0	0	0	0	1	0	0	0	516.132	516.8072	516.8131	533.1806	526.1423	533.1684	540.1321	7	0	150	0.1716	0.8357
540.1378	23	53	2	200	1	75	2	0	0	2	0	0	0	0	1.1789	0	2	0	0	540.1378	543.1438	543.1438	557.1852	548.3279	557.1729	563.1378	6	100	100	0.7601	0.1865
563.1431	23.0001	54	2	150	1	80	2	0	0	1	0	0	0	0	0.8324	0	1	0	0	563.1431	566.1483	566.1483	580.1902	570.9862	580.178	586.1432	6	150	0	0.618	0.6101
586.149	20	55	2	200	2	20	2	0	0.7591	0	1	0	0	0	0	1	0	0	0	586.149	586.9205	586.9344	603.1952	596.1669	603.183	606.149	3	100	100	0.6894	0.5208
606.1545	24.0001	56	2	150	2	35	2	0	1.2004	0	1	0	0	0	0	2	0	0	0	606.1545	607.3679	607.3803	623.2013	616.1715	623.1891	630.1546	7	0	150	0.0853	0.8021
