onset	duration	Trials	Runs	Cond_1_200_2_150_HasBeenChangedTo200_150	order_1_first_2_lastForThisIdPerson_	ProbR	ID_1_PlayerA_2_playerB_	AnsTimePAS1_rtStage1_playerA___3Seconds	AnsTimePBS1	PAChoS1_1Left_2Right_	PBChoS1	MissingPAS1_0None_	MissingPBS1	AnsTimePAS2	AnsTimePBS2	PAChoS2	PBChoS2	MissingPAS2	MissingPBS2	TriOn	DecEndS1	IsiOnS1	FbOnS1	DecEndS2	FbOffS2	TriEnd	Jitter	rwPA_rewardToPa_	rwPB	randa	randb	Unknown1	Unknown2
0.0005	23.0012	1	1	200	1	25	2	0	0	1	0	0	0	0	1.0086	0	1	0	0	0.0005	3.0151	3.0151	17.0946	8.053	17.078	23.0017	6	100	100	0.5212	0.7195	1.2333	1.2166
23.061	23.0002	2	1	150	1	30	2	0	0	1	0	0	0	0	1.6092	0	2	0	0	23.061	26.0674	26.0675	40.1612	31.7039	40.1446	46.0612	6	150	0	0.1617	0.4387	1.2334	1.2186
46.0739	23.0002	3	1	200	2	10	2	0	1.8194	0	1	0	0	0	0	1	0	0	0	46.0739	47.9142	48.0114	63.1616	56.1122	63.145	69.0741	6	0	0	0.7928	0.9833	1.2333	1.2166
69.0837	21	4	1	150	2	20	2	0	0	0	0	0	1	0	0	0	0	0	0	69.0837	72.0896	72.1117	86.1118	-10196.9924	-10196.9924	90.0837	4	0	0	0.5201	0.1161	1.2333	100
90.0894	23	5	1	200	1	75	2	0	0	2	0	0	0	0	0.7219	0	2	0	0	90.0894	93.0955	93.0955	107.1621	97.8506	107.1454	113.0894	6	100	100	0.3839	0.5962	1.4333	1.2167
113.0951	20	6	1	150	1	85	2	0	0	2	0	0	0	0	0.7123	0	2	0	0	113.0951	116.1009	116.1009	130.1791	120.8416	130.1624	133.0951	3	0	150	0.8649	0.3192	1.2333	1.4335
133.101	24	7	1	200	2	65	2	0	1.3423	0	2	0	0	0	0	2	0	0	0	133.101	134.4716	134.4959	150.196	143.146	150.1793	157.101	7	0	0	0.1769	0.9851	1.2333	1.4167
157.1068	25.0001	8	1	150	2	85	2	0	2.3405	0	1	0	0	0	0	2	0	0	0	157.1068	159.47	159.4795	174.1797	167.1296	174.163	182.1069	8	150	0	0.2606	0.4692	1.8333	1.4167
182.1124	23	9	1	200	1	70	2	0	0	2	0	0	0	0	0.7009	0	2	0	0	182.1124	185.1186	185.1186	199.1966	189.8481	199.18	205.1124	6	0	0	0.5623	0.7808	1.2334	1.6167
205.1182	23	10	1	150	1	15	2	0	0	1	0	0	0	0	0.5863	0	1	0	0	205.1182	208.1244	208.1244	222.2136	212.7499	222.197	228.1182	6	0	150	0.6078	0.4139	1.6334	1.2167
