onset	duration	Trials	Runs	Cond_1_200_2_150_HasBeenChangedTo200_150	order_1_first_2_lastForThisIdPerson_	ProbR	ID_1_PlayerA_2_playerB_	AnsTimePAS1_rtStage1_playerA___3Seconds	AnsTimePBS1	PAChoS1_1Left_2Right_	PBChoS1	MissingPAS1_0None_	MissingPBS1	AnsTimePAS2	AnsTimePBS2	PAChoS2	PBChoS2	MissingPAS2	MissingPBS2	TriOn	DecEndS1	IsiOnS1	FbOnS1	DecEndS2	FbOffS2	TriEnd	Jitter	rwPA_rewardToPa_	rwPB	randa	randb	Unknown1	Unknown2
0.0002	20.0007	57	3	200	1	40	2	0	0	1	0	0	0	0	0.5477	0	1	0	0	0.0002	3.0242	3.0242	17.0842	7.5961	17.073	20.0009	3	0	0	0.0498	0.8698	1.4399	2.0525
20.0215	23.0007	58	3	150	1	65	2	0	0	0	0	1	0	0	0	0	0	0	0	20.0215	23.0391	23.0392	37.0495	-9575.6532	-9575.6532	43.0222	6	0	0	0.8838	0.9579	2.0662	100
43.0419	23.0007	59	3	200	2	10	2	0	1.1622	0	1	0	0	0	0	1	0	0	0	43.0419	44.2359	44.2461	60.1199	53.0862	60.108	66.0426	6	100	100	0.7252	0.4259	1.4527	2.0396
66.0644	23.0007	60	3	150	2	90	2	0	0.6584	0	2	0	0	0	0	2	0	0	0	66.0644	66.7624	66.7702	83.1371	76.1035	83.1253	89.0651	6	150	0	0.0151	0.743	2.0524	2.0396
89.0859	22.0033	61	3	200	1	40	2	0	0	1	0	0	0	0	0.6638	0	1	0	0	89.0859	92.1085	92.1085	106.168	96.8091	106.1558	111.0892	5	100	100	0.1432	0.0607	1.253	1.2263
111.1234	24.0006	62	3	150	1	70	2	0	0	2	0	0	0	0	0.8783	0	1	0	0	111.1234	114.1328	114.1328	128.1986	119.0418	128.1878	135.124	7	150	0	0.354	0.8262	1.2265	1.4524
135.1412	26.0001	63	3	200	2	25	2	0	1.0412	0	1	0	0	0	0	1	0	0	0	135.1412	136.2236	136.235	152.2154	145.1814	152.2033	161.1413	9	100	100	0.1016	0.1	1.6392	1.2265
161.1584	22.0001	64	3	150	2	65	2	0	0.7475	0	2	0	0	0	0	2	0	0	0	161.1584	161.9327	161.9444	178.2313	171.1974	178.2193	183.1585	5	150	0	0.7802	0.0369	2.6655	1.2266
183.1778	21.0001	65	3	200	1	35	2	0	0	1	0	0	0	0	0.6456	0	1	0	0	183.1778	186.1952	186.1953	200.2357	190.8589	200.2236	204.1779	4	0	0	0.9028	0.7488	1.2398	1.2261
204.1952	25.0001	66	3	150	1	80	2	0	0	2	0	0	0	0	0.8147	0	2	0	0	204.1952	207.2124	207.2124	221.267	212.0461	221.2549	229.1953	8	0	150	0.4646	0.2712	1.8527	1.2262
