onset	duration	Trials	Runs	Cond_1_200_2_150_HasBeenChangedTo200_150	order_1_first_2_lastForThisIdPerson_	ProbR	ID_1_PlayerA_2_playerB_	AnsTimePAS1_rtStage1_playerA___3Seconds	AnsTimePBS1	PAChoS1_1Left_2Right_	PBChoS1	MissingPAS1_0None_	MissingPBS1	AnsTimePAS2	AnsTimePBS2	PAChoS2	PBChoS2	MissingPAS2	MissingPBS2	TriOn	DecEndS1	IsiOnS1	FbOnS1	DecEndS2	FbOffS2	TriEnd	Jitter	rwPA_rewardToPa_	rwPB	randa	randb
0.0001	22.0002	85	4	200	1	60	1	0.6514	0	2	0	0	0	0	0	0	2	0	0	0.0001	0.6653	0.6811	17.0425	10.0301	17.0401	22.0003	5	0	0	0.7531	0.7061
22.0058	22.0002	86	4	150	1	35	1	0.9367	0	2	0	0	0	0	0	0	1	0	0	22.0058	22.9571	22.9678	39.0356	32.0232	39.033	44.006	5	150	0	0.3196	0.8338
44.0111	20.0002	87	4	200	2	85	1	0	0	0	2	0	0	0.7421	0	2	0	0	0	44.0111	47.0169	47.0169	61.0422	51.7753	61.0395	64.0113	3	100	100	0.4463	0.3552
64.017	22.0002	88	4	150	2	20	1	0	0	0	2	0	0	0.5837	0	1	0	0	0	64.017	67.0228	67.0229	81.0468	71.6216	81.0442	86.0172	5	150	0	0.8632	0.0142
86.0226	23.0008	89	4	200	1	90	1	0.7396	0	2	0	0	0	0	0	0	2	0	0	86.0226	86.7778	86.7853	103.0667	96.0414	103.0643	109.0234	6	100	100	0.4652	0.5784
109.0318	22.0002	90	4	150	1	80	1	0.5743	0	2	0	0	0	0	0	0	2	0	0	109.0318	109.6197	109.6326	126.074	119.0615	126.0714	131.032	5	0	150	0.6579	0.4723
131.0372	23	91	4	200	2	40	1	0	0	0	1	0	0	0.509	0	1	0	0	0	131.0372	134.0426	134.0426	148.0805	138.5672	148.0778	154.0372	6	100	100	0.5805	0.509
154.0417	23.0001	92	4	150	2	90	1	0	0	0	2	0	0	0.5855	0	2	0	0	0	154.0417	157.0473	157.0473	171.0879	161.6511	171.0852	177.0418	6	150	0	0.8384	0.292
177.0463	25	93	4	200	1	75	1	0.7641	0	2	0	0	0	0	0	0	2	0	0	177.0463	177.831	177.8407	194.0819	187.0695	194.0792	202.0463	8	100	100	0.1557	0.0684
202.0513	22	94	4	150	1	80	1	0	0	0	0	1	0	0	0	0	0	0	0	202.0513	205.0567	205.0651	219.0644	-8398.6529	-8398.6529	224.0513	5	0	0	0.4234	0.5151
