onset	duration	Trials	Runs	Cond_1_200_2_150_HasBeenChangedTo200_150	order_1_first_2_lastForThisIdPerson_	ProbR	ID_1_PlayerA_2_playerB_	AnsTimePAS1_rtStage1_playerA___3Seconds	AnsTimePBS1	PAChoS1_1Left_2Right_	PBChoS1	MissingPAS1_0None_	MissingPBS1	AnsTimePAS2	AnsTimePBS2	PAChoS2	PBChoS2	MissingPAS2	MissingPBS2	TriOn	DecEndS1	IsiOnS1	FbOnS1	DecEndS2	FbOffS2	TriEnd	Jitter	rwPA_rewardToPa_	rwPB	randa	randb
0.0002	22.0007	85	4	200	1	60	1	1.4297	0	1	0	0	0	0	0	0	1	0	0	0.0002	1.471	1.4804	17.0744	10.0407	17.0631	22.0009	5	0	0	0.7531	0.7061
22.0216	22.0008	86	4	150	1	35	1	1.7628	0	2	0	0	0	0	0	0	1	0	0	22.0216	23.8218	23.8312	39.0921	32.0582	39.0802	44.0224	5	150	0	0.3196	0.8338
44.0451	20.0007	87	4	200	2	85	1	0	0	0	2	0	0	0.7955	0	2	0	0	0	44.0451	47.0648	47.0649	61.1097	51.8828	61.098	64.0458	3	100	100	0.4463	0.3552
64.0662	22.0008	88	4	150	2	20	1	0	0	0	2	0	0	0.7734	0	2	0	0	0	64.0662	67.0842	67.0842	81.1417	71.879	81.1297	86.067	5	0	150	0.8632	0.0142
86.0884	23.0033	89	4	200	1	90	1	1.0558	0	2	0	0	0	0	0	0	2	0	0	86.0884	87.1954	87.2054	103.1864	96.1409	103.1747	109.0917	6	100	100	0.4652	0.5784
109.1195	22.0006	90	4	150	1	80	1	2.2668	0	1	0	0	0	0	0	0	1	0	0	109.1195	111.4101	111.4223	126.1765	119.1424	126.1645	131.1201	5	150	0	0.6579	0.4723
131.1376	23.0001	91	4	200	2	40	1	0	0	0	1	0	0	0.8175	0	1	0	0	0	131.1376	134.1541	134.1542	148.2075	138.9893	148.1955	154.1377	6	100	100	0.5805	0.509
154.1576	23.0002	92	4	150	2	90	1	0	0	0	1	0	0	0.7217	0	2	0	0	0	154.1576	157.1734	157.1734	171.2249	161.9107	171.2129	177.1578	6	150	0	0.8384	0.292
177.1767	25.0001	93	4	200	1	75	1	0.9129	0	2	0	0	0	0	0	0	2	0	0	177.1767	178.122	178.1285	194.2421	187.2083	194.2301	202.1768	8	100	100	0.1557	0.0684
202.1946	22.0001	94	4	150	1	80	1	1.7696	0	2	0	0	0	0	0	0	2	0	0	202.1946	203.9952	204.0112	219.272	212.2378	219.2599	224.1947	5	0	150	0.4234	0.5151
224.2145	26.0001	95	4	200	2	20	1	0	0	0	1	0	0	0.9859	0	1	0	0	0	224.2145	227.2319	227.232	241.2897	232.2398	241.2776	250.2146	9	100	100	0.6406	0.7541
250.2322	24.0001	96	4	150	2	35	1	0	0	0	1	0	0	0.602	0	2	0	0	0	250.2322	253.2475	253.2475	267.3057	257.8719	267.2937	274.2323	7	0	150	0.5468	0.6335
