onset	duration	Trials	Runs	Cond_1_200_2_150_HasBeenChangedTo200_150	order_1_first_2_lastForThisIdPerson_	ProbR	ID_1_PlayerA_2_playerB_	AnsTimePAS1_rtStage1_playerA___3Seconds	AnsTimePBS1	PAChoS1_1Left_2Right_	PBChoS1	MissingPAS1_0None_	MissingPBS1	AnsTimePAS2	AnsTimePBS2	PAChoS2	PBChoS2	MissingPAS2	MissingPBS2	TriOn	DecEndS1	IsiOnS1	FbOnS1	DecEndS2	FbOffS2	TriEnd	Jitter	rwPA_rewardToPa_	rwPB	randa	randb
0.0001	20.0002	29	2	200	1	40	2	0	0	1	0	0	0	0	0.7227	0	1	0	0	0.0001	3.0059	3.0059	17.0471	7.7335	17.0351	20.0003	3	100	100	0.6093	0.5562
20.0067	20.0002	30	2	150	1	60	2	0	0	1	0	0	0	0	0.5716	0	1	0	0	20.0067	23.0124	23.0125	37.0532	27.5885	37.0411	40.0069	3	150	0	0.8624	0.9777
40.013	24.0002	31	2	200	2	40	2	0	1.3207	0	1	0	0	0	0	1	0	0	0	40.013	41.3463	41.3584	57.0593	50.0301	57.0471	64.0132	7	0	0	0.387	0.9365
64.019	22.0003	32	2	150	2	70	2	0	1.2139	0	2	0	0	0	0	2	0	0	0	64.019	65.2441	65.2563	81.0639	74.0367	81.0518	86.0193	5	150	0	0.2155	0.2635
86.0256	21.0008	33	2	200	1	10	2	0	0	1	0	0	0	0	1.3872	0	1	0	0	86.0256	89.0333	89.0333	103.0827	94.4337	103.0707	107.0264	4	100	100	0.4946	0.3662
107.0356	26.0001	34	2	150	1	25	2	0	0	2	0	0	0	0	0.746	0	1	0	0	107.0356	110.0412	110.0412	124.0883	114.7981	124.0762	133.0357	9	0	150	0.6515	0.6494
133.0408	22	35	2	200	2	70	2	0	0.9488	0	2	0	0	0	0	2	0	0	0	133.0408	134.0073	134.0181	150.0923	143.056	150.0801	155.0408	5	100	100	0.9488	0.5226
155.0459	22	36	2	150	2	35	2	0	1.3431	0	1	0	0	0	0	1	0	0	0	155.0459	156.407	156.4233	172.0977	165.0664	172.0855	177.0459	5	150	0	0.7967	0.5675
177.0509	23	37	2	200	1	20	2	0	0	1	0	0	0	0	0.7112	0	1	0	0	177.0509	180.0564	180.0566	194.103	184.7782	194.0908	200.0509	6	100	100	0.0052	0.6745
200.0559	22	38	2	150	1	80	2	0	0	2	0	0	0	0	0.6868	0	1	0	0	200.0559	203.0616	203.0616	217.0947	207.7585	217.0825	222.0559	5	150	0	0.2028	0.6775
