onset	duration	Trials	Runs	Cond_1_200_2_150_HasBeenChangedTo200_150	order_1_first_2_lastForThisIdPerson_	ProbR	ID_1_PlayerA_2_playerB_	AnsTimePAS1_rtStage1_playerA___3Seconds	AnsTimePBS1	PAChoS1_1Left_2Right_	PBChoS1	MissingPAS1_0None_	MissingPBS1	AnsTimePAS2	AnsTimePBS2	PAChoS2	PBChoS2	MissingPAS2	MissingPBS2	TriOn	DecEndS1	IsiOnS1	FbOnS1	DecEndS2	FbOffS2	TriEnd	Jitter	rwPA_rewardToPa_	rwPB	randa	randb
0.0001	22.0005	85	4	200	1	60	2	0	0	2	0	0	0	0	0.719	0	2	0	0	0.0001	3.008	3.008	17.0791	7.7621	17.0619	22.0006	5	0	0	0.7531	0.7061
22.0101	22.0006	86	4	150	1	35	2	0	0	1	0	0	0	0	0.6038	0	2	0	0	22.0101	25.017	25.017	39.0847	29.6539	39.0674	44.0107	5	150	0	0.3196	0.8338
44.0197	20.0005	87	4	200	2	85	2	0	0.7544	0	2	0	0	0	0	2	0	0	0	44.0197	44.7969	44.8363	61.1243	54.0717	61.1069	64.0202	3	100	100	0.4463	0.3552
64.0365	22.0004	88	4	150	2	20	2	0	0.547	0	2	0	0	0	0	1	0	0	0	64.0365	64.6059	64.6248	81.1294	74.0774	81.1125	86.0369	5	150	0	0.8632	0.0142
86.046	23.0018	89	4	200	1	90	2	0	0	2	0	0	0	0	0.8226	0	2	0	0	86.046	89.0559	89.056	103.1191	93.906	103.1024	109.0478	6	100	100	0.4652	0.5784
109.0657	22.0003	90	4	150	1	80	2	0	0	2	0	0	0	0	0.5228	0	2	0	0	109.0657	112.0713	112.0714	126.1416	116.6287	126.1242	131.066	5	0	150	0.6579	0.4723
131.0738	23	91	4	200	2	40	2	0	1.2357	0	1	0	0	0	0	1	0	0	0	131.0738	132.3312	132.3433	148.1478	141.0952	148.1304	154.0738	6	100	100	0.5805	0.509
154.0806	23.0001	92	4	150	2	90	2	0	1.0272	0	1	0	0	0	0	2	0	0	0	154.0806	155.1285	155.1497	171.1709	164.1177	171.1533	177.0807	6	150	0	0.8384	0.292
177.0884	25.0001	93	4	200	1	75	2	0	0	2	0	0	0	0	0.7815	0	2	0	0	177.0884	180.0945	180.0947	194.1934	184.906	194.1763	202.0885	8	100	100	0.1557	0.0684
202.0958	22.0001	94	4	150	1	80	2	0	0	1	0	0	0	0	0.9036	0	2	0	0	202.0958	205.1015	205.1015	219.167	210.0343	219.1493	224.0959	5	0	150	0.4234	0.5151
224.1024	26.0001	95	4	200	2	20	2	0	0.6856	0	1	0	0	0	0	1	0	0	0	224.1024	224.81	224.821	241.173	234.1225	241.1556	250.1025	9	100	100	0.6406	0.7541
250.1104	24.0001	96	4	150	2	35	2	0	0.7815	0	1	0	0	0	0	2	0	0	0	250.1104	250.9124	250.9254	267.1966	260.1442	267.1793	274.1105	7	0	150	0.5468	0.6335
274.1172	23.0001	97	4	200	1	40	2	0	0	1	0	0	0	0	0.822	0	1	0	0	274.1172	277.1238	277.1238	291.1867	281.9725	291.169	297.1173	6	100	100	0.2285	0.1595
297.1255	21.0001	98	4	150	1	15	2	0	0	1	0	0	0	0	0.6635	0	2	0	0	297.1255	300.1307	300.1307	314.2093	304.8203	314.192	318.1256	4	150	0	0.1834	0.4431
318.1333	24.0001	99	4	200	2	75	2	0	0.5067	0	2	0	0	0	0	2	0	0	0	318.1333	318.6675	318.6771	335.2149	328.1624	335.1974	342.1334	7	100	100	0.9354	0.4902
342.141	24	100	4	150	2	10	2	0	0.6343	0	1	0	0	0	0	2	0	0	0	342.141	342.8018	342.817	359.2214	352.1686	359.2043	366.141	7	0	150	0.1201	0.4497
366.1484	21.0001	101	4	200	1	65	2	0	0	2	0	0	0	0	0.647	0	2	0	0	366.1484	369.1543	369.1543	383.2283	373.8223	383.2108	387.1485	4	0	0	0.4006	0.8435
387.1565	21.0001	102	4	150	1	25	2	0	0	1	0	0	0	0	0.5021	0	1	0	0	387.1565	390.1616	390.1616	404.2337	394.6999	404.2166	408.1566	4	0	150	0.5671	0.7424
408.1641	25.0001	103	4	200	2	10	2	0	0.579	0	1	0	0	0	0	1	0	0	0	408.1641	408.7652	408.785	425.256	418.2036	425.2385	433.1642	8	100	100	0.3624	0.5683
433.171	24	104	4	150	2	70	2	0	0.8435	0	1	0	0	0	0	1	0	0	0	433.171	434.0354	434.0445	450.2461	443.1933	450.2289	457.171	7	0	150	0.125	0.2
457.1787	21.0001	105	4	200	1	25	2	0	0	1	0	0	0	0	0.9358	0	2	0	0	457.1787	460.1858	460.1858	474.2528	465.1527	474.2352	478.1788	4	0	0	0.5543	0.9767
478.1866	24	106	4	150	1	15	2	0	0	2	0	0	0	0	1.1589	0	1	0	0	478.1866	481.1933	481.1933	495.2586	486.3813	495.2408	502.1866	7	0	150	0.1922	0.686
502.1946	24	107	4	200	2	85	2	0	0.605	0	2	0	0	0	0	2	0	0	0	502.1946	502.8206	502.8604	519.2982	512.2452	519.2806	526.1946	7	100	100	0.466	0.2755
526.2016	24	108	4	150	2	30	2	0	0.624	0	1	0	0	0	0	1	0	0	0	526.2016	526.8459	526.8669	543.2882	536.2345	543.2707	550.2016	7	0	150	0.9492	0.9329
550.2096	19.0001	109	4	200	1	65	2	0	0	2	0	0	0	0	1.4318	0	2	0	0	550.2096	553.2163	553.2163	567.3113	558.6735	567.294	569.2097	2	100	100	0.8982	0.1699
569.223	21.0001	110	4	150	1	30	2	0	0	1	0	0	0	0	0.5824	0	2	0	0	569.223	572.231	572.231	586.2997	576.8462	586.2825	590.2231	4	150	0	0.9304	0.3336
590.2314	20.0001	111	4	200	2	60	2	0	1.1231	0	2	0	0	0	0	2	0	0	0	590.2314	591.3766	591.3859	607.3055	600.2528	607.2882	610.2315	3	100	100	0.654	0.051
610.2394	20.0001	112	4	150	2	70	2	0	0.5987	0	1	0	0	0	0	2	0	0	0	610.2394	610.8591	610.873	627.3276	620.2748	627.3102	630.2395	3	0	150	0.2216	0.7582
