onset	duration	Trials	Runs	Cond_1_200_2_150_HasBeenChangedTo200_150	order_1_first_2_lastForThisIdPerson_	ProbR	ID_1_PlayerA_2_playerB_	AnsTimePAS1_rtStage1_playerA___3Seconds	AnsTimePBS1	PAChoS1_1Left_2Right_	PBChoS1	MissingPAS1_0None_	MissingPBS1	AnsTimePAS2	AnsTimePBS2	PAChoS2	PBChoS2	MissingPAS2	MissingPBS2	TriOn	DecEndS1	IsiOnS1	FbOnS1	DecEndS2	FbOffS2	TriEnd	Jitter	rwPA_rewardToPa_	rwPB	randa	randb	Unknown1	Unknown2
0	22.0003	85	4	200	1	60	1	2.06	0	2	0	0	0	0	0	0	2	0	0	0	2.0756	2.0815	17.0494	10.0147	17.0375	22.0003	5	0	0	0.7531	0.7061	2.839	2.8257
22.0132	22.0003	86	4	150	1	35	1	1.471	0	2	0	0	0	0	0	0	2	0	0	22.0132	23.5054	23.5138	39.0682	32.0336	39.0561	44.0135	5	150	0	0.3196	0.8338	2.639	3.4254
44.0193	20.0002	87	4	200	2	85	1	0	0	0	2	0	0	0.9616	0	2	0	0	0	44.0193	47.0267	47.0267	61.087	52.0123	61.0748	64.0195	3	100	100	0.4463	0.3552	2.4391	2.4258
64.0253	22.0003	88	4	150	2	20	1	0	0	0	2	0	0	1.3493	0	1	0	0	0	64.0253	67.0319	67.032	81.0798	72.4062	81.0676	86.0256	5	150	0	0.8632	0.0142	2.4391	2.6257
86.0318	23.0008	89	4	200	1	90	1	1.2082	0	2	0	0	0	0	0	0	2	0	0	86.0318	87.26	87.2643	103.0853	96.0511	103.0734	109.0326	6	100	100	0.4652	0.5784	2.639	2.8257
109.0414	22.0001	90	4	150	1	80	1	2.0513	0	1	0	0	0	0	0	0	2	0	0	109.0414	111.1079	111.1224	126.1036	119.0688	126.0914	131.0415	5	0	150	0.6579	0.4723	2.839	2.4258
131.0462	23	91	4	200	2	40	1	0	0	0	1	0	0	0.7956	0	1	0	0	0	131.0462	134.0524	134.0524	148.0957	138.8683	148.0835	154.0462	6	100	100	0.5805	0.509	3.0389	2.4125
154.0517	23.0001	92	4	150	2	90	1	0	0	0	2	0	0	0.7117	0	2	0	0	0	154.0517	157.0576	157.0576	171.3274	161.7895	171.3152	177.0518	6	150	0	0.8384	0.292	3.6386	4.2251
177.0569	25	93	4	200	1	75	1	1.0994	0	2	0	0	0	0	0	0	2	0	0	177.0569	178.1715	178.1784	194.1059	187.0712	194.0937	202.0569	8	100	100	0.1557	0.0684	3.2388	3.0256
202.0617	22	94	4	150	1	80	1	2.5549	0	2	0	0	0	0	0	0	2	0	0	202.0617	204.6315	204.6354	219.1103	212.0754	219.098	224.0617	5	0	150	0.4234	0.5151	2.839	3.8253
