onset	duration	Trials	Runs	Cond_1_200_2_150_HasBeenChangedTo200_150	order_1_first_2_lastForThisIdPerson_	ProbR	ID_1_PlayerA_2_playerB_	AnsTimePAS1_rtStage1_playerA___3Seconds	AnsTimePBS1	PAChoS1_1Left_2Right_	PBChoS1	MissingPAS1_0None_	MissingPBS1	AnsTimePAS2	AnsTimePBS2	PAChoS2	PBChoS2	MissingPAS2	MissingPBS2	TriOn	DecEndS1	IsiOnS1	FbOnS1	DecEndS2	FbOffS2	TriEnd	Jitter	rwPA_rewardToPa_	rwPB	randa	randb
0	20.0003	29	2	200	1	40	1	1.5412	0	1	0	0	0	0	0	0	1	0	0	0	1.5551	1.5598	17.0476	10.0129	17.0356	20.0003	3	100	100	0.6093	0.5562
20.0064	20.0002	30	2	150	1	60	1	2.6297	0	1	0	0	0	0	0	0	1	0	0	20.0064	22.6497	22.6589	37.0671	30.0324	37.0549	40.0066	3	150	0	0.8624	0.9777
40.0119	24.0003	31	2	200	2	40	1	0	0	0	1	0	0	0.8977	0	1	0	0	0	40.0119	43.0188	43.0188	57.0599	47.9346	57.0478	64.0122	7	0	0	0.387	0.9365
64.0181	22.0002	32	2	150	2	70	1	0	0	0	2	0	0	0.7507	0	2	0	0	0	64.0181	67.0247	67.0248	81.0646	71.7924	81.0525	86.0183	5	150	0	0.2155	0.2635
86.0239	21.0008	33	2	200	1	10	1	0.9617	0	1	0	0	0	0	0	0	1	0	0	86.0239	87.0114	87.0225	103.0835	96.0492	103.0715	107.0247	4	100	100	0.4946	0.3662
107.0332	26.0002	34	2	150	1	25	1	1.4551	0	2	0	0	0	0	0	0	1	0	0	107.0332	108.4971	108.5081	124.0892	117.0544	124.0769	133.0334	9	0	150	0.6515	0.6494
133.0387	22	35	2	200	2	70	1	0	0	0	2	0	0	1.2494	0	2	0	0	0	133.0387	136.0445	136.0445	150.1065	141.3196	150.0944	155.0387	5	100	100	0.9488	0.5226
155.0433	22	36	2	150	2	35	1	0	0	0	2	0	0	0.7383	0	2	0	0	0	155.0433	158.049	158.049	172.0986	162.8139	172.0864	177.0433	5	0	150	0.7967	0.5675
177.0485	23	37	2	200	1	20	1	1.0283	0	1	0	0	0	0	0	0	1	0	0	177.0485	178.0986	178.1099	194.104	187.0693	194.0918	200.0485	6	100	100	0.0052	0.6745
200.0536	22	38	2	150	1	80	1	0.8772	0	2	0	0	0	0	0	0	2	0	0	200.0536	200.9525	200.9682	217.1224	210.0876	217.1102	222.0536	5	0	150	0.2028	0.6775
222.058	21.0001	39	2	200	2	90	1	0	0	0	2	0	0	0.6908	0	2	0	0	0	222.058	225.064	225.0642	239.1279	229.7825	239.1156	243.0581	4	100	100	0.6702	0.0349
243.0633	23	40	2	150	2	30	1	0	0	0	1	0	0	1.5173	0	2	0	0	0	243.0633	246.0692	246.0692	260.1203	251.6015	260.1081	266.0633	6	0	150	0.3698	0.7722
266.0686	25	41	2	200	1	75	1	1.0648	0	2	0	0	0	0	0	0	2	0	0	266.0686	267.1431	267.1578	283.1254	276.0905	283.1131	291.0686	8	0	0	0.4082	0.9245
