onset	duration	Trials	Runs	Cond_1_200_2_150_HasBeenChangedTo200_150	order_1_first_2_lastForThisIdPerson_	ProbR	ID_1_PlayerA_2_playerB_	AnsTimePAS1_rtStage1_playerA___3Seconds	AnsTimePBS1	PAChoS1_1Left_2Right_	PBChoS1	MissingPAS1_0None_	MissingPBS1	AnsTimePAS2	AnsTimePBS2	PAChoS2	PBChoS2	MissingPAS2	MissingPBS2	TriOn	DecEndS1	IsiOnS1	FbOnS1	DecEndS2	FbOffS2	TriEnd	Jitter	rwPA_rewardToPa_	rwPB	randa	randb
0.0002	20.0007	29	2	200	1	40	2	0	0	1	0	0	0	0	0.422	0	1	0	0	0.0002	3.0206	3.0206	17.0629	7.4625	17.0517	20.0009	3	100	100	0.6093	0.5562
20.0233	20.0007	30	2	150	1	60	2	0	0	2	0	0	0	0	0.5318	0	1	0	0	20.0233	23.0427	23.0427	37.0947	27.5907	37.083	40.024	3	150	0	0.8624	0.9777
40.0435	24.0007	31	2	200	2	40	2	0	0.7526	0	1	0	0	0	0	1	0	0	0	40.0435	40.8329	40.8395	57.1132	50.0794	57.1013	64.0442	7	0	0	0.387	0.9365
64.0637	22.0007	32	2	150	2	70	2	0	0.9728	0	2	0	0	0	0	1	0	0	0	64.0637	65.0697	65.0829	81.1433	74.1094	81.1314	86.0644	5	0	150	0.2155	0.2635
86.0865	21.0034	33	2	200	1	10	2	0	0	1	0	0	0	0	0.5077	0	1	0	0	86.0865	89.1147	89.1148	103.188	93.6599	103.1765	107.0899	4	100	100	0.4946	0.3662
107.1257	26.0007	34	2	150	1	25	2	0	0	2	0	0	0	0	0.5858	0	1	0	0	107.1257	110.1431	110.1432	124.2055	114.7554	124.1935	133.1264	9	0	150	0.6515	0.6494
133.1435	22.0001	35	2	200	2	70	2	0	0.8887	0	2	0	0	0	0	2	0	0	0	133.1435	134.0637	134.0678	150.2081	143.1741	150.1961	155.1436	5	100	100	0.9488	0.5226
155.1631	22.0001	36	2	150	2	35	2	0	0.7875	0	1	0	0	0	0	1	0	0	0	155.1631	155.9802	155.9921	172.239	165.2051	172.2271	177.1632	5	150	0	0.7967	0.5675
177.1801	23.0001	37	2	200	1	20	2	0	0	1	0	0	0	0	0.521	0	1	0	0	177.1801	180.1974	180.1975	194.2567	184.7553	194.2447	200.1802	6	100	100	0.0052	0.6745
200.1994	22.0001	38	2	150	1	80	2	0	0	2	0	0	0	0	0.3979	0	2	0	0	200.1994	203.2168	203.2168	217.2739	207.6361	217.2619	222.1995	5	0	150	0.2028	0.6775
222.2173	21.0001	39	2	200	2	90	2	0	0.7674	0	2	0	0	0	0	2	0	0	0	222.2173	223.0261	223.0313	239.2915	232.2576	239.2795	243.2174	4	100	100	0.6702	0.0349
243.2344	23.0001	40	2	150	2	30	2	0	0.9072	0	1	0	0	0	0	1	0	0	0	243.2344	244.1837	244.1959	260.3095	253.2755	260.2976	266.2345	6	0	150	0.3698	0.7722
266.254	25.0001	41	2	200	1	75	2	0	0	2	0	0	0	0	0.4064	0	2	0	0	266.254	269.2712	269.2712	283.3134	273.6975	283.3014	291.2541	8	0	0	0.4082	0.9245
291.2723	21.0001	42	2	150	1	85	2	0	0	1	0	0	0	0	0.3806	0	2	0	0	291.2723	294.2887	294.2887	308.3298	298.6881	308.3177	312.2724	4	0	150	0.8866	0.589
312.2899	22.0001	43	2	200	2	10	2	0	1.037	0	1	0	0	0	0	1	0	0	0	312.2899	313.3518	313.3675	329.3611	322.3271	329.3492	334.29	5	100	100	0.9762	0.7818
334.3094	23.0001	44	2	150	2	85	2	0	0.9196	0	2	0	0	0	0	2	0	0	0	334.3094	335.2655	335.2784	351.3788	344.3447	351.3667	357.3095	6	0	150	0.5893	0.9133
357.3268	23.0001	45	2	200	1	15	2	0	0	1	0	0	0	0	0.5151	0	1	0	0	357.3268	360.3419	360.3419	374.3827	364.8889	374.3706	380.3269	6	100	100	0.9111	0.6735
380.3462	25.0001	46	2	150	1	65	2	0	0	1	0	0	0	0	0.4879	0	1	0	0	380.3462	383.3617	383.3617	397.3999	387.8917	397.3879	405.3463	8	150	0	0.9006	0.0478
405.3642	19.0001	47	2	200	2	25	2	0	1.0203	0	1	0	0	0	0	1	0	0	0	405.3642	406.4171	406.4226	422.4297	415.3956	422.4176	424.3643	2	100	100	0.7737	0.0193
424.382	23.0001	48	2	150	2	90	2	0	1.488	0	1	0	0	0	0	2	0	0	0	424.382	425.9037	425.9079	441.4485	434.4144	441.4364	447.3821	6	150	0	0.3181	0.3737
447.4018	21	49	2	200	1	65	2	0	0	2	0	0	0	0	0.4565	0	2	0	0	447.4018	450.4181	450.4181	464.4789	454.913	464.467	468.4018	4	100	100	0.9731	0.1189
468.4193	24.0001	50	2	150	1	15	2	0	0	1	0	0	0	0	0.7204	0	2	0	0	468.4193	471.435	471.435	485.497	476.182	485.4849	492.4194	7	150	0	0.2242	0.0271
492.4373	24.0001	51	2	200	2	60	2	0	0.8044	0	2	0	0	0	0	2	0	0	0	492.4373	493.2721	493.2801	509.5004	502.4664	509.4885	516.4374	7	0	0	0.9226	0.816
516.4551	24.0001	52	2	150	2	30	2	0	0.9123	0	1	0	0	0	0	1	0	0	0	516.4551	517.3964	517.4036	533.5173	526.4832	533.5053	540.4552	7	0	150	0.1716	0.8357
540.4758	23.0001	53	2	200	1	75	2	0	0	2	0	0	0	0	0.8125	0	2	0	0	540.4758	543.4933	543.4933	557.5473	548.3242	557.5354	563.4759	6	100	100	0.7601	0.1865
563.4986	23.0001	54	2	150	1	80	2	0	0	2	0	0	0	0	0.5821	0	2	0	0	563.4986	566.514	566.514	580.5513	571.1108	580.5392	586.4987	6	0	150	0.618	0.6101
586.5166	20.0001	55	2	200	2	20	2	0	1.1351	0	1	0	0	0	0	1	0	0	0	586.5166	587.6837	587.6947	603.5818	596.5477	603.5697	606.5167	3	100	100	0.6894	0.5208
606.5346	24.0001	56	2	150	2	35	2	0	1.2434	0	2	0	0	0	0	2	0	0	0	606.5346	607.8106	607.8197	623.6002	616.5661	623.5882	630.5347	7	0	150	0.0853	0.8021
