onset	duration	Trials	Runs	Cond_1_200_2_150_HasBeenChangedTo200_150	order_1_first_2_lastForThisIdPerson_	ProbR	ID_1_PlayerA_2_playerB_	AnsTimePAS1_rtStage1_playerA___3Seconds	AnsTimePBS1	PAChoS1_1Left_2Right_	PBChoS1	MissingPAS1_0None_	MissingPBS1	AnsTimePAS2	AnsTimePBS2	PAChoS2	PBChoS2	MissingPAS2	MissingPBS2	TriOn	DecEndS1	IsiOnS1	FbOnS1	DecEndS2	FbOffS2	TriEnd	Jitter	rwPA_rewardToPa_	rwPB	randa	randb	Unknown1	Unknown2
0.0001	20.0121	29	2	200	1	40	2	0	0	1	0	0	0	0	0.6441	0	1	0	0	0.0001	3.0069	3.007	17.0351	7.6549	17.035	20.0122	3	100	100	0.6093	0.5562	1.7371	1.8526
20.0193	20.0123	30	2	150	1	60	2	0	0	2	0	0	0	0	0.6942	0	2	0	0	20.0193	23.0263	23.0263	37.0542	27.7243	37.0542	40.0316	3	150	0	0.8624	0.9777	2.1901	1.5061
40.0379	24.0123	31	2	200	2	40	2	0	0.8332	0	1	0	0	0	0	1	0	0	0	40.0379	40.8852	40.8916	57.0735	50.0505	57.0735	64.0502	7	0	0	0.387	0.9365	1.8665	2.2925
64.0561	22.0123	32	2	150	2	70	2	0	1.3928	0	1	0	0	0	0	2	0	0	0	64.0561	65.4626	65.4692	81.0914	74.0689	81.0913	86.0684	5	150	0	0.2155	0.2635	1.8392	1.6527
86.0753	21.0125	33	2	200	1	10	2	0	0	1	0	0	0	0	0.9617	0	1	0	0	86.0753	89.0844	89.0845	103.1103	94.061	103.1101	107.0878	4	100	100	0.4946	0.3662	1.6144	1.6661
107.0976	26.0124	34	2	150	1	25	2	0	0	2	0	0	0	0	1.0724	0	2	0	0	107.0976	110.1038	110.1038	124.1288	115.1905	124.1288	133.11	9	150	0	0.6515	0.6494	1.9476	1.866
133.1153	22.0122	35	2	200	2	70	2	0	1.202	0	2	0	0	0	0	2	0	0	0	133.1153	134.3264	134.3372	150.1459	143.1311	150.1459	155.1275	5	100	100	0.9488	0.5226	1.8448	1.706
155.1332	22.0123	36	2	150	2	35	2	0	1.8531	0	1	0	0	0	0	2	0	0	0	155.1332	156.9962	157.0089	172.1644	165.1509	172.1644	177.1455	5	0	150	0.7967	0.5675	1.7503	1.786
177.151	23.0122	37	2	200	1	20	2	0	0	1	0	0	0	0	0.8886	0	1	0	0	177.151	180.1575	180.1576	194.1964	185.061	194.1964	200.1632	6	100	100	0.0052	0.6745	1.7609	1.5861
200.1684	22.0123	38	2	150	1	80	2	0	0	1	0	0	0	0	1.1302	0	2	0	0	200.1684	203.1749	203.1749	217.2146	208.3207	217.2146	222.1807	5	0	150	0.2028	0.6775	1.6425	1.6927
222.1866	21.0122	39	2	200	2	90	2	0	1.1157	0	2	0	0	0	0	2	0	0	0	222.1866	223.3142	223.3313	239.2331	232.2091	239.2331	243.1988	4	100	100	0.6702	0.0349	2.2008	1.6261
243.2044	23.0123	40	2	150	2	30	2	0	2.3914	0	1	0	0	0	0	1	0	0	0	243.2044	245.6087	245.6163	260.2388	253.2171	260.2388	266.2167	6	0	150	0.3698	0.7722	1.6918	1.6261
266.222	25.0122	41	2	200	1	75	2	0	0	2	0	0	0	0	0.9974	0	2	0	0	266.222	269.2278	269.2278	283.257	274.2304	283.257	291.2342	8	0	0	0.4082	0.9245	1.7919	1.7327
291.24	21.0123	42	2	150	1	85	2	0	0	1	0	0	0	0	0.6574	0	1	0	0	291.24	294.2458	294.2458	308.2745	298.9079	308.2745	312.2523	4	150	0	0.8866	0.589	1.6981	1.7194
