onset	duration	Trials	Runs	Cond_1_200_2_150_HasBeenChangedTo200_150	order_1_first_2_lastForThisIdPerson_	ProbR	ID_1_PlayerA_2_playerB_	AnsTimePAS1_rtStage1_playerA___3Seconds	AnsTimePBS1	PAChoS1_1Left_2Right_	PBChoS1	MissingPAS1_0None_	MissingPBS1	AnsTimePAS2	AnsTimePBS2	PAChoS2	PBChoS2	MissingPAS2	MissingPBS2	TriOn	DecEndS1	IsiOnS1	FbOnS1	DecEndS2	FbOffS2	TriEnd	Jitter	rwPA_rewardToPa_	rwPB	randa	randb	Unknown1	Unknown2
0.0002	20.0121	57	3	200	1	40	2	0	0	1	0	0	0	0	0.5639	0	1	0	0	0.0002	3.036	3.0361	17.0751	7.6147	17.0749	20.0123	3	0	0	0.0498	0.8698	1.8276	2.2392
20.0195	23.0123	58	3	150	1	65	2	0	0	1	0	0	0	0	0.611	0	1	0	0	20.0195	23.0274	23.0275	37.0674	27.6543	37.0674	43.0318	6	150	0	0.8838	0.9579	1.7224	1.9726
43.038	23.0123	59	3	200	2	10	2	0	0.9834	0	1	0	0	0	0	1	0	0	0	43.038	44.0342	44.0503	60.0723	53.0581	60.0723	66.0503	6	100	100	0.7252	0.4259	1.9243	1.906
66.0572	23.0123	60	3	150	2	90	2	0	1.6827	0	2	0	0	0	0	1	0	0	0	66.0572	67.7517	67.7616	83.0905	76.0728	83.0905	89.0695	6	0	150	0.0151	0.743	2.1677	2.4791
89.0766	22.0127	61	3	200	1	40	2	0	0	1	0	0	0	0	0.6388	0	1	0	0	89.0766	92.0877	92.0878	106.1226	96.737	106.1223	111.0893	5	100	100	0.1432	0.0607	2.1959	1.8926
111.0996	24.0124	62	3	150	1	70	2	0	0	2	0	0	0	0	0.8473	0	1	0	0	111.0996	114.1065	114.1065	128.1272	118.9638	128.1272	135.112	7	150	0	0.354	0.8262	1.7568	2.2525
135.1179	26.0122	63	3	200	2	25	2	0	0.7919	0	1	0	0	0	0	1	0	0	0	135.1179	135.9288	135.9366	152.145	145.1307	152.145	161.1301	9	100	100	0.1016	0.1	1.8578	1.8127
161.136	22.0122	64	3	150	2	65	2	0	0.8261	0	1	0	0	0	0	2	0	0	0	161.136	161.9802	161.9937	178.1755	171.1548	178.1755	183.1482	5	150	0	0.7802	0.0369	2.4238	2.1859
183.1536	21.0122	65	3	200	1	35	2	0	0	1	0	0	0	0	0.7017	0	1	0	0	183.1536	186.1599	186.1601	200.194	190.8722	200.194	204.1658	4	0	0	0.9028	0.7488	1.9292	2.2125
204.1718	25.0123	66	3	150	1	80	2	0	0	1	0	0	0	0	0.6025	0	1	0	0	204.1718	207.1787	207.1787	221.213	211.7914	221.213	229.1841	8	150	0	0.4646	0.2712	2.3835	1.786
229.1901	21.0118	67	3	200	2	90	2	0	1.1131	0	2	0	0	0	0	2	0	0	0	229.1901	230.3223	230.3287	246.2176	239.2026	246.2176	250.2019	4	100	100	0.7846	0.7926	2.4579	2.3058
250.2073	24.0123	68	3	150	2	85	2	0	0.7859	0	1	0	0	0	0	1	0	0	0	250.2073	251.0138	251.0276	267.2494	260.2273	267.2494	274.2196	7	0	150	0.5947	0.8741	1.7989	2.2125
