onset	duration	Trials	Runs	Cond_1_200_2_150_HasBeenChangedTo200_150	order_1_first_2_lastForThisIdPerson_	ProbR	ID_1_PlayerA_2_playerB_	AnsTimePAS1_rtStage1_playerA___3Seconds	AnsTimePBS1	PAChoS1_1Left_2Right_	PBChoS1	MissingPAS1_0None_	MissingPBS1	AnsTimePAS2	AnsTimePBS2	PAChoS2	PBChoS2	MissingPAS2	MissingPBS2	TriOn	DecEndS1	IsiOnS1	FbOnS1	DecEndS2	FbOffS2	TriEnd	Jitter	rwPA_rewardToPa_	rwPB	randa	randb
0.0003	20.0118	57	3	200	1	40	2	0	0	1	0	0	0	0	0.6133	0	1	0	0	0.0003	3.0201	3.0202	17.0616	7.6502	17.0614	20.0121	3	0	0	0.0498	0.8698
20.0445	23.0125	58	3	150	1	65	2	0	0	1	0	0	0	0	0.736	0	1	0	0	20.0445	23.0613	23.0613	37.0928	27.8179	37.0927	43.057	6	150	0	0.8838	0.9579
43.0758	23.0125	59	3	200	2	10	2	0	0.604	0	1	0	0	0	0	1	0	0	0	43.0758	43.706	43.7149	60.1234	53.1013	60.1233	66.0883	6	100	100	0.7252	0.4259
66.111	23.0124	60	3	150	2	90	2	0	0.7678	0	2	0	0	0	0	2	0	0	0	66.111	66.9137	66.9187	83.1541	76.1381	83.154	89.1234	6	150	0	0.0151	0.743
89.1449	22.0139	61	3	200	1	40	2	0	0	1	0	0	0	0	0.5179	0	1	0	0	89.1449	92.1726	92.1726	106.2258	96.7186	106.2251	111.1588	5	100	100	0.1432	0.0607
111.1953	24.0127	62	3	150	1	70	2	0	0	1	0	0	0	0	0.8533	0	1	0	0	111.1953	114.2127	114.2127	128.2421	119.0849	128.242	135.208	7	150	0	0.354	0.8262
135.228	26.0122	63	3	200	2	25	2	0	0.8159	0	1	0	0	0	0	1	0	0	0	135.228	136.0803	136.0906	152.2722	145.2557	152.2722	161.2402	9	100	100	0.1016	0.1
161.2582	22.012	64	3	150	2	65	2	0	0.4844	0	2	0	0	0	0	2	0	0	0	161.2582	161.7783	161.7868	178.3017	171.2812	178.3017	183.2702	5	150	0	0.7802	0.0369
183.2907	21.0121	65	3	200	1	35	2	0	0	1	0	0	0	0	0.5884	0	1	0	0	183.2907	186.3093	186.3094	200.346	190.9242	200.346	204.3028	4	0	0	0.9028	0.7488
204.3213	25.0119	66	3	150	1	80	2	0	0	1	0	0	0	0	0.4532	0	1	0	0	204.3213	207.339	207.339	221.3642	211.8068	221.3642	229.3332	8	150	0	0.4646	0.2712
