onset	duration	Trials	Runs	Cond_1_200_2_150_HasBeenChangedTo200_150	order_1_first_2_lastForThisIdPerson_	ProbR	ID_1_PlayerA_2_playerB_	AnsTimePAS1_rtStage1_playerA___3Seconds	AnsTimePBS1	PAChoS1_1Left_2Right_	PBChoS1	MissingPAS1_0None_	MissingPBS1	AnsTimePAS2	AnsTimePBS2	PAChoS2	PBChoS2	MissingPAS2	MissingPBS2	TriOn	DecEndS1	IsiOnS1	FbOnS1	DecEndS2	FbOffS2	TriEnd	Jitter	rwPA_rewardToPa_	rwPB	randa	randb
0.0001	20.0002	57	3	200	1	40	1	1.2332	0	1	0	0	0	0	0	0	1	0	0	0.0001	1.2465	1.2528	17.047	10.0132	17.035	20.0003	3	0	0	0.0498	0.8698
20.0235	23.0002	58	3	150	1	65	1	1.0885	0	1	0	0	0	0	0	0	1	0	0	20.0235	21.1212	21.1256	37.0664	30.033	37.0542	43.0237	6	150	0	0.8838	0.9579
43.0295	23.0002	59	3	200	2	10	1	0	0	0	1	0	0	0.7901	0	1	0	0	0	43.0295	46.0354	46.0354	60.0714	50.8386	60.0593	66.0297	6	100	100	0.7252	0.4259
66.036	23.0002	60	3	150	2	90	1	0	0	0	2	0	0	0.978	0	1	0	0	0	66.036	69.042	69.042	83.0763	74.0314	83.0642	89.0362	6	0	150	0.0151	0.743
89.0421	22.0008	61	3	200	1	40	1	1.1678	0	1	0	0	0	0	0	0	1	0	0	89.0421	90.2288	90.2337	106.0814	99.055	106.0694	111.0429	5	100	100	0.1432	0.0607
111.0521	24.0001	62	3	150	1	70	1	1.5878	0	1	0	0	0	0	0	0	1	0	0	111.0521	112.654	112.6655	128.0999	121.0686	128.0877	135.0522	7	150	0	0.354	0.8262
135.0577	26.0001	63	3	200	2	25	1	0	0	0	1	0	0	0.8563	0	1	0	0	0	135.0577	138.0638	138.0638	152.1044	142.9245	152.0923	161.0578	9	100	100	0.1016	0.1
161.0631	22	64	3	150	2	65	1	0	0	0	2	0	0	0.845	0	1	0	0	0	161.0631	164.0684	164.0684	178.1084	168.9171	178.0961	183.0631	5	0	150	0.7802	0.0369
183.0681	21	65	3	200	1	35	1	1.005	0	1	0	0	0	0	0	0	1	0	0	183.0681	184.0852	184.0929	200.1136	193.081	200.1014	204.0681	4	0	0	0.9028	0.7488
204.0737	25	66	3	150	1	80	1	1.155	0	2	0	0	0	0	0	0	2	0	0	204.0737	205.2407	205.2451	221.1193	214.083	221.1071	229.0737	8	0	150	0.4646	0.2712
229.0792	21	67	3	200	2	90	1	0	0	0	2	0	0	0.8938	0	2	0	0	0	229.0792	232.0852	232.0854	246.1235	236.9945	246.1114	250.0792	4	100	100	0.7846	0.7926
250.0842	24.0001	68	3	150	2	85	1	0	0	0	2	0	0	1.7165	0	2	0	0	0	250.0842	253.09	253.09	267.1425	258.8227	267.1303	274.0843	7	0	150	0.5947	0.8741
274.09	24	69	3	200	1	15	1	1.1048	0	1	0	0	0	0	0	0	1	0	0	274.09	275.2052	275.2196	291.1471	284.1091	291.1349	298.09	7	100	100	0.2241	0.1368
298.0955	21	70	3	150	1	60	1	1.9251	0	2	0	0	0	0	0	0	2	0	0	298.0955	300.0298	300.0372	315.1384	308.1075	315.1261	319.0955	4	0	150	0.8541	0.2953
319.1007	24	71	3	200	2	75	1	0	0	0	2	0	0	0.87	0	2	0	0	0	319.1007	322.1063	322.1063	336.144	326.9911	336.1318	343.1007	7	100	100	0.1024	0.5099
343.1064	22	72	3	150	2	20	1	0	0	0	1	0	0	0.8222	0	1	0	0	0	343.1064	346.1121	346.1121	360.1486	350.9483	360.1365	365.1064	5	0	150	0.125	0.952
365.1121	22	73	3	200	1	75	1	0.9194	0	2	0	0	0	0	0	0	2	0	0	365.1121	366.0398	366.0531	382.1673	375.1303	382.155	387.1121	5	0	0	0.5358	0.8588
387.1175	24	74	3	150	1	25	1	1.2529	0	2	0	0	0	0	0	0	2	0	0	387.1175	388.3785	388.3917	404.1726	397.1348	404.1604	411.1175	7	150	0	0.9712	0.3404
411.1232	21	75	3	200	2	30	1	0	0	0	1	0	0	0.9899	0	1	0	0	0	411.1232	414.1285	414.1285	428.1638	419.1311	428.1516	432.1232	4	100	100	0.8086	0.5485
432.1288	22.0001	76	3	150	2	10	1	0	0	0	1	0	0	1.1203	0	2	0	0	0	432.1288	435.1347	435.1347	449.1828	440.267	449.1706	454.1289	5	0	150	0.2085	0.8378
454.134	20	77	3	200	1	70	1	1.0863	0	2	0	0	0	0	0	0	2	0	0	454.134	455.241	455.2473	471.1748	464.1451	471.1626	474.134	3	100	100	0.0407	0.5209
474.1397	25.0001	78	3	150	1	60	1	1.3148	0	2	0	0	0	0	0	0	2	0	0	474.1397	475.4753	475.4799	491.1809	484.1492	491.1687	499.1398	8	0	150	0.6493	0.1996
499.1454	20	79	3	200	2	20	1	0	0	0	1	0	0	1.1498	0	1	0	0	0	499.1454	502.1508	502.1508	516.1851	507.3119	516.1729	519.1454	3	100	100	0.7964	0.7426
