onset	duration	Trials	Runs	Cond_1_200_2_150_HasBeenChangedTo200_150	order_1_first_2_lastForThisIdPerson_	ProbR	ID_1_PlayerA_2_playerB_	AnsTimePAS1_rtStage1_playerA___3Seconds	AnsTimePBS1	PAChoS1_1Left_2Right_	PBChoS1	MissingPAS1_0None_	MissingPBS1	AnsTimePAS2	AnsTimePBS2	PAChoS2	PBChoS2	MissingPAS2	MissingPBS2	TriOn	DecEndS1	IsiOnS1	FbOnS1	DecEndS2	FbOffS2	TriEnd	Jitter	rwPA_rewardToPa_	rwPB	randa	randb	Unknown1	Unknown2
0.0001	20.0002	29	2	200	1	40	2	0	0	1	0	0	0	0	0.531	0	1	0	0	0.0001	3.0067	3.0068	17.5268	8.0216	17.5149	20.0003	3	100	100	0.6093	0.5562	4.4696	3.3454
20.0076	20.0002	30	2	150	1	60	2	0	0	1	0	0	0	0	0.4387	0	1	0	0	20.0076	23.0143	23.0144	37.0663	27.4688	37.0541	40.0078	3	150	0	0.8624	0.9777	3.1616	3.4787
40.0138	24.0002	31	2	200	2	40	2	0	0.7275	0	1	0	0	0	0	1	0	0	0	40.0138	40.7529	40.7583	57.0589	50.0231	57.0468	64.014	7	0	0	0.387	0.9365	3.1067	3.0522
64.0198	22.0002	32	2	150	2	70	2	0	1.3005	0	2	0	0	0	0	2	0	0	0	64.0198	65.3304	65.3359	81.0635	74.0308	81.0514	86.02	5	150	0	0.2155	0.2635	3.5034	3.7053
86.0264	21.001	33	2	200	1	10	2	0	0	1	0	0	0	0	0.5055	0	1	0	0	86.0264	89.0355	89.0355	103.2154	93.5514	103.2035	107.0274	4	100	100	0.4946	0.3662	3.1828	4.1318
107.0376	26.0001	34	2	150	1	25	2	0	0	1	0	0	0	0	0.5592	0	1	0	0	107.0376	110.0451	110.0451	124.0876	114.6107	124.0754	133.0377	9	0	150	0.6515	0.6494	3.6722	3.612
133.0429	22.0001	35	2	200	2	70	2	0	0.7432	0	2	0	0	0	0	2	0	0	0	133.0429	133.801	133.8174	150.0914	143.065	150.0793	155.043	5	100	100	0.9488	0.5226	3.2838	3.1322
155.0485	22	36	2	150	2	35	2	0	0.7821	0	2	0	0	0	0	1	0	0	0	155.0485	155.8452	155.8494	172.0967	165.059	172.0844	177.0485	5	150	0	0.7967	0.5675	3.4818	3.1855
177.054	23.0001	37	2	200	1	20	2	0	0	1	0	0	0	0	0.5858	0	1	0	0	177.054	180.0607	180.061	194.1019	184.6652	194.0897	200.0541	6	100	100	0.0052	0.6745	3.6165	3.2521
200.0591	22	38	2	150	1	80	2	0	0	2	0	0	0	0	1.2203	0	1	0	0	200.0591	203.0679	203.0679	217.1068	208.3041	217.0946	222.0591	5	150	0	0.2028	0.6775	3.162	3.6653
