onset	duration	Trials	Runs	Cond_1_200_2_150_HasBeenChangedTo200_150	order_1_first_2_lastForThisIdPerson_	ProbR	ID_1_PlayerA_2_playerB_	AnsTimePAS1_rtStage1_playerA___3Seconds	AnsTimePBS1	PAChoS1_1Left_2Right_	PBChoS1	MissingPAS1_0None_	MissingPBS1	AnsTimePAS2	AnsTimePBS2	PAChoS2	PBChoS2	MissingPAS2	MissingPBS2	TriOn	DecEndS1	IsiOnS1	FbOnS1	DecEndS2	FbOffS2	TriEnd	Jitter	rwPA_rewardToPa_	rwPB	randa	randb
0.0002	23.0007	1	1	200	1	25	1	1.1393	0	1	0	0	0	0	0	0	1	0	0	0.0002	1.174	1.1804	17.0673	10.0341	17.0558	23.0009	6	100	100	0.5212	0.7195
23.036	23.0026	2	1	150	1	30	1	1.2344	0	1	0	0	0	0	0	0	2	0	0	23.036	24.3264	24.3311	40.1254	33.0793	40.1141	46.0386	6	150	0	0.1617	0.4387
46.0845	23.0019	3	1	200	2	10	1	0	0	0	1	0	0	0.6229	0	1	0	0	0	46.0845	49.0934	49.0934	63.1689	53.7557	63.1569	69.0864	6	0	0	0.7928	0.9833
69.1209	21.0006	4	1	150	2	20	1	0	0	0	0	0	1	0	0	0	0	0	0	69.1209	72.1298	72.1298	86.1462	-13667.4936	-13667.4936	90.1215	4	0	0	0.5201	0.1161
90.1426	23.0001	5	1	200	1	75	1	1.2303	0	2	0	0	0	0	0	0	2	0	0	90.1426	91.4017	91.4105	107.2176	100.1836	107.2057	113.1427	6	100	100	0.3839	0.5962
113.1633	20.0001	6	1	150	1	85	1	1.1567	0	2	0	0	0	0	0	0	2	0	0	113.1633	114.3453	114.3611	130.235	123.201	130.223	133.1634	3	0	150	0.8649	0.3192
133.1823	24.0001	7	1	200	2	65	1	0	0	0	2	0	0	0.6776	0	2	0	0	0	133.1823	136.1986	136.1986	150.2535	140.8952	150.2415	157.1824	7	0	0	0.1769	0.9851
157.2016	25.0001	8	1	150	2	85	1	0	0	0	1	0	0	0.8354	0	2	0	0	0	157.2016	160.2183	160.2183	174.2572	165.0701	174.2451	182.2017	8	150	0	0.2606	0.4692
182.2217	23	9	1	200	1	70	1	0.6311	0	2	0	0	0	0	0	0	2	0	0	182.2217	182.8852	182.8933	199.2869	192.2529	199.2749	205.2217	6	0	0	0.5623	0.7808
205.2427	23.0001	10	1	150	1	15	1	1.3794	0	1	0	0	0	0	0	0	1	0	0	205.2427	206.6507	206.657	222.3177	215.2836	222.3055	228.2428	6	0	150	0.6078	0.4139
228.2624	23.0001	11	1	200	2	60	1	0	0	0	2	0	0	0.5425	0	2	0	0	0	228.2624	231.2793	231.2795	245.3349	235.8417	245.3229	251.2625	6	100	100	0.8385	0.1088
251.2813	24.0001	12	1	150	2	20	1	0	0	0	1	0	0	0.4294	0	1	0	0	0	251.2813	254.2972	254.2972	268.3523	258.746	268.3402	275.2814	7	150	0	0.4622	0.5047
275.301	24.0001	13	1	200	1	80	1	0.9078	0	2	0	0	0	0	0	0	2	0	0	275.301	276.2444	276.2554	292.3692	285.3352	292.3572	299.3011	7	100	100	0.4586	0.2929
299.3202	21.0001	14	1	150	1	40	1	1.2036	0	1	0	0	0	0	0	0	2	0	0	299.3202	300.5569	300.5656	316.3861	309.3521	316.3741	320.3203	4	150	0	0.0916	0.8384
320.3417	25.0001	15	1	200	2	30	1	0	0	0	1	0	0	0.6474	0	1	0	0	0	320.3417	323.3582	323.3582	337.4042	328.0291	337.3922	345.3418	8	100	100	0.1196	0.5065
345.3611	24.0001	16	1	150	2	10	1	0	0	0	1	0	0	0.3704	0	1	0	0	0	345.3611	348.378	348.378	362.434	352.782	362.422	369.3612	7	150	0	0.7053	0.5028
369.3803	19.0001	17	1	200	1	80	1	0.7403	0	2	0	0	0	0	0	0	2	0	0	369.3803	370.1447	370.1506	386.4377	379.4036	386.4256	388.3804	2	0	0	0.2405	0.9676
388.4018	22.0001	18	1	150	1	75	1	1.5182	0	2	0	0	0	0	0	0	2	0	0	388.4018	389.9415	389.9559	405.47	398.4357	405.4579	410.4019	5	0	150	0.0304	0.0855
