onset	duration	Trials	Runs	Cond_1_200_2_150_HasBeenChangedTo200_150	order_1_first_2_lastForThisIdPerson_	ProbR	ID_1_PlayerA_2_playerB_	AnsTimePAS1_rtStage1_playerA___3Seconds	AnsTimePBS1	PAChoS1_1Left_2Right_	PBChoS1	MissingPAS1_0None_	MissingPBS1	AnsTimePAS2	AnsTimePBS2	PAChoS2	PBChoS2	MissingPAS2	MissingPBS2	TriOn	DecEndS1	IsiOnS1	FbOnS1	DecEndS2	FbOffS2	TriEnd	Jitter	rwPA_rewardToPa_	rwPB	randa	randb
0.0002	20.0007	29	2	200	1	40	2	0	0	1	0	0	0	0	0.4247	0	1	0	0	0.0002	3.0216	3.0217	17.0777	7.4666	17.0664	20.0009	3	100	100	0.6093	0.5562
20.0311	20.0007	30	2	150	1	60	2	0	0	2	0	0	0	0	0.5297	0	1	0	0	20.0311	23.0494	23.0494	37.1094	27.6034	37.0976	40.0318	3	150	0	0.8624	0.9777
40.0516	24.0008	31	2	200	2	40	2	0	0.8152	0	1	0	0	0	0	1	0	0	0	40.0516	40.9101	40.9209	57.128	50.0943	57.1162	64.0524	7	0	0	0.387	0.9365
64.0725	22.0007	32	2	150	2	70	2	0	1.3529	0	1	0	0	0	0	1	0	0	0	64.0725	65.4647	65.4708	81.1449	74.1113	81.133	86.0732	5	0	150	0.2155	0.2635
86.0956	21.0034	33	2	200	1	10	2	0	0	1	0	0	0	0	0.6172	0	1	0	0	86.0956	89.115	89.115	103.1896	93.7712	103.1782	107.099	4	100	100	0.4946	0.3662
107.1345	26.0007	34	2	150	1	25	2	0	0	1	0	0	0	0	0.4716	0	2	0	0	107.1345	110.1459	110.1459	124.2072	114.6429	124.1951	133.1352	9	150	0	0.6515	0.6494
133.1543	22.0001	35	2	200	2	70	2	0	0.5657	0	2	0	0	0	0	2	0	0	0	133.1543	133.7558	133.763	150.2232	143.1891	150.2112	155.1544	5	100	100	0.9488	0.5226
155.1716	22	36	2	150	2	35	2	0	1.5092	0	2	0	0	0	0	2	0	0	0	155.1716	156.7169	156.7269	172.2409	165.207	172.2289	177.1716	5	0	150	0.7967	0.5675
177.1891	23.0001	37	2	200	1	20	2	0	0	1	0	0	0	0	0.5908	0	1	0	0	177.1891	180.208	180.2082	194.2719	184.8404	194.2599	200.1892	6	100	100	0.0052	0.6745
200.209	22.0001	38	2	150	1	80	2	0	0	1	0	0	0	0	0.4757	0	1	0	0	200.209	203.2265	203.2265	217.2758	207.7427	217.2639	222.2091	5	150	0	0.2028	0.6775
222.2268	21.0001	39	2	200	2	90	2	0	1.0659	0	2	0	0	0	0	2	0	0	0	222.2268	223.3264	223.3398	239.3069	232.2728	239.2948	243.2269	4	100	100	0.6702	0.0349
243.2445	23.0001	40	2	150	2	30	2	0	0.8756	0	1	0	0	0	0	1	0	0	0	243.2445	244.154	244.1579	260.3116	253.2776	260.2996	266.2446	6	0	150	0.3698	0.7722
