onset	duration	Trials	Runs	Cond_1_200_2_150_HasBeenChangedTo200_150	order_1_first_2_lastForThisIdPerson_	ProbR	ID_1_PlayerA_2_playerB_	AnsTimePAS1_rtStage1_playerA___3Seconds	AnsTimePBS1	PAChoS1_1Left_2Right_	PBChoS1	MissingPAS1_0None_	MissingPBS1	AnsTimePAS2	AnsTimePBS2	PAChoS2	PBChoS2	MissingPAS2	MissingPBS2	TriOn	DecEndS1	IsiOnS1	FbOnS1	DecEndS2	FbOffS2	TriEnd	Jitter	rwPA_rewardToPa_	rwPB	randa	randb
0.0002	20.0007	57	3	200	1	40	1	0.9218	0	1	0	0	0	0	0	0	1	0	0	0.0002	0.9519	0.9628	17.0766	10.043	17.0654	20.0009	3	0	0	0.0498	0.8698
20.0305	23.0007	58	3	150	1	65	1	1.272	0	1	0	0	0	0	0	0	2	0	0	20.0305	21.3606	21.3678	37.0952	30.0615	37.0834	43.0312	6	150	0	0.8838	0.9579
43.0533	23.0006	59	3	200	2	10	1	0	0	0	1	0	0	0.6486	0	1	0	0	0	43.0533	46.0718	46.0719	60.1124	50.7385	60.1006	66.0539	6	100	100	0.7252	0.4259
66.0603	23.0007	60	3	150	2	90	1	0	0	0	1	0	0	0.7107	0	1	0	0	0	66.0603	69.0648	69.0649	83.1164	73.7913	83.1046	89.061	6	0	150	0.0151	0.743
89.0838	22.0034	61	3	200	1	40	1	0.7587	0	1	0	0	0	0	0	0	1	0	0	89.0838	89.8729	89.8867	106.1742	99.1286	106.163	111.0872	5	100	100	0.1432	0.0607
111.1194	24.0006	62	3	150	1	70	1	1.7432	0	2	0	0	0	0	0	0	1	0	0	111.1194	112.888	112.904	128.1915	121.1573	128.1794	135.12	7	150	0	0.354	0.8262
135.139	26.0001	63	3	200	2	25	1	0	0	0	1	0	0	1.0402	0	1	0	0	0	135.139	138.1555	138.1555	152.2083	143.2128	152.1963	161.1391	9	100	100	0.1016	0.1
161.158	22.0001	64	3	150	2	65	1	0	0	0	2	0	0	0.7552	0	1	0	0	0	161.158	164.1737	164.1737	178.2111	168.9438	178.1991	183.1581	5	0	150	0.7802	0.0369
183.1795	21.0001	65	3	200	1	35	1	1.0159	0	1	0	0	0	0	0	0	1	0	0	183.1795	184.2383	184.2484	200.2555	193.2215	200.2435	204.1796	4	0	0	0.9028	0.7488
204.1991	25.0001	66	3	150	1	80	1	1.4202	0	2	0	0	0	0	0	0	0	0	1	204.1991	205.6475	205.653	221.2603	214.2263	221.2484	229.1992	8	0	0	0.4646	0.2712
