onset	duration	Trials	Runs	Cond_1_200_2_150_HasBeenChangedTo200_150	order_1_first_2_lastForThisIdPerson_	ProbR	ID_1_PlayerA_2_playerB_	AnsTimePAS1_rtStage1_playerA___3Seconds	AnsTimePBS1	PAChoS1_1Left_2Right_	PBChoS1	MissingPAS1_0None_	MissingPBS1	AnsTimePAS2	AnsTimePBS2	PAChoS2	PBChoS2	MissingPAS2	MissingPBS2	TriOn	DecEndS1	IsiOnS1	FbOnS1	DecEndS2	FbOffS2	TriEnd	Jitter	rwPA_rewardToPa_	rwPB	randa	randb	Unknown1	Unknown2
0.0002	20.0007	57	3	200	1	40	2	0	0	1	0	0	0	0	0.5998	0	1	0	0	0.0002	3.0202	3.0202	17.0762	7.6403	17.0649	20.0009	3	0	0	0.0498	0.8698	1.2397	1.2262
20.0237	23.0008	58	3	150	1	65	2	0	0	2	0	0	0	0	0.5516	0	1	0	0	20.0237	23.0429	23.0429	37.0947	27.6105	37.0829	43.0245	6	150	0	0.8838	0.9579	1.653	1.2263
43.0443	23.0008	59	3	200	2	10	2	0	0.6953	0	1	0	0	0	0	1	0	0	0	43.0443	43.7744	43.785	60.112	53.0781	60.1003	66.0451	6	100	100	0.7252	0.4259	1.4528	1.6397
66.066	23.0007	60	3	150	2	90	2	0	0.7583	0	2	0	0	0	0	2	0	0	0	66.066	66.8546	66.869	83.1428	76.109	83.1306	89.0667	6	150	0	0.0151	0.743	1.4393	1.2265
89.0888	22.0036	61	3	200	1	40	2	0	0	1	0	0	0	0	0.6085	0	1	0	0	89.0888	92.1132	92.1132	106.1739	96.76	106.1627	111.0924	5	100	100	0.1432	0.0607	1.2401	1.4528
111.1286	24.0007	62	3	150	1	70	2	0	0	2	0	0	0	0	0.4768	0	2	0	0	111.1286	114.1399	114.1399	128.191	118.632	128.1791	135.1293	7	150	0	0.354	0.8262	2.0528	1.2261
135.1488	26.0001	63	3	200	2	25	2	0	0.6094	0	1	0	0	0	0	1	0	0	0	135.1488	135.7977	135.8145	152.2213	145.1874	152.2093	161.1489	9	100	100	0.1016	0.1	1.4393	1.2264
161.1659	22.0001	64	3	150	2	65	2	0	0.8025	0	2	0	0	0	0	1	0	0	0	161.1659	162.007	162.0171	178.2375	171.2033	178.2255	183.166	5	0	150	0.7802	0.0369	1.2397	1.2264
183.1834	21.0001	65	3	200	1	35	2	0	0	1	0	0	0	0	0.7822	0	1	0	0	183.1834	186.197	186.1972	200.2552	191.0149	200.2432	204.1835	4	0	0	0.9028	0.7488	1.4397	1.2262
204.2032	25.0001	66	3	150	1	80	2	0	0	1	0	0	0	0	0.4537	0	1	0	0	204.2032	207.2206	207.2206	221.2734	211.6916	221.2613	229.2033	8	150	0	0.4646	0.2712	1.6396	1.2262
