onset	duration	Trials	Runs	Cond_1_200_2_150_HasBeenChangedTo200_150	order_1_first_2_lastForThisIdPerson_	ProbR	ID_1_PlayerA_2_playerB_	AnsTimePAS1_rtStage1_playerA___3Seconds	AnsTimePBS1	PAChoS1_1Left_2Right_	PBChoS1	MissingPAS1_0None_	MissingPBS1	AnsTimePAS2	AnsTimePBS2	PAChoS2	PBChoS2	MissingPAS2	MissingPBS2	TriOn	DecEndS1	IsiOnS1	FbOnS1	DecEndS2	FbOffS2	TriEnd	Jitter	rwPA_rewardToPa_	rwPB	randa	randb
0.0001	20.0002	29	2	200	1	40	1	0.8849	0	1	0	0	0	0	0	0	1	0	0	0.0001	0.9077	0.9169	17.0381	10.0256	17.0356	20.0003	3	100	100	0.6093	0.5562
20.0065	20.0002	30	2	150	1	60	1	1.1042	0	2	0	0	0	0	0	0	2	0	0	20.0065	21.1317	21.1484	37.0427	30.0303	37.0401	40.0067	3	150	0	0.8624	0.9777
40.0122	24.0003	31	2	200	2	40	1	0	0	0	1	0	0	0.8602	0	1	0	0	0	40.0122	43.0181	43.0181	57.0474	47.8853	57.0449	64.0125	7	0	0	0.387	0.9365
64.0178	22.0002	32	2	150	2	70	1	0	0	0	2	0	0	0.4318	0	2	0	0	0	64.0178	67.0238	67.0239	81.0557	71.4652	81.0531	86.018	5	150	0	0.2155	0.2635
86.0239	21.0008	33	2	200	1	10	1	0.908	0	1	0	0	0	0	0	0	1	0	0	86.0239	86.9551	86.9677	103.0756	96.0502	103.0732	107.0247	4	100	100	0.4946	0.3662
107.0335	26.0001	34	2	150	1	25	1	1.0102	0	1	0	0	0	0	0	0	1	0	0	107.0335	108.0627	108.0667	124.0678	117.0553	124.0651	133.0336	9	0	150	0.6515	0.6494
133.0382	22.0001	35	2	200	2	70	1	0	0	0	2	0	0	0.6551	0	2	0	0	0	133.0382	136.0435	136.0435	150.0779	140.7107	150.0752	155.0383	5	100	100	0.9488	0.5226
155.043	22	36	2	150	2	35	1	0	0	0	1	0	0	0.4601	0	2	0	0	0	155.043	158.048	158.048	172.0844	162.5222	172.0817	177.043	5	0	150	0.7967	0.5675
177.0475	23	37	2	200	1	20	1	0.8167	0	1	0	0	0	0	0	0	1	0	0	177.0475	177.8791	177.8897	194.0775	187.0651	194.0748	200.0475	6	100	100	0.0052	0.6745
200.052	22.0001	38	2	150	1	80	1	0.9187	0	2	0	0	0	0	0	0	1	0	0	200.052	200.9884	201.0038	217.0983	210.0857	217.0956	222.0521	5	150	0	0.2028	0.6775
222.0569	21.0001	39	2	200	2	90	1	0	0	0	2	0	0	0.6461	0	2	0	0	0	222.0569	225.0628	225.0629	239.0914	229.7152	239.0887	243.057	4	100	100	0.6702	0.0349
243.0616	23	40	2	150	2	30	1	0	0	0	2	0	0	0.6653	0	2	0	0	0	243.0616	246.0673	246.0673	260.097	250.7402	260.0943	266.0616	6	0	150	0.3698	0.7722
266.0662	25	41	2	200	1	75	1	0.7915	0	2	0	0	0	0	0	0	2	0	0	266.0662	266.8674	266.8764	283.1044	276.0918	283.1017	291.0662	8	0	0	0.4082	0.9245
291.0713	21	42	2	150	1	85	1	0.6738	0	1	0	0	0	0	0	0	2	0	0	291.0713	291.7591	291.7655	308.1002	301.0876	308.0975	312.0713	4	0	150	0.8866	0.589
312.0763	22	43	2	200	2	10	1	0	0	0	1	0	0	0.6793	0	1	0	0	0	312.0763	315.0816	315.0816	329.1192	319.7762	329.1165	334.0763	5	100	100	0.9762	0.7818
334.081	23	44	2	150	2	85	1	0	0	0	2	0	0	0.5379	0	2	0	0	0	334.081	337.0863	337.0863	351.1256	341.6415	351.123	357.081	6	0	150	0.5893	0.9133
357.0863	23	45	2	200	1	15	1	0.8137	0	1	0	0	0	0	0	0	1	0	0	357.0863	357.9184	357.9318	374.1197	367.1071	374.117	380.0863	6	100	100	0.9111	0.6735
380.0914	25	46	2	150	1	65	1	1.0084	0	2	0	0	0	0	0	0	2	0	0	380.0914	381.1203	381.126	397.1271	390.1145	397.1244	405.0914	8	0	150	0.9006	0.0478
405.096	19	47	2	200	2	25	1	0	0	0	1	0	0	0.5939	0	1	0	0	0	405.096	408.1016	408.1016	422.1363	412.708	422.1336	424.096	2	100	100	0.7737	0.0193
424.101	23.0001	48	2	150	2	90	1	0	0	0	2	0	0	0.4081	0	2	0	0	0	424.101	427.1068	427.1068	441.1267	431.5258	441.124	447.1011	6	150	0	0.3181	0.3737
447.1063	21.0001	49	2	200	1	65	1	1.7988	0	2	0	0	0	0	0	0	2	0	0	447.1063	448.9179	448.9338	464.1475	457.1349	464.1448	468.1064	4	100	100	0.9731	0.1189
468.1111	24	50	2	150	1	15	1	0.9441	0	1	0	0	0	0	0	0	1	0	0	468.1111	469.0685	469.0719	485.1397	478.1271	485.137	492.1111	7	0	150	0.2242	0.0271
492.1163	24.0001	51	2	200	2	60	1	0	0	0	2	0	0	0.7151	0	2	0	0	0	492.1163	495.1219	495.1219	509.148	499.8541	509.1454	516.1164	7	0	0	0.9226	0.816
516.1215	24	52	2	150	2	30	1	0	0	0	2	0	0	0.7791	0	1	0	0	0	516.1215	519.127	519.127	533.1563	523.9132	533.1536	540.1215	7	0	150	0.1716	0.8357
540.1262	23.0001	53	2	200	1	75	1	0.7491	0	2	0	0	0	0	0	0	2	0	0	540.1262	540.8852	540.8966	557.1646	550.152	557.1619	563.1263	6	100	100	0.7601	0.1865
563.1314	23	54	2	150	1	80	1	0.9995	0	1	0	0	0	0	0	0	2	0	0	563.1314	564.1428	564.1575	580.172	573.1595	580.1693	586.1314	6	0	150	0.618	0.6101
586.1364	20.0001	55	2	200	2	20	1	0	0	0	1	0	0	0.5147	0	1	0	0	0	586.1364	589.1434	589.1434	603.166	593.672	603.1633	606.1365	3	100	100	0.6894	0.5208
606.1411	24.0001	56	2	150	2	35	1	0	0	0	1	0	0	0.4541	0	1	0	0	0	606.1411	609.1475	609.1475	623.184	613.6159	623.1814	630.1412	7	0	150	0.0853	0.8021
