onset	duration	Trials	Runs	Cond_1_200_2_150_HasBeenChangedTo200_150	order_1_first_2_lastForThisIdPerson_	ProbR	ID_1_PlayerA_2_playerB_	AnsTimePAS1_rtStage1_playerA___3Seconds	AnsTimePBS1	PAChoS1_1Left_2Right_	PBChoS1	MissingPAS1_0None_	MissingPBS1	AnsTimePAS2	AnsTimePBS2	PAChoS2	PBChoS2	MissingPAS2	MissingPBS2	TriOn	DecEndS1	IsiOnS1	FbOnS1	DecEndS2	FbOffS2	TriEnd	Jitter	rwPA_rewardToPa_	rwPB	randa	randb
0	20.0003	57	3	200	1	40	1	0.9659	0	1	0	0	0	0	0	0	1	0	0	0	0.9804	0.9886	17.0431	10.0307	17.0407	20.0003	3	0	0	0.0498	0.8698
20.006	23.0002	58	3	150	1	65	1	0.8998	0	2	0	0	0	0	0	0	2	0	0	20.006	20.9324	20.9399	37.0478	30.0354	37.0451	43.0062	6	150	0	0.8838	0.9579
43.0115	23.0003	59	3	200	2	10	1	0	0	0	1	0	0	0.7453	0	1	0	0	0	43.0115	46.0211	46.0211	60.0551	50.7782	60.0525	66.0118	6	100	100	0.7252	0.4259
66.017	23.0002	60	3	150	2	90	1	0	0	0	2	0	0	0.6176	0	2	0	0	0	66.017	69.0272	69.0272	83.0625	73.6579	83.0599	89.0172	6	150	0	0.0151	0.743
89.023	22.0008	61	3	200	1	40	1	0.6563	0	1	0	0	0	0	0	0	1	0	0	89.023	89.6978	89.7085	106.0834	99.058	106.0809	111.0238	5	100	100	0.1432	0.0607
111.0326	24.0001	62	3	150	1	70	1	0.9903	0	1	0	0	0	0	0	0	1	0	0	111.0326	112.0381	112.0486	128.0764	121.0639	128.0737	135.0327	7	150	0	0.354	0.8262
135.0374	26	63	3	200	2	25	1	0	0	0	1	0	0	0.3813	0	1	0	0	0	135.0374	138.0457	138.0458	152.0713	142.4437	152.0687	161.0374	9	100	100	0.1016	0.1
161.0423	22	64	3	150	2	65	1	0	0	0	2	0	0	0.4782	0	2	0	0	0	161.0423	164.0496	164.0496	178.0814	168.5373	178.0788	183.0423	5	150	0	0.7802	0.0369
183.0469	21	65	3	200	1	35	1	0.8134	0	1	0	0	0	0	0	0	1	0	0	183.0469	183.8862	183.9001	200.0879	193.0755	200.0853	204.0469	4	0	0	0.9028	0.7488
204.0515	25	66	3	150	1	80	1	0.835	0	1	0	0	0	0	0	0	2	0	0	204.0515	204.9002	204.9056	221.0802	214.0676	221.0775	229.0515	8	0	150	0.4646	0.2712
229.0567	21	67	3	200	2	90	1	0	0	0	2	0	0	0.6738	0	2	0	0	0	229.0567	232.0639	232.0641	246.1027	236.7543	246.1	250.0567	4	100	100	0.7846	0.7926
250.0616	24	68	3	150	2	85	1	0	0	0	1	0	0	0.5496	0	2	0	0	0	250.0616	253.0686	253.0686	267.1083	257.6357	267.1056	274.0616	7	0	150	0.5947	0.8741
274.0662	24	69	3	200	1	15	1	0.9956	0	1	0	0	0	0	0	0	1	0	0	274.0662	275.0838	275.0888	291.1033	284.0907	291.1006	298.0662	7	100	100	0.2241	0.1368
298.0715	21.0001	70	3	150	1	60	1	0.8224	0	1	0	0	0	0	0	0	1	0	0	298.0715	298.9053	298.9103	315.0982	308.0857	315.0955	319.0716	4	150	0	0.8541	0.2953
319.0767	24	71	3	200	2	75	1	0	0	0	2	0	0	0.6494	0	2	0	0	0	319.0767	322.0828	322.0828	336.1038	326.7446	336.1011	343.0767	7	100	100	0.1024	0.5099
343.0814	22	72	3	150	2	20	1	0	0	0	1	0	0	0.4446	0	1	0	0	0	343.0814	346.0878	346.0878	360.1254	350.5478	360.1228	365.0814	5	0	150	0.125	0.952
365.0866	22	73	3	200	1	75	1	0.7274	0	2	0	0	0	0	0	0	2	0	0	365.0866	365.8308	365.8373	382.1186	375.106	382.1159	387.0866	5	0	0	0.5358	0.8588
387.0917	24.0001	74	3	150	1	25	1	0.867	0	2	0	0	0	0	0	0	1	0	0	387.0917	387.9769	387.9905	404.1251	397.1126	404.1224	411.0918	7	0	150	0.9712	0.3404
411.0965	21	75	3	200	2	30	1	0	0	0	1	0	0	0.4522	0	1	0	0	0	411.0965	414.1032	414.1032	428.1334	418.5633	428.1307	432.0965	4	100	100	0.8086	0.5485
432.1017	22	76	3	150	2	10	1	0	0	0	1	0	0	0.6777	0	1	0	0	0	432.1017	435.1078	435.1078	449.1389	439.7946	449.1363	454.1017	5	150	0	0.2085	0.8378
454.1068	20	77	3	200	1	70	1	0.8261	0	2	0	0	0	0	0	0	2	0	0	454.1068	454.943	454.9575	471.1454	464.1329	471.1428	474.1068	3	100	100	0.0407	0.5209
474.1116	25	78	3	150	1	60	1	0.9655	0	1	0	0	0	0	0	0	2	0	0	474.1116	475.087	475.0957	491.1502	484.1376	491.1474	499.1116	8	0	150	0.6493	0.1996
499.1169	20.0001	79	3	200	2	20	1	0	0	0	1	0	0	0.7054	0	1	0	0	0	499.1169	502.1237	502.1238	516.1593	506.8427	516.1566	519.117	3	100	100	0.7964	0.7426
519.1221	23	80	3	150	2	35	1	0	0	0	2	0	0	0.5051	0	2	0	0	0	519.1221	522.129	522.129	536.164	526.6468	536.1614	542.1221	6	0	150	0.4816	0.7059
542.1268	23.0001	81	3	200	1	30	1	0.77	0	1	0	0	0	0	0	0	1	0	0	542.1268	542.9127	542.9168	559.1581	552.1455	559.1554	565.1269	6	100	100	0.9518	0.5107
565.1321	19.0001	82	3	150	1	80	1	0.8104	0	2	0	0	0	0	0	0	1	0	0	565.1321	565.9609	565.9642	582.1654	575.1529	582.1628	584.1322	2	150	0	0.2248	0.2741
584.1368	23	83	3	200	2	15	1	0	0	0	1	0	0	2.38	0	1	0	0	0	584.1368	587.1423	587.1423	601.1826	593.5402	601.1799	607.1368	6	100	100	0.9208	0.276
607.1417	23.0001	84	3	150	2	85	1	0	0	0	1	0	0	0.5909	0	1	0	0	0	607.1417	610.1479	610.1479	624.1766	614.7452	624.1739	630.1418	6	0	150	0.2903	0.1677
