onset	duration	Trials	Runs	Cond_1_200_2_150_HasBeenChangedTo200_150	order_1_first_2_lastForThisIdPerson_	ProbR	ID_1_PlayerA_2_playerB_	AnsTimePAS1_rtStage1_playerA___3Seconds	AnsTimePBS1	PAChoS1_1Left_2Right_	PBChoS1	MissingPAS1_0None_	MissingPBS1	AnsTimePAS2	AnsTimePBS2	PAChoS2	PBChoS2	MissingPAS2	MissingPBS2	TriOn	DecEndS1	IsiOnS1	FbOnS1	DecEndS2	FbOffS2	TriEnd	Jitter	rwPA_rewardToPa_	rwPB	randa	randb	Unknown1	Unknown2
0	20.0003	57	3	200	1	40	1	0.9372	0	1	0	0	0	0	0	0	1	0	0	0	0.9506	0.9596	17.0604	10.0258	17.0485	20.0003	3	0	0	0.0498	0.8698	2.0392	1.6128
20.007	23.0003	58	3	150	1	65	1	1.0407	0	2	0	0	0	0	0	0	2	0	0	20.007	21.0603	21.0724	37.0665	30.0319	37.0543	43.0073	6	150	0	0.8838	0.9579	1.826	1.8127
43.0129	23.0003	59	3	200	2	10	1	0	0	0	1	0	0	0.7818	0	1	0	0	0	43.0129	46.0193	46.0193	60.0581	50.817	60.046	66.0132	6	100	100	0.7252	0.4259	2.4391	2.6257
66.0189	23.0002	60	3	150	2	90	1	0	0	0	2	0	0	0.8064	0	2	0	0	0	66.0189	69.0251	69.0251	83.063	73.8464	83.0509	89.0191	6	150	0	0.0151	0.743	1.826	2.2125
89.0252	22.0007	61	3	200	1	40	1	1.2045	0	1	0	0	0	0	0	0	1	0	0	89.0252	90.2522	90.2604	106.0814	99.0472	106.0694	111.0259	5	100	100	0.1432	0.0607	2.639	1.826
111.0345	24.0002	62	3	150	1	70	1	1.8121	0	1	0	0	0	0	0	0	2	0	0	111.0345	112.865	112.8788	128.0999	121.0651	128.0877	135.0347	7	150	0	0.354	0.8262	2.4391	3.6253
135.0394	26.0001	63	3	200	2	25	1	0	0	0	1	0	0	0.9024	0	1	0	0	0	135.0394	138.0457	138.0458	152.0912	142.9707	152.079	161.0395	9	100	100	0.1016	0.1	2.0259	1.8127
161.0446	22	64	3	150	2	65	1	0	0	0	2	0	0	1.3718	0	2	0	0	0	161.0446	164.0503	164.0504	178.1084	169.4439	178.0962	183.0446	5	150	0	0.7802	0.0369	2.6257	2.8256
183.0494	21	65	3	200	1	35	1	0.6735	0	1	0	0	0	0	0	0	1	0	0	183.0494	183.7402	183.7464	200.1003	193.0657	200.0881	204.0494	4	0	0	0.9028	0.7488	1.826	1.8127
204.0543	25.0001	66	3	150	1	80	1	1.1805	0	1	0	0	0	0	0	0	1	0	0	204.0543	205.253	205.2585	221.106	214.0712	221.0938	229.0544	8	150	0	0.4646	0.2712	1.826	3.4253
229.0595	21.0001	67	3	200	2	90	1	0	0	0	2	0	0	1.5781	0	2	0	0	0	229.0595	232.0651	232.0653	246.1102	237.6655	246.098	250.0596	4	100	100	0.7846	0.7926	2.4258	2.2125
250.0644	24.0001	68	3	150	2	85	1	0	0	0	2	0	0	0.5965	0	2	0	0	0	250.0644	253.0701	253.0701	267.1293	257.6894	267.117	274.0645	7	0	150	0.5947	0.8741	2.6258	2.0126
274.0699	24	69	3	200	1	15	1	0.7862	0	1	0	0	0	0	0	0	1	0	0	274.0699	274.8732	274.8864	291.1338	284.099	291.1216	298.0699	7	100	100	0.2241	0.1368	2.4258	1.8127
298.0753	21	70	3	150	1	60	1	0.8603	0	1	0	0	0	0	0	0	1	0	0	298.0753	298.9516	298.9576	315.125	308.0903	315.1128	319.0753	4	150	0	0.8541	0.2953	2.4258	2.4124
319.0802	24.0001	71	3	200	2	75	1	0	0	0	2	0	0	0.5656	0	2	0	0	0	319.0802	322.0858	322.0858	336.1307	326.6736	336.1185	343.0803	7	100	100	0.1024	0.5099	3.4387	2.0126
343.0856	22	72	3	150	2	20	1	0	0	0	2	0	0	1.5366	0	2	0	0	0	343.0856	346.0908	346.0908	360.1353	351.6492	360.1231	365.0856	5	0	150	0.125	0.952	2.6257	2.4124
365.0908	22.0001	73	3	200	1	75	1	1.0161	0	2	0	0	0	0	0	0	2	0	0	365.0908	366.123	366.1331	382.1539	375.1191	382.1417	387.0909	5	0	0	0.5358	0.8588	2.4258	2.0126
387.0957	24	74	3	150	1	25	1	1.6294	0	2	0	0	0	0	0	0	1	0	0	387.0957	388.7417	388.7516	404.1593	397.1244	404.147	411.0957	7	0	150	0.9712	0.3404	2.639	2.2125
411.1012	21.0001	75	3	200	2	30	1	0	0	0	1	0	0	1.2557	0	1	0	0	0	411.1012	414.1074	414.1074	428.1505	419.3833	428.1383	432.1013	4	100	100	0.8086	0.5485	2.639	3.2255
432.1069	22	76	3	150	2	10	1	0	0	0	1	0	0	1.7775	0	1	0	0	0	432.1069	435.1125	435.1125	449.1562	440.9108	449.144	454.1069	5	150	0	0.2085	0.8378	2.4258	2.6257
454.1119	20	77	3	200	1	70	1	2.4061	0	2	0	0	0	0	0	0	2	0	0	454.1119	456.5339	456.5402	471.1615	464.1267	471.1493	474.1119	3	100	100	0.0407	0.5209	2.2258	2.8257
474.1175	25	78	3	150	1	60	1	1.5236	0	1	0	0	0	0	0	0	1	0	0	474.1175	475.6574	475.6665	491.1675	484.1327	491.1553	499.1175	8	150	0	0.6493	0.1996	2.2259	2.0126
