onset	duration	Trials	Runs	Cond_1_200_2_150_HasBeenChangedTo200_150	order_1_first_2_lastForThisIdPerson_	ProbR	ID_1_PlayerA_2_playerB_	AnsTimePAS1_rtStage1_playerA___3Seconds	AnsTimePBS1	PAChoS1_1Left_2Right_	PBChoS1	MissingPAS1_0None_	MissingPBS1	AnsTimePAS2	AnsTimePBS2	PAChoS2	PBChoS2	MissingPAS2	MissingPBS2	TriOn	DecEndS1	IsiOnS1	FbOnS1	DecEndS2	FbOffS2	TriEnd	Jitter	rwPA_rewardToPa_	rwPB	randa	randb	Unknown1	Unknown2
0.0001	22.0002	85	4	200	1	60	1	1.1131	0	2	0	0	0	0	0	0	2	0	0	0.0001	1.1265	1.1329	17.047	10.0127	17.0351	22.0003	5	0	0	0.7531	0.7061	2.2389	2.1992
22.0239	22.0003	86	4	150	1	35	1	1.5565	0	2	0	0	0	0	0	0	2	0	0	22.0239	23.6018	23.618	39.079	32.0448	39.0669	44.0242	5	150	0	0.3196	0.8338	3.0517	1.9859
44.03	20.0002	87	4	200	2	85	1	0	0	0	2	0	0	0.7204	0	2	0	0	0	44.03	47.036	47.036	61.0843	51.7684	61.0722	64.0302	3	100	100	0.4463	0.3552	2.0385	2.0393
64.036	22.0002	88	4	150	2	20	1	0	0	0	1	0	0	0.8839	0	2	0	0	0	64.036	67.0423	67.0423	81.077	71.938	81.0649	86.0362	5	0	150	0.8632	0.0142	2.1182	2.1726
86.0425	23.0008	89	4	200	1	90	1	1.1218	0	2	0	0	0	0	0	0	2	0	0	86.0425	87.1839	87.1948	103.0958	96.0615	103.0838	109.0433	6	100	100	0.4652	0.5784	2.0393	2.0792
109.0526	22.0002	90	4	150	1	80	1	1.3371	0	1	0	0	0	0	0	0	2	0	0	109.0526	110.4041	110.413	126.1006	119.066	126.0884	131.0528	5	0	150	0.6579	0.4723	2.2923	2.0526
131.0579	23	91	4	200	2	40	1	0	0	0	1	0	0	0.9856	0	1	0	0	0	131.0579	134.0636	134.0636	148.1059	139.0553	148.0937	154.0579	6	100	100	0.5805	0.509	2.259	2.0659
154.0634	23	92	4	150	2	90	1	0	0	0	2	0	0	0.7491	0	1	0	0	0	154.0634	157.0689	157.0689	171.1109	161.8237	171.0987	177.0634	6	0	150	0.8384	0.292	2.2456	2.839
177.0689	25	93	4	200	1	75	1	0.9025	0	2	0	0	0	0	0	0	2	0	0	177.0689	177.9847	178.0019	194.1291	187.0912	194.1169	202.0689	8	100	100	0.1557	0.0684	2.2158	2.2258
202.074	22	94	4	150	1	80	1	0.9141	0	2	0	0	0	0	0	0	2	0	0	202.074	203.0006	203.0059	219.12	212.0836	219.1078	224.074	5	0	150	0.4234	0.5151	2.1475	2.1326
224.0794	26	95	4	200	2	20	1	0	0	0	1	0	0	0.7846	0	1	0	0	0	224.0794	227.0855	227.0857	241.1387	231.8873	241.1265	250.0794	9	100	100	0.6406	0.7541	3.2557	2.1859
250.0849	24	96	4	150	2	35	1	0	0	0	1	0	0	1.4374	0	1	0	0	0	250.0849	253.0903	253.0903	267.1425	258.5437	267.1303	274.0849	7	150	0	0.5468	0.6335	2.176	2.1193
274.0899	23.0001	97	4	200	1	40	1	1.1554	0	1	0	0	0	0	0	0	1	0	0	274.0899	275.2556	275.2596	291.1338	284.0983	291.1216	297.09	6	100	100	0.2285	0.1595	2.1733	2.1725
