onset	duration	Trials	Runs	Cond_1_200_2_150_HasBeenChangedTo200_150	order_1_first_2_lastForThisIdPerson_	ProbR	ID_1_PlayerA_2_playerB_	AnsTimePAS1_rtStage1_playerA___3Seconds	AnsTimePBS1	PAChoS1_1Left_2Right_	PBChoS1	MissingPAS1_0None_	MissingPBS1	AnsTimePAS2	AnsTimePBS2	PAChoS2	PBChoS2	MissingPAS2	MissingPBS2	TriOn	DecEndS1	IsiOnS1	FbOnS1	DecEndS2	FbOffS2	TriEnd	Jitter	rwPA_rewardToPa_	rwPB	randa	randb
0.0001	20.0002	29	2	200	1	40	1	1.1785	0	1	0	0	0	0	0	0	1	0	0	0.0001	1.1918	1.1995	17.047	10.014	17.0351	20.0003	3	100	100	0.6093	0.5562
20.0066	20.0002	30	2	150	1	60	1	1.1152	0	2	0	0	0	0	0	0	1	0	0	20.0066	21.1346	21.1389	37.0531	30.0161	37.0409	40.0068	3	150	0	0.8624	0.9777
40.0126	24.0002	31	2	200	2	40	1	0	0	0	1	0	0	0.9099	0	1	0	0	0	40.0126	43.0189	43.0189	57.0591	47.9328	57.047	64.0128	7	0	0	0.387	0.9365
64.0184	22.0002	32	2	150	2	70	1	0	0	0	2	0	0	1.0955	0	1	0	0	0	64.0184	67.0247	67.0247	81.0637	72.1363	81.0515	86.0186	5	0	150	0.2155	0.2635
86.0249	21.0008	33	2	200	1	10	1	1.1446	0	1	0	0	0	0	0	0	1	0	0	86.0249	87.1934	87.2081	103.0824	96.0473	103.0704	107.0257	4	100	100	0.4946	0.3662
107.0344	26.0001	34	2	150	1	25	1	0.8014	0	2	0	0	0	0	0	0	2	0	0	107.0344	107.8557	107.8673	124.088	117.0501	124.0758	133.0345	9	150	0	0.6515	0.6494
133.0398	22.0001	35	2	200	2	70	1	0	0	0	2	0	0	0.7587	0	2	0	0	0	133.0398	136.0456	136.0457	150.0919	140.8143	150.0797	155.0399	5	100	100	0.9488	0.5226
155.0447	22	36	2	150	2	35	1	0	0	0	1	0	0	1.0154	0	2	0	0	0	155.0447	158.0499	158.05	172.0972	163.0763	172.085	177.0447	5	0	150	0.7967	0.5675
177.0498	23	37	2	200	1	20	1	0.958	0	1	0	0	0	0	0	0	1	0	0	177.0498	178.0268	178.0418	194.1025	187.07	194.0903	200.0498	6	100	100	0.0052	0.6745
200.0554	22.0001	38	2	150	1	80	1	2.0019	0	2	0	0	0	0	0	0	2	0	0	200.0554	202.0756	202.0863	217.1074	210.0707	217.0952	222.0555	5	0	150	0.2028	0.6775
222.0609	21	39	2	200	2	90	1	0	0	0	2	0	0	0.933	0	2	0	0	0	222.0609	225.0665	225.0667	239.1127	230.0095	239.1005	243.0609	4	100	100	0.6702	0.0349
243.0659	23	40	2	150	2	30	1	0	0	0	1	0	0	0.9247	0	1	0	0	0	243.0659	246.0711	246.0711	260.1051	251.0069	260.0929	266.0659	6	0	150	0.3698	0.7722
266.0714	25	41	2	200	1	75	1	1.0597	0	2	0	0	0	0	0	0	2	0	0	266.0714	267.1495	267.1559	283.11	276.0825	283.0978	291.0714	8	0	0	0.4082	0.9245
