onset	duration	Trials	Runs	Cond_1_200_2_150_HasBeenChangedTo200_150	order_1_first_2_lastForThisIdPerson_	ProbR	ID_1_PlayerA_2_playerB_	AnsTimePAS1_rtStage1_playerA___3Seconds	AnsTimePBS1	PAChoS1_1Left_2Right_	PBChoS1	MissingPAS1_0None_	MissingPBS1	AnsTimePAS2	AnsTimePBS2	PAChoS2	PBChoS2	MissingPAS2	MissingPBS2	TriOn	DecEndS1	IsiOnS1	FbOnS1	DecEndS2	FbOffS2	TriEnd	Jitter	rwPA_rewardToPa_	rwPB	randa	randb	Unknown1	Unknown2
0.0002	20.0007	29	2	200	1	40	1	0.908	0	1	0	0	0	0	0	0	1	0	0	0.0002	0.9384	0.9497	17.0767	10.0431	17.0655	20.0009	3	100	100	0.6093	0.5562	1.8526	1.4265
20.0313	20.0008	30	2	150	1	60	1	0.7161	0	1	0	0	0	0	0	0	1	0	0	20.0313	20.7781	20.7815	37.095	30.0611	37.0832	40.0321	3	150	0	0.8624	0.9777	1.4395	1.8395
40.0515	24.0007	31	2	200	2	40	1	0	0	0	1	0	0	0.498	0	1	0	0	0	40.0515	43.0682	43.0682	57.1267	47.589	57.1149	64.0522	7	0	0	0.387	0.9365	1.8527	1.2258
64.0736	22.0007	32	2	150	2	70	1	0	0	0	2	0	0	0.617	0	2	0	0	0	64.0736	67.0918	67.0918	81.1435	71.7248	81.1317	86.0743	5	150	0	0.2155	0.2635	1.2397	1.2261
86.0944	21.0033	33	2	200	1	10	1	0.7077	0	1	0	0	0	0	0	0	1	0	0	86.0944	86.8497	86.8608	103.1881	96.1427	103.1769	107.0977	4	100	100	0.4946	0.3662	1.2527	1.44
107.1253	26.0007	34	2	150	1	25	1	0.6822	0	1	0	0	0	0	0	0	1	0	0	107.1253	107.828	107.8387	124.1922	117.1582	124.1802	133.126	9	0	150	0.6515	0.6494	1.8524	1.2265
133.1434	22.0001	35	2	200	2	70	1	0	0	0	2	0	0	0.5205	0	2	0	0	0	133.1434	136.1615	136.1616	150.2214	140.7062	150.2094	155.1435	5	100	100	0.9488	0.5226	1.4396	1.8392
155.1605	22.0001	36	2	150	2	35	1	0	0	0	1	0	0	0.5741	0	2	0	0	0	155.1605	158.176	158.176	172.2389	162.7773	172.227	177.1606	5	0	150	0.7967	0.5675	2.0526	2.0392
177.1796	23.0001	37	2	200	1	20	1	0.8407	0	1	0	0	0	0	0	0	1	0	0	177.1796	178.0645	178.0763	194.2566	187.2227	194.2445	200.1797	6	100	100	0.0052	0.6745	1.4394	1.4264
200.1972	22.0001	38	2	150	1	80	1	0.9274	0	1	0	0	0	0	0	0	1	0	0	200.1972	201.1548	201.16	217.2602	210.2263	217.2483	222.1973	5	150	0	0.2028	0.6775	1.4394	1.2265
222.2146	21.0001	39	2	200	2	90	1	0	0	0	2	0	0	0.6716	0	2	0	0	0	222.2146	225.2319	225.232	239.2911	229.9271	239.2792	243.2147	4	100	100	0.6702	0.0349	1.4397	1.8393
243.2341	23.0001	40	2	150	2	30	1	0	0	0	1	0	0	0.5706	0	1	0	0	0	243.2341	246.2536	246.2536	260.3091	250.844	260.2972	266.2342	6	0	150	0.3698	0.7722	2.0527	1.8393
266.2521	25.0001	41	2	200	1	75	1	0.7066	0	2	0	0	0	0	0	0	2	0	0	266.2521	266.9866	266.9995	283.3263	276.2922	283.3143	291.2522	8	0	0	0.4082	0.9245	1.2393	2.0394
291.2697	21.0001	42	2	150	1	85	1	0.6749	0	2	0	0	0	0	0	0	2	0	0	291.2697	291.9713	291.9757	308.3293	301.2952	308.3172	312.2698	4	0	150	0.8866	0.589	1.2395	1.8395
312.2869	22.0001	43	2	200	2	10	1	0	0	0	1	0	0	0.6899	0	1	0	0	0	312.2869	315.3032	315.3032	329.3605	320.0147	329.3485	334.287	5	100	100	0.9762	0.7818	1.8396	1.4261
334.3049	23.0001	44	2	150	2	85	1	0	0	0	2	0	0	0.8131	0	2	0	0	0	334.3049	337.32	337.32	351.3781	342.1558	351.366	357.305	6	0	150	0.5893	0.9133	1.4397	1.6393
357.3254	23.0001	45	2	200	1	15	1	0.6682	0	1	0	0	0	0	0	0	1	0	0	357.3254	358.0304	358.0417	374.3951	367.3612	374.3832	380.3255	6	100	100	0.9111	0.6735	1.4394	1.4263
380.344	25.0001	46	2	150	1	65	1	1.5492	0	1	0	0	0	0	0	0	1	0	0	380.344	381.9285	381.9384	397.4123	390.3782	397.4003	405.3441	8	150	0	0.9006	0.0478	1.8526	1.8263
405.3616	19	47	2	200	2	25	1	0	0	0	1	0	0	0.5702	0	1	0	0	0	405.3616	408.3776	408.3776	422.4286	412.9764	422.4166	424.3616	2	100	100	0.7737	0.0193	1.2264	1.6393
424.3814	23.0001	48	2	150	2	90	1	0	0	0	2	0	0	0.4383	0	1	0	0	0	424.3814	427.3938	427.3938	441.4607	431.8636	441.4487	447.3815	6	0	150	0.3181	0.3737	1.6395	1.4261
447.3996	21.0001	49	2	200	1	65	1	0.771	0	2	0	0	0	0	0	0	2	0	0	447.3996	448.2024	448.2176	464.4778	457.4438	464.4658	468.3997	4	100	100	0.9731	0.1189	1.4394	1.4264
468.4178	24.0001	50	2	150	1	15	1	1.1272	0	2	0	0	0	0	0	0	2	0	0	468.4178	469.5767	469.5821	485.4825	478.4485	485.4705	492.4179	7	150	0	0.2242	0.0271	1.2394	1.4264
492.4356	24.0001	51	2	200	2	60	1	0	0	0	2	0	0	0.4744	0	2	0	0	0	492.4356	495.4535	495.4535	509.4992	499.9515	509.4872	516.4357	7	0	0	0.9226	0.816	1.6396	1.2261
516.4538	24.0001	52	2	150	2	30	1	0	0	0	1	0	0	0.4132	0	2	0	0	0	516.4538	519.47	519.47	533.5293	523.9067	533.5173	540.4539	7	0	150	0.1716	0.8357	1.2396	1.4261
540.4734	23.0001	53	2	200	1	75	1	0.6234	0	2	0	0	0	0	0	0	2	0	0	540.4734	541.1233	541.1391	557.5459	550.5118	557.5339	563.4735	6	100	100	0.7601	0.1865	1.2393	1.6263
