onset	duration	Trials	Runs	Cond_1_200_2_150_HasBeenChangedTo200_150	order_1_first_2_lastForThisIdPerson_	ProbR	ID_1_PlayerA_2_playerB_	AnsTimePAS1_rtStage1_playerA___3Seconds	AnsTimePBS1	PAChoS1_1Left_2Right_	PBChoS1	MissingPAS1_0None_	MissingPBS1	AnsTimePAS2	AnsTimePBS2	PAChoS2	PBChoS2	MissingPAS2	MissingPBS2	TriOn	DecEndS1	IsiOnS1	FbOnS1	DecEndS2	FbOffS2	TriEnd	Jitter	rwPA_rewardToPa_	rwPB	randa	randb	Unknown1	Unknown2
0.0009	20.0011	29	2	200	1	40	1	0.9831	0	1	0	0	0	0	0	0	1	0	0	0.0009	1.0313	1.0476	17.1112	10.0484	17.0955	20.002	3	100	100	0.6093	0.5562	1.25	1.2333
20.0577	20.0001	30	2	150	1	60	1	1.0897	0	2	0	0	0	0	0	0	2	0	0	20.0577	21.1841	21.1934	37.1406	30.0943	37.1244	40.0578	3	150	0	0.8624	0.9777	1.233	1.2165
40.0734	24.0001	31	2	200	2	40	1	0	0	0	1	0	0	0.8117	0	1	0	0	0	40.0734	43.083	43.0832	57.1535	47.9175	57.1375	64.0735	7	0	0	0.387	0.9365	1.2332	2.2329
64.0815	22.0001	32	2	150	2	70	1	0	0	0	2	0	0	1.148	0	2	0	0	0	64.0815	67.0906	67.0906	81.1655	72.2658	81.1495	86.0816	5	150	0	0.2155	0.2635	1.2332	1.4165
86.092	21.0001	33	2	200	1	10	1	0.7619	0	1	0	0	0	0	0	0	1	0	0	86.092	86.8766	86.881	103.1614	96.1144	103.1454	107.0921	4	100	100	0.4946	0.3662	1.2331	1.2165
107.1013	26	34	2	150	1	25	1	0.9297	0	1	0	0	0	0	0	0	2	0	0	107.1013	108.0569	108.0772	124.1906	117.1437	124.1747	133.1013	9	150	0	0.6515	0.6494	1.2331	1.2164
133.1113	22	35	2	200	2	70	1	0	0	0	2	0	0	0.9512	0	2	0	0	0	133.1113	136.1267	136.1267	150.2026	141.1055	150.1865	155.1113	5	100	100	0.9488	0.5226	1.2331	1.2166
155.1254	22.0001	36	2	150	2	35	1	0	0	0	1	0	0	0.9773	0	2	0	0	0	155.1254	158.1389	158.1389	172.1984	163.1442	172.1822	177.1255	5	0	150	0.7967	0.5675	1.2331	1.2164
177.134	23.0001	37	2	200	1	20	1	0.6894	0	1	0	0	0	0	0	0	1	0	0	177.134	177.8534	177.8639	194.2109	187.1637	194.1947	200.1341	6	100	100	0.0052	0.6745	1.2331	1.2163
200.1435	22.0002	38	2	150	1	80	1	0.5931	0	2	0	0	0	0	0	0	2	0	0	200.1435	200.7695	200.7762	217.223	210.1761	217.2071	222.1437	5	0	150	0.2028	0.6775	1.2331	1.2164
222.1535	21.0001	39	2	200	2	90	1	0	0	0	2	0	0	0.5538	0	2	0	0	0	222.1535	225.1679	225.1679	239.2191	229.7414	239.203	243.1536	4	100	100	0.6702	0.0349	1.233	1.2165
243.1645	23.0001	40	2	150	2	30	1	0	0	0	2	0	0	0.5591	0	2	0	0	0	243.1645	246.1739	246.1739	260.2317	250.7594	260.2157	266.1646	6	0	150	0.3698	0.7722	1.233	1.2165
266.1739	25.0005	41	2	200	1	75	1	0.7589	0	2	0	0	0	0	0	0	2	0	0	266.1739	266.956	266.9638	283.244	276.1971	283.2279	291.1744	8	0	0	0.4082	0.9245	1.233	1.2164
291.1836	21.0001	42	2	150	1	85	1	0.9974	0	1	0	0	0	0	0	0	1	0	0	291.1836	292.2066	292.2255	308.2726	301.2254	308.2566	312.1837	4	150	0	0.8866	0.589	1.2332	1.2166
312.1926	22.0001	43	2	200	2	10	1	0	0	0	1	0	0	0.8237	0	1	0	0	0	312.1926	315.2016	315.2016	329.252	320.0442	329.2358	334.1927	5	100	100	0.9762	0.7818	1.2319	1.2164
334.2036	23.0002	44	2	150	2	85	1	0	0	0	1	0	0	0.9481	0	1	0	0	0	334.2036	337.2141	337.2141	351.281	342.181	351.265	357.2038	6	0	150	0.5893	0.9133	1.2325	1.2163
357.2138	23.0002	45	2	200	1	15	1	0.716	0	1	0	0	0	0	0	0	1	0	0	357.2138	357.9458	357.9631	374.2935	367.2463	374.2774	380.214	6	100	100	0.9111	0.6735	1.2333	1.2166
380.2223	25.0001	46	2	150	1	65	1	1.0581	0	2	0	0	0	0	0	0	1	0	0	380.2223	381.3004	381.3087	397.289	390.2421	397.2731	405.2224	8	150	0	0.9006	0.0478	1.2331	1.2165
405.2311	19.0001	47	2	200	2	25	1	0	0	0	1	0	0	1.1035	0	1	0	0	0	405.2311	408.2404	408.2404	422.301	413.3731	422.2849	424.2312	2	100	100	0.7737	0.0193	1.2331	1.2164
424.2401	23.0002	48	2	150	2	90	1	0	0	0	2	0	0	0.9083	0	2	0	0	0	424.2401	427.2488	427.2488	441.3141	432.1909	441.298	447.2403	6	150	0	0.3181	0.3737	1.233	1.2164
447.2493	21.0001	49	2	200	1	65	1	0.8877	0	2	0	0	0	0	0	0	2	0	0	447.2493	448.1672	448.1794	464.3264	457.2797	464.3103	468.2494	4	100	100	0.9731	0.1189	1.2324	1.2166
468.2589	24.0001	50	2	150	1	15	1	0.8053	0	1	0	0	0	0	0	0	2	0	0	468.2589	469.0809	469.092	485.339	478.2919	485.3229	492.259	7	150	0	0.2242	0.0271	1.2332	1.2166
492.3075	24.0001	51	2	200	2	60	1	0	0	0	2	0	0	0.5377	0	2	0	0	0	492.3075	495.3164	495.3165	509.3679	499.874	509.3517	516.3076	7	0	0	0.9226	0.816	1.2332	1.2166
516.3173	24.0001	52	2	150	2	30	1	0	0	0	2	0	0	1.2753	0	1	0	0	0	516.3173	519.3278	519.3278	533.38	524.6238	533.3639	540.3174	7	0	150	0.1717	0.8357	1.4332	1.2165
540.3273	23.0001	53	2	200	1	75	1	0.7988	0	2	0	0	0	0	0	0	2	0	0	540.3273	541.1439	541.1617	557.4088	550.3618	557.3927	563.3274	6	100	100	0.7601	0.1865	1.2332	1.2165
563.3366	23.0001	54	2	150	1	80	1	0.5956	0	1	0	0	0	0	0	0	1	0	0	563.3366	563.9531	563.9574	580.4045	573.3573	580.3883	586.3367	6	150	0	0.618	0.6101	1.2331	1.2164
586.3459	20.0001	55	2	200	2	20	1	0	0	0	2	0	0	0.8016	0	2	0	0	0	586.3459	589.3542	589.3542	603.4334	594.1869	603.4174	606.346	3	0	0	0.6894	0.5208	1.2332	1.2165
606.3545	24.0001	56	2	150	2	35	1	0	0	0	2	0	0	0.7588	0	1	0	0	0	606.3545	609.3625	609.3626	623.413	614.1401	623.3968	630.3546	7	0	150	0.0853	0.8021	1.2329	1.2165
