onset	duration	Trials	Runs	Cond_1_200_2_150_HasBeenChangedTo200_150	order_1_first_2_lastForThisIdPerson_	ProbR	ID_1_PlayerA_2_playerB_	AnsTimePAS1_rtStage1_playerA___3Seconds	AnsTimePBS1	PAChoS1_1Left_2Right_	PBChoS1	MissingPAS1_0None_	MissingPBS1	AnsTimePAS2	AnsTimePBS2	PAChoS2	PBChoS2	MissingPAS2	MissingPBS2	TriOn	DecEndS1	IsiOnS1	FbOnS1	DecEndS2	FbOffS2	TriEnd	Jitter	rwPA_rewardToPa_	rwPB	randa	randb
0.001	22.0012	85	4	200	1	60	1	0.5406	0	2	0	0	0	0	0	0	2	0	0	0.001	0.5791	0.5878	17.1015	10.0399	17.0858	22.0022	5	0	0	0.7531	0.7061
22.0221	22.0001	86	4	150	1	35	1	0.7808	0	2	0	0	0	0	0	0	1	0	0	22.0221	22.8313	22.8501	39.1139	32.0674	39.0978	44.0222	5	150	0	0.3196	0.8338
44.0356	20.0001	87	4	200	2	85	1	0	0	0	2	0	0	0.8036	0	2	0	0	0	44.0356	47.0487	47.0488	61.1097	51.8821	61.0937	64.0357	3	100	100	0.4463	0.3552
64.044	22.0001	88	4	150	2	20	1	0	0	0	2	0	0	0.4708	0	1	0	0	0	64.044	67.0533	67.0533	81.1058	71.5458	81.0898	86.0441	5	150	0	0.8632	0.0142
86.0526	23.0001	89	4	200	1	90	1	1.0344	0	2	0	0	0	0	0	0	2	0	0	86.0526	87.106	87.1213	103.1351	96.088	103.119	109.0527	6	100	100	0.4652	0.5784
109.0616	22.0001	90	4	150	1	80	1	0.6738	0	2	0	0	0	0	0	0	2	0	0	109.0616	109.7576	109.767	126.1473	119.1004	126.1313	131.0617	5	0	150	0.6579	0.4723
131.072	23.0001	91	4	200	2	40	1	0	0	0	1	0	0	1.3073	0	1	0	0	0	131.072	134.0819	134.082	148.1432	139.4191	148.1272	154.0721	6	100	100	0.5805	0.509
154.081	23.0001	92	4	150	2	90	1	0	0	0	2	0	0	0.3708	0	2	0	0	0	154.081	157.089	157.089	171.1388	161.4782	171.1227	177.0811	6	150	0	0.8384	0.292
177.1031	25.0001	93	4	200	1	75	1	0.8582	0	2	0	0	0	0	0	0	2	0	0	177.1031	177.9792	177.9874	194.1845	187.1373	194.1684	202.1032	8	100	100	0.1557	0.0684
202.1127	22.0001	94	4	150	1	80	1	0.7825	0	1	0	0	0	0	0	0	2	0	0	202.1127	202.916	202.9327	219.1964	212.1494	219.1804	224.1128	5	0	150	0.4234	0.5151
224.1225	26.0001	95	4	200	2	20	1	0	0	0	1	0	0	1.0387	0	1	0	0	0	224.1225	227.1348	227.1349	241.1923	232.1995	241.1762	250.1226	9	100	100	0.6406	0.7541
250.1319	24.0001	96	4	150	2	35	1	0	0	0	2	0	0	0.63	0	2	0	0	0	250.1319	253.1406	253.1406	267.2207	257.8026	267.2046	274.132	7	0	150	0.5468	0.6335
274.1416	23.0001	97	4	200	1	40	1	0.6046	0	1	0	0	0	0	0	0	1	0	0	274.1416	274.774	274.7859	291.2161	284.1687	291.2001	297.1417	6	100	100	0.2285	0.1595
297.1505	21.0001	98	4	150	1	15	1	1.2152	0	1	0	0	0	0	0	0	1	0	0	297.1505	298.3802	298.398	314.2285	307.1814	314.2124	318.1506	4	0	150	0.1834	0.4431
318.16	24.0001	99	4	200	2	75	1	0	0	0	2	0	0	0.6918	0	2	0	0	0	318.16	321.1683	321.1683	335.2245	325.8848	335.2084	342.1601	7	100	100	0.9354	0.4902
342.1688	24.0001	100	4	150	2	10	1	0	0	0	2	0	0	0.4737	0	1	0	0	0	342.1688	345.1798	345.1798	359.2366	349.6788	359.2205	366.1689	7	150	0	0.1201	0.4497
366.1781	21.0001	101	4	200	1	65	1	0.8207	0	2	0	0	0	0	0	0	2	0	0	366.1781	367.0226	367.035	383.2486	376.2014	383.2327	387.1782	4	0	0	0.4006	0.8435
387.1876	21.0001	102	4	150	1	25	1	1.0844	0	2	0	0	0	0	0	0	2	0	0	387.1876	388.2991	388.3144	404.2614	397.2142	404.2453	408.1877	4	150	0	0.5671	0.7424
408.1966	25.0002	103	4	200	2	10	1	0	0	0	1	0	0	0.4807	0	1	0	0	0	408.1966	411.2053	411.2053	425.2741	415.7067	425.258	433.1968	8	100	100	0.3624	0.5683
433.2066	24.0001	104	4	150	2	70	1	0	0	0	2	0	0	0.4905	0	2	0	0	0	433.2066	436.2152	436.2152	450.2692	440.7283	450.2533	457.2067	7	150	0	0.125	0.2
