onset	duration	Trials	Runs	Cond_1_200_2_150_HasBeenChangedTo200_150	order_1_first_2_lastForThisIdPerson_	ProbR	ID_1_PlayerA_2_playerB_	AnsTimePAS1_rtStage1_playerA___3Seconds	AnsTimePBS1	PAChoS1_1Left_2Right_	PBChoS1	MissingPAS1_0None_	MissingPBS1	AnsTimePAS2	AnsTimePBS2	PAChoS2	PBChoS2	MissingPAS2	MissingPBS2	TriOn	DecEndS1	IsiOnS1	FbOnS1	DecEndS2	FbOffS2	TriEnd	Jitter	rwPA_rewardToPa_	rwPB	randa	randb
0.0001	20.0121	29	2	200	1	40	1	1.0743	0	1	0	0	0	0	0	0	1	0	0	0.0001	1.0876	1.0929	17.0352	10.011	17.0351	20.0122	3	100	100	0.6093	0.5562
20.0401	20.0123	30	2	150	1	60	1	1.0741	0	2	0	0	0	0	0	0	2	0	0	20.0401	21.1336	21.139	37.0678	30.0507	37.0677	40.0524	3	150	0	0.8624	0.9777
40.0578	24.0124	31	2	200	2	40	1	0	0	0	1	0	0	0.7637	0	1	0	0	0	40.0578	43.0635	43.0635	57.0872	47.8402	57.0872	64.0702	7	0	0	0.387	0.9365
64.076	22.0124	32	2	150	2	70	1	0	0	0	2	0	0	0.6675	0	2	0	0	0	64.076	67.082	67.082	81.1186	71.762	81.1186	86.0884	5	150	0	0.2155	0.2635
86.0942	21.0126	33	2	200	1	10	1	0.5166	0	1	0	0	0	0	0	0	1	0	0	86.0942	86.6324	86.6488	103.1378	96.1185	103.1376	107.1068	4	100	100	0.4946	0.3662
107.1437	26.0123	34	2	150	1	25	1	0.8438	0	2	0	0	0	0	0	0	2	0	0	107.1437	108.0053	108.0144	124.183	117.1569	124.183	133.156	9	150	0	0.6515	0.6494
133.1613	22.0122	35	2	200	2	70	1	0	0	0	2	0	0	0.7243	0	2	0	0	0	133.1613	136.1671	136.1671	150.2004	140.9006	150.2004	155.1735	5	100	100	0.9488	0.5226
155.1787	22.0123	36	2	150	2	35	1	0	0	0	1	0	0	0.72	0	1	0	0	0	155.1787	158.1837	158.1837	172.2191	162.915	172.2191	177.191	5	150	0	0.7967	0.5675
177.1957	23.0122	37	2	200	1	20	1	0.693	0	1	0	0	0	0	0	0	1	0	0	177.1957	177.9094	177.9228	194.2379	187.2141	194.2379	200.2079	6	100	100	0.0052	0.6745
200.2132	22.0123	38	2	150	1	80	1	0.6538	0	2	0	0	0	0	0	0	2	0	0	200.2132	200.8752	200.8877	217.2563	210.2302	217.2563	222.2255	5	0	150	0.2028	0.6775
222.2306	21.0123	39	2	200	2	90	1	0	0	0	2	0	0	0.714	0	2	0	0	0	222.2306	225.2366	225.2368	239.2617	229.965	239.2617	243.2429	4	100	100	0.6702	0.0349
243.2478	23.0122	40	2	150	2	30	1	0	0	0	1	0	0	0.6131	0	1	0	0	0	243.2478	246.2528	246.2528	260.2808	250.8698	260.2808	266.26	6	0	150	0.3698	0.7722
266.2654	25.0122	41	2	200	1	75	1	0.8641	0	2	0	0	0	0	0	0	2	0	0	266.2654	267.1418	267.1572	283.2992	276.2852	283.2992	291.2776	8	0	0	0.4082	0.9245
291.2831	21.0123	42	2	150	1	85	1	0.8722	0	1	0	0	0	0	0	0	1	0	0	291.2831	292.1676	292.1749	308.3169	301.2944	308.3169	312.2954	4	150	0	0.8866	0.589
312.3003	22.0123	43	2	200	2	10	1	0	0	0	1	0	0	0.6064	0	1	0	0	0	312.3003	315.3058	315.3058	329.336	319.9184	329.336	334.3126	5	100	100	0.9762	0.7818
334.3179	23.0122	44	2	150	2	85	1	0	0	0	2	0	0	0.7506	0	2	0	0	0	334.3179	337.3233	337.3233	351.3547	342.0813	351.3547	357.3301	6	0	150	0.5893	0.9133
357.3354	23.0122	45	2	200	1	15	1	0.9356	0	1	0	0	0	0	0	0	1	0	0	357.3354	358.2875	358.2978	374.3731	367.3503	374.3731	380.3476	6	100	100	0.9111	0.6735
