onset	duration	Trials	Runs	Cond_1_200_2_150_HasBeenChangedTo200_150	order_1_first_2_lastForThisIdPerson_	ProbR	ID_1_PlayerA_2_playerB_	AnsTimePAS1_rtStage1_playerA___3Seconds	AnsTimePBS1	PAChoS1_1Left_2Right_	PBChoS1	MissingPAS1_0None_	MissingPBS1	AnsTimePAS2	AnsTimePBS2	PAChoS2	PBChoS2	MissingPAS2	MissingPBS2	TriOn	DecEndS1	IsiOnS1	FbOnS1	DecEndS2	FbOffS2	TriEnd	Jitter	rwPA_rewardToPa_	rwPB	randa	randb	Unknown1	Unknown2
0.0005	20.0002	29	2	200	1	40	2	0	0	1	0	0	0	0	0.6334	0	1	0	0	0.0005	3.0167	3.0168	17.0573	7.6682	17.0451	20.0007	3	100	100	0.6093	0.5562	1.8393	1.4261
20.0145	20.0001	30	2	150	1	60	2	0	0	2	0	0	0	0	1.1694	0	2	0	0	20.0145	23.0214	23.0215	37.0768	28.2101	37.0645	40.0146	3	150	0	0.8624	0.9777	1.8394	1.4259
40.0194	24	31	2	200	2	40	2	0	0.9062	0	1	0	0	0	0	1	0	0	0	40.0194	40.942	40.9553	57.0829	50.0486	57.0706	64.0194	7	0	0	0.387	0.9365	1.4395	1.4258
64.0248	22	32	2	150	2	70	2	0	1.763	0	2	0	0	0	0	2	0	0	0	64.0248	65.8037	65.8799	81.0876	74.0533	81.0754	86.0248	5	150	0	0.2155	0.2635	1.4395	1.8127
86.0301	21	33	2	200	1	10	2	0	0	1	0	0	0	0	0.6367	0	1	0	0	86.0301	89.0364	89.0364	103.093	93.6934	103.0808	107.0301	4	100	100	0.4946	0.3662	1.6261	2.2125
107.0349	26	34	2	150	1	25	2	0	0	1	0	0	0	0	0.7412	0	2	0	0	107.0349	110.0427	110.0427	124.0856	114.8039	124.0733	133.0349	9	150	0	0.6515	0.6494	1.6261	1.6128
133.0405	22.0001	35	2	200	2	70	2	0	0.9618	0	2	0	0	0	0	2	0	0	0	133.0405	134.0175	134.0286	150.1029	143.0681	150.0907	155.0406	5	100	100	0.9488	0.5226	1.626	1.8127
155.0457	22	36	2	150	2	35	2	0	2.426	0	2	0	0	0	0	1	0	0	0	155.0457	157.4871	157.5002	172.1083	165.0735	172.0961	177.0457	5	150	0	0.7967	0.5675	1.6261	1.6128
177.0505	23.0001	37	2	200	1	20	2	0	0	1	0	0	0	0	0.6837	0	1	0	0	177.0505	180.0572	180.0572	194.1004	184.7611	194.0882	200.0506	6	100	100	0.0052	0.6745	2.026	1.6127
200.0562	22.0001	38	2	150	1	80	2	0	0	1	0	0	0	0	0.9926	0	2	0	0	200.0562	203.063	203.063	217.1055	208.075	217.0933	222.0563	5	0	150	0.2028	0.6775	1.6261	1.8127
222.0616	21	39	2	200	2	90	2	0	0.9886	0	2	0	0	0	0	2	0	0	0	222.0616	223.0657	223.0767	239.1243	232.0894	239.1121	243.0616	4	100	100	0.6702	0.0349	1.6261	1.8127
243.0665	23	40	2	150	2	30	2	0	1.3988	0	2	0	0	0	0	2	0	0	0	243.0665	244.4817	244.4957	260.1301	253.0952	260.118	266.0665	6	0	150	0.3698	0.7722	1.6261	1.8127
266.072	25.0001	41	2	200	1	75	2	0	0	2	0	0	0	0	0.7506	0	2	0	0	266.072	269.0787	269.0787	283.1218	273.8494	283.1096	291.0721	8	0	0	0.4082	0.9245	1.826	1.6128
