onset	duration	Trials	Runs	Cond_1_200_2_150_HasBeenChangedTo200_150	order_1_first_2_lastForThisIdPerson_	ProbR	ID_1_PlayerA_2_playerB_	AnsTimePAS1_rtStage1_playerA___3Seconds	AnsTimePBS1	PAChoS1_1Left_2Right_	PBChoS1	MissingPAS1_0None_	MissingPBS1	AnsTimePAS2	AnsTimePBS2	PAChoS2	PBChoS2	MissingPAS2	MissingPBS2	TriOn	DecEndS1	IsiOnS1	FbOnS1	DecEndS2	FbOffS2	TriEnd	Jitter	rwPA_rewardToPa_	rwPB	randa	randb
0.0004	23.0013	1	1	200	1	25	1	0.6715	0	1	0	0	0	0	0	0	1	0	0	0.0004	0.703	0.7242	17.078	10.044	17.0663	23.0017	6	100	100	0.5212	0.7195
23.0249	23.0004	2	1	150	1	30	1	0.6052	0	1	0	0	0	0	0	0	1	0	0	23.0249	23.6937	23.7015	40.0949	33.0613	40.0833	46.0253	6	0	150	0.1617	0.4387
46.0469	23.0003	3	1	200	2	10	1	0	0	0	1	0	0	0.5844	0	1	0	0	0	46.0469	49.0712	49.0712	63.1389	53.7014	63.1273	69.0472	6	0	0	0.7928	0.9833
69.0601	21.0007	4	1	150	2	20	1	0	0	0	1	0	0	0.7521	0	1	0	0	0	69.0601	72.075	72.075	86.1166	76.8462	86.1046	90.0608	4	150	0	0.5201	0.1161
90.0713	23.0016	5	1	200	1	75	1	0.5928	0	2	0	0	0	0	0	0	2	0	0	90.0713	90.7112	90.7276	107.1878	100.1468	107.1767	113.0729	6	100	100	0.3839	0.5962
113.095	20.0002	6	1	150	1	85	1	0.5098	0	2	0	0	0	0	0	0	2	0	0	113.095	113.6285	113.6529	130.2183	123.1815	130.2062	133.0952	3	0	150	0.8649	0.3192
133.1049	24.0001	7	1	200	2	65	1	0	0	0	2	0	0	0.5916	0	2	0	0	0	133.1049	136.1146	136.1146	150.1703	140.7259	150.1582	157.105	7	0	0	0.1769	0.9851
157.1233	25.0001	8	1	150	2	85	1	0	0	0	1	0	0	0.6231	0	1	0	0	0	157.1233	160.1381	160.1381	174.214	164.8013	174.202	182.1234	8	0	150	0.2606	0.4692
182.1422	23	9	1	200	1	70	1	0.4655	0	2	0	0	0	0	0	0	2	0	0	182.1422	182.6496	182.6637	199.2436	192.2053	199.2315	205.1422	6	0	0	0.5623	0.7808
205.1502	23	10	1	150	1	15	1	0.7409	0	2	0	0	0	0	0	0	2	0	0	205.1502	205.9154	205.9391	222.2211	215.1871	222.2091	228.1502	6	150	0	0.6078	0.4139
228.1685	23.0001	11	1	200	2	60	1	0	0	0	2	0	0	0.4906	0	2	0	0	0	228.1685	231.1904	231.1906	245.2517	235.7064	245.2395	251.1686	6	100	100	0.8385	0.1088
251.187	24.0001	12	1	150	2	20	1	0	0	0	1	0	0	0.4933	0	2	0	0	0	251.187	254.2084	254.2084	268.2822	258.7396	268.2705	275.1871	7	0	150	0.4622	0.5047
275.1921	24.0002	13	1	200	1	80	1	0.6283	0	2	0	0	0	0	0	0	2	0	0	275.1921	275.8416	275.8525	292.2995	285.2612	292.2876	299.1923	7	100	100	0.4586	0.2929
