onset	duration	Trials	Runs	Cond_1_200_2_150_HasBeenChangedTo200_150	order_1_first_2_lastForThisIdPerson_	ProbR	ID_1_PlayerA_2_playerB_	AnsTimePAS1_rtStage1_playerA___3Seconds	AnsTimePBS1	PAChoS1_1Left_2Right_	PBChoS1	MissingPAS1_0None_	MissingPBS1	AnsTimePAS2	AnsTimePBS2	PAChoS2	PBChoS2	MissingPAS2	MissingPBS2	TriOn	DecEndS1	IsiOnS1	FbOnS1	DecEndS2	FbOffS2	TriEnd	Jitter	rwPA_rewardToPa_	rwPB	randa	randb	Unknown1	Unknown2
0	22.0003	85	4	200	1	60	2	0	0	2	0	0	0	0	0.6322	0	2	0	0	0	3.0062	3.0062	17.0472	7.6564	17.0352	22.0003	5	0	0	0.7531	0.7061	1.826	1.8127
22.0063	22.0002	86	4	150	1	35	2	0	0	2	0	0	0	0	1.5585	0	1	0	0	22.0063	25.0121	25.0121	39.0659	30.5881	39.0538	44.0065	5	150	0	0.3196	0.8338	1.826	1.8128
44.012	20.0002	87	4	200	2	85	2	0	0.951	0	2	0	0	0	0	2	0	0	0	44.012	44.9752	44.9838	61.0714	54.0366	61.0592	64.0122	3	100	100	0.4463	0.3552	1.6261	1.6127
64.0177	22.0002	88	4	150	2	20	2	0	1.4049	0	2	0	0	0	0	1	0	0	0	64.0177	65.4353	65.4431	81.0775	74.0428	81.0654	86.0179	5	150	0	0.8632	0.0142	1.6261	1.6129
86.0239	23.0008	89	4	200	1	90	2	0	0	2	0	0	0	0	1.2745	0	2	0	0	86.0239	89.0319	89.0319	103.0697	94.3213	103.0577	109.0247	6	100	100	0.4652	0.5784	1.8393	1.826
109.0332	22.0002	90	4	150	1	80	2	0	0	2	0	0	0	0	0.8972	0	2	0	0	109.0332	112.0389	112.0389	126.088	116.9622	126.0758	131.0334	5	0	150	0.6579	0.4723	1.826	1.8127
131.0385	23	91	4	200	2	40	2	0	1.5379	0	1	0	0	0	0	1	0	0	0	131.0385	132.5975	132.6057	148.0935	141.0586	148.0812	154.0385	6	100	100	0.5805	0.509	1.826	1.8127
154.0432	23	92	4	150	2	90	2	0	2.4049	0	2	0	0	0	0	2	0	0	0	154.0432	156.4564	156.4638	171.0985	164.0637	171.0863	177.0432	6	150	0	0.8384	0.292	1.626	1.8127
177.048	25	93	4	200	1	75	2	0	0	2	0	0	0	0	0.6244	0	2	0	0	177.048	180.0536	180.0538	194.117	184.7052	194.1047	202.048	8	100	100	0.1557	0.0684	1.826	1.8127
202.0534	22	94	4	150	1	80	2	0	0	1	0	0	0	0	1.2489	0	2	0	0	202.0534	205.0594	205.0594	219.108	210.3341	219.0958	224.0534	5	0	150	0.4234	0.5151	1.826	1.8127
224.0585	26	95	4	200	2	20	2	0	2.1821	0	1	0	0	0	0	1	0	0	0	224.0585	226.2618	226.2789	241.1268	234.092	241.1145	250.0585	9	100	100	0.6406	0.7541	1.826	1.8128
