onset	duration	Trials	Runs	Cond_1_200_2_150_HasBeenChangedTo200_150	order_1_first_2_lastForThisIdPerson_	ProbR	ID_1_PlayerA_2_playerB_	AnsTimePAS1_rtStage1_playerA___3Seconds	AnsTimePBS1	PAChoS1_1Left_2Right_	PBChoS1	MissingPAS1_0None_	MissingPBS1	AnsTimePAS2	AnsTimePBS2	PAChoS2	PBChoS2	MissingPAS2	MissingPBS2	TriOn	DecEndS1	IsiOnS1	FbOnS1	DecEndS2	FbOffS2	TriEnd	Jitter	rwPA_rewardToPa_	rwPB	randa	randb
0	20.0003	57	3	200	1	40	2	0	0	1	0	0	0	0	0.5239	0	1	0	0	0	3.0062	3.0063	17.0484	7.5494	17.0365	20.0003	3	0	0	0.0498	0.8698
20.0063	23.0002	58	3	150	1	65	2	0	0	2	0	0	0	0	0.7776	0	1	0	0	20.0063	23.0125	23.0125	37.0546	27.8092	37.0424	43.0065	6	150	0	0.8838	0.9579
43.0117	23.0003	59	3	200	2	10	2	0	1.4871	0	1	0	0	0	0	1	0	0	0	43.0117	44.5129	44.5186	60.0597	53.025	60.0475	66.012	6	100	100	0.7252	0.4259
66.0173	23.0002	60	3	150	2	90	2	0	2.0189	0	1	0	0	0	0	1	0	0	0	66.0173	68.0498	68.0568	83.0781	76.0433	83.0659	89.0175	6	0	150	0.0151	0.743
89.0237	22.0008	61	3	200	1	40	2	0	0	1	0	0	0	0	0.8756	0	1	0	0	89.0237	92.0313	92.0313	106.0699	96.9226	106.058	111.0245	5	100	100	0.1432	0.0607
111.0335	24.0002	62	3	150	1	70	2	0	0	1	0	0	0	0	0.9258	0	2	0	0	111.0335	114.0397	114.0397	128.0886	118.9914	128.0764	135.0337	7	150	0	0.354	0.8262
135.0382	26	63	3	200	2	25	2	0	1.1888	0	1	0	0	0	0	1	0	0	0	135.0382	136.2483	136.259	152.0933	145.0584	152.0811	161.0382	9	100	100	0.1016	0.1
161.0434	22	64	3	150	2	65	2	0	2.5347	0	1	0	0	0	0	2	0	0	0	161.0434	163.5982	163.6092	178.0973	171.0625	178.0851	183.0434	5	150	0	0.7802	0.0369
183.0486	21	65	3	200	1	35	2	0	0	1	0	0	0	0	0.7887	0	1	0	0	183.0486	186.0548	186.0549	200.1161	190.8685	200.1038	204.0486	4	0	0	0.9028	0.7488
204.0533	25.0001	66	3	150	1	80	2	0	0	2	0	0	0	0	1.8343	0	2	0	0	204.0533	207.0588	207.0588	221.1085	212.9199	221.0963	229.0534	8	0	150	0.4646	0.2712
229.0586	21	67	3	200	2	90	2	0	0.9776	0	2	0	0	0	0	2	0	0	0	229.0586	230.0568	230.0655	246.1129	239.0781	246.1007	250.0586	4	100	100	0.7846	0.7926
250.0638	24	68	3	150	2	85	2	0	2.8158	0	1	0	0	0	0	2	0	0	0	250.0638	252.901	252.9105	267.1187	260.0838	267.1065	274.0638	7	0	150	0.5947	0.8741
274.0687	24	69	3	200	1	15	2	0	0	1	0	0	0	0	0.791	0	1	0	0	274.0687	277.0739	277.0739	291.1234	281.8917	291.1112	298.0687	7	100	100	0.2241	0.1368
298.0742	21	70	3	150	1	60	2	0	0	2	0	0	0	0	0.6607	0	2	0	0	298.0742	301.0793	301.0793	315.1281	305.766	315.1159	319.0742	4	0	150	0.8541	0.2953
319.0794	24	71	3	200	2	75	2	0	2.8558	0	2	0	0	0	0	2	0	0	0	319.0794	321.956	321.9657	336.1339	329.0991	336.1217	343.0794	7	100	100	0.1024	0.5099
343.0844	22	72	3	150	2	20	2	0	1.4322	0	2	0	0	0	0	2	0	0	0	343.0844	344.5371	344.5442	360.1386	353.1037	360.1264	365.0844	5	0	150	0.125	0.952
365.0898	22	73	3	200	1	75	2	0	0	2	0	0	0	0	0.9077	0	2	0	0	365.0898	368.0945	368.0945	382.1574	373.0289	382.1452	387.0898	5	0	0	0.5358	0.8588
387.095	24.0001	74	3	150	1	25	2	0	0	1	0	0	0	0	0.4521	0	1	0	0	387.095	390.1002	390.1002	404.1629	394.5789	404.1506	411.0951	7	0	150	0.9712	0.3404
411.1	21.0001	75	3	200	2	30	2	0	1.0949	0	1	0	0	0	0	1	0	0	0	411.1	412.2157	412.2266	428.1543	421.1194	428.142	432.1001	4	100	100	0.8086	0.5485
432.1053	22	76	3	150	2	10	2	0	1.8944	0	2	0	0	0	0	2	0	0	0	432.1053	434.0074	434.0188	449.16	442.1252	449.1478	454.1053	5	0	150	0.2085	0.8378
454.1101	20.0001	77	3	200	1	70	2	0	0	2	0	0	0	0	0.8011	0	2	0	0	454.1101	457.1152	457.1152	471.1655	461.9305	471.1533	474.1102	3	100	100	0.0407	0.5209
474.115	25.0001	78	3	150	1	60	2	0	0	1	0	0	0	0	0.6857	0	2	0	0	474.115	477.1206	477.1206	491.1583	481.8211	491.1461	499.1151	8	0	150	0.6493	0.1996
499.1204	20	79	3	200	2	20	2	0	0.988	0	1	0	0	0	0	1	0	0	0	499.1204	500.1168	500.1284	516.176	509.1411	516.1638	519.1204	3	100	100	0.7964	0.7426
519.1257	23	80	3	150	2	35	2	0	1.6768	0	2	0	0	0	0	1	0	0	0	519.1257	520.8122	520.8277	536.1822	529.1473	536.1699	542.1257	6	0	150	0.4816	0.7059
542.1307	23	81	3	200	1	30	2	0	0	1	0	0	0	0	0.7417	0	1	0	0	542.1307	545.1357	545.1357	559.1739	549.8925	559.1617	565.1307	6	100	100	0.9518	0.5107
565.1362	19	82	3	150	1	80	2	0	0	2	0	0	0	0	0.6264	0	1	0	0	565.1362	568.1422	568.1422	582.1923	572.7823	582.1801	584.1362	2	150	0	0.2248	0.2741
584.1415	23	83	3	200	2	15	2	0	0.9697	0	1	0	0	0	0	1	0	0	0	584.1415	585.1213	585.1246	601.1855	594.1506	601.1733	607.1415	6	100	100	0.9208	0.276
607.1466	23	84	3	150	2	85	2	0	1.4284	0	1	0	0	0	0	1	0	0	0	607.1466	608.5851	608.5962	624.2039	617.169	624.1917	630.1466	6	0	150	0.2903	0.1677
