onset	duration	Trials	Runs	Cond_1_200_2_150_HasBeenChangedTo200_150	order_1_first_2_lastForThisIdPerson_	ProbR	ID_1_PlayerA_2_playerB_	AnsTimePAS1_rtStage1_playerA___3Seconds	AnsTimePBS1	PAChoS1_1Left_2Right_	PBChoS1	MissingPAS1_0None_	MissingPBS1	AnsTimePAS2	AnsTimePBS2	PAChoS2	PBChoS2	MissingPAS2	MissingPBS2	TriOn	DecEndS1	IsiOnS1	FbOnS1	DecEndS2	FbOffS2	TriEnd	Jitter	rwPA_rewardToPa_	rwPB	randa	randb	Unknown1	Unknown2
0.0002	20.0007	29	2	200	1	40	1	0.9968	0	1	0	0	0	0	0	0	1	0	0	0.0002	1.0361	1.052	17.0858	10.0521	17.0745	20.0009	3	100	100	0.6093	0.5562	1.2393	1.2265
20.0215	20.0007	30	2	150	1	60	1	2.5606	0	2	0	0	0	0	0	0	1	0	0	20.0215	22.6317	22.6432	37.0909	30.0571	37.0791	40.0222	3	150	0	0.8624	0.9777	1.2393	1.4265
40.0419	24.0007	31	2	200	2	40	1	0	0	0	1	0	0	1.1785	0	1	0	0	0	40.0419	43.0608	43.0608	57.1227	48.2655	57.1108	64.0426	7	0	0	0.387	0.9365	1.2396	1.2395
64.0643	22.0007	32	2	150	2	70	1	0	0	0	1	0	0	0.9495	0	1	0	0	0	64.0643	67.0792	67.0792	81.1395	72.0532	81.1276	86.065	5	0	150	0.2155	0.2635	1.2399	1.2262
86.0858	21.0034	33	2	200	1	10	1	0.9407	0	1	0	0	0	0	0	0	1	0	0	86.0858	87.0651	87.07	103.1708	96.1256	103.1597	107.0892	4	100	100	0.4946	0.3662	1.466	1.44
107.124	26.0007	34	2	150	1	25	1	1.8152	0	2	0	0	0	0	0	0	1	0	0	107.124	108.9572	108.9674	124.1884	117.154	124.1764	133.1247	9	0	150	0.6515	0.6494	1.2399	1.2264
133.1445	22.0001	35	2	200	2	70	1	0	0	0	2	0	0	0.6148	0	2	0	0	0	133.1445	136.1626	136.1626	150.2177	140.7966	150.2057	155.1446	5	100	100	0.9488	0.5226	1.2265	1.2261
155.1622	22.0001	36	2	150	2	35	1	0	0	0	1	0	0	1.7029	0	2	0	0	0	155.1622	158.1781	158.1781	172.2353	163.9023	172.2232	177.1623	5	0	150	0.7967	0.5675	1.2397	1.2262
177.1814	23.0001	37	2	200	1	20	1	1.3403	0	1	0	0	0	0	0	0	1	0	0	177.1814	178.5603	178.5658	194.2528	187.2189	194.2409	200.1815	6	100	100	0.0052	0.6745	1.2396	1.2264
200.1991	22.0001	38	2	150	1	80	1	1.8457	0	2	0	0	0	0	0	0	1	0	0	200.1991	202.0829	202.0894	217.2701	210.236	217.2581	222.1992	5	150	0	0.2028	0.6775	1.8526	1.4264
222.2163	21.0001	39	2	200	2	90	1	0	0	0	2	0	0	0.5629	0	2	0	0	0	222.2163	225.2332	225.2333	239.2877	229.8148	239.2757	243.2164	4	100	100	0.6702	0.0349	1.2398	1.6393
243.2354	23.0001	40	2	150	2	30	1	0	0	0	1	0	0	0.5841	0	1	0	0	0	243.2354	246.2521	246.2521	260.3057	250.8541	260.2937	266.2355	6	0	150	0.3698	0.7722	1.2265	2.0392
266.2529	25.0001	41	2	200	1	75	1	1.005	0	2	0	0	0	0	0	0	2	0	0	266.2529	267.2951	267.3026	283.323	276.2888	283.311	291.253	8	0	0	0.4082	0.9245	1.4394	1.2265
291.2705	21.0001	42	2	150	1	85	1	2.6227	0	2	0	0	0	0	0	0	2	0	0	291.2705	293.9291	293.9449	308.3393	301.3053	308.3273	312.2706	4	0	150	0.8866	0.589	1.2394	1.2265
