onset	duration	Trials	Runs	Cond_1_200_2_150_HasBeenChangedTo200_150	order_1_first_2_lastForThisIdPerson_	ProbR	ID_1_PlayerA_2_playerB_	AnsTimePAS1_rtStage1_playerA___3Seconds	AnsTimePBS1	PAChoS1_1Left_2Right_	PBChoS1	MissingPAS1_0None_	MissingPBS1	AnsTimePAS2	AnsTimePBS2	PAChoS2	PBChoS2	MissingPAS2	MissingPBS2	TriOn	DecEndS1	IsiOnS1	FbOnS1	DecEndS2	FbOffS2	TriEnd	Jitter	rwPA_rewardToPa_	rwPB	randa	randb	Unknown1	Unknown2
0.0004	23.0013	1	1	200	1	25	2	0	0	1	0	0	0	0	0.3214	0	1	0	0	0.0004	3.0342	3.0343	17.0857	7.3715	17.0745	23.0017	6	100	100	0.5212	0.7195	1.3461	1.2662
23.0226	23.0009	2	1	150	1	30	2	0	0	2	0	0	0	0	0.4991	0	2	0	0	23.0226	26.0438	26.0438	40.1028	30.5663	40.091	46.0235	6	150	0	0.1617	0.4387	1.4529	1.8526
46.0429	23.0007	3	1	200	2	10	2	0	0.7421	0	1	0	0	0	0	1	0	0	0	46.0429	46.8293	46.8464	63.1335	56.1045	63.1216	69.0436	6	0	0	0.7928	0.9833	1.4791	1.4398
69.0648	21.0006	4	1	150	2	20	2	0	0.8354	0	1	0	0	0	0	2	0	0	0	69.0648	69.9395	69.9569	86.1506	79.1168	86.1388	90.0654	4	0	150	0.5201	0.1161	1.4392	1.4264
90.0854	23.0041	5	1	200	1	75	2	0	0	2	0	0	0	0	0.3424	0	2	0	0	90.0854	93.1151	93.1151	107.1823	97.4891	107.1713	113.0895	6	100	100	0.3839	0.5962	1.2535	1.2523
113.1273	20.0007	6	1	150	1	85	2	0	0	2	0	0	0	0	0.3949	0	1	0	0	113.1273	116.1443	116.1443	130.1858	120.5582	130.1737	133.128	3	150	0	0.8649	0.3192	1.4397	1.426
133.1472	24	7	1	200	2	65	2	0	0.7391	0	2	0	0	0	0	2	0	0	0	133.1472	133.9237	133.9307	150.2176	143.1835	150.2055	157.1472	7	0	0	0.1769	0.9851	1.4395	1.2265
157.1637	25.0001	8	1	150	2	85	2	0	1.3012	0	2	0	0	0	0	2	0	0	0	157.1637	158.5024	158.5072	174.2344	167.2003	174.2224	182.1638	8	150	0	0.2606	0.4692	1.2395	1.4264
182.1824	23.0001	9	1	200	1	70	2	0	0	0	0	1	0	0	0	0	0	0	0	182.1824	185.2016	185.2019	199.2107	-12331.1734	-12331.1734	205.1825	6	0	0	0.5623	0.7808	1.2398	100
205.1989	23.0001	10	1	150	1	15	2	0	0	1	0	0	0	0	0.6101	0	2	0	0	205.1989	208.2167	208.2167	222.2679	212.8425	222.2559	228.199	6	150	0	0.6078	0.4139	1.4397	1.2262
