onset	duration	Trials	Runs	Cond_1_200_2_150_HasBeenChangedTo200_150	order_1_first_2_lastForThisIdPerson_	ProbR	ID_1_PlayerA_2_playerB_	AnsTimePAS1_rtStage1_playerA___3Seconds	AnsTimePBS1	PAChoS1_1Left_2Right_	PBChoS1	MissingPAS1_0None_	MissingPBS1	AnsTimePAS2	AnsTimePBS2	PAChoS2	PBChoS2	MissingPAS2	MissingPBS2	TriOn	DecEndS1	IsiOnS1	FbOnS1	DecEndS2	FbOffS2	TriEnd	Jitter	rwPA_rewardToPa_	rwPB	randa	randb
0.0002	20.0007	29	2	200	1	40	2	0	0	1	0	0	0	0	0.3522	0	1	0	0	0.0002	3.021	3.0211	17.082	7.3984	17.0708	20.0009	3	100	100	0.6093	0.5562
20.0236	20.0007	30	2	150	1	60	2	0	0	1	0	0	0	0	0.3527	0	1	0	0	20.0236	23.0375	23.0375	37.1005	27.4174	37.0886	40.0243	3	150	0	0.8624	0.9777
40.0433	24.0007	31	2	200	2	40	2	0	0.8123	0	1	0	0	0	0	1	0	0	0	40.0433	40.8981	40.9119	57.1189	50.0853	57.1071	64.044	7	0	0	0.387	0.9365
64.0641	22.0008	32	2	150	2	70	2	0	0.6785	0	2	0	0	0	0	2	0	0	0	64.0641	64.7678	64.7821	81.1357	74.102	81.1238	86.0649	5	150	0	0.2155	0.2635
86.0853	21.0035	33	2	200	1	10	2	0	0	1	0	0	0	0	0.465	0	1	0	0	86.0853	89.1038	89.1039	103.1805	93.6093	103.1693	107.0888	4	100	100	0.4946	0.3662
107.1216	26.0007	34	2	150	1	25	2	0	0	1	0	0	0	0	0.3592	0	2	0	0	107.1216	110.1301	110.1301	124.1846	114.5081	124.1726	133.1223	9	150	0	0.6515	0.6494
133.1413	22.0001	35	2	200	2	70	2	0	0.5258	0	2	0	0	0	0	2	0	0	0	133.1413	133.7066	133.7138	150.2139	143.1799	150.202	155.1414	5	100	100	0.9488	0.5226
155.1583	22.0001	36	2	150	2	35	2	0	0.6605	0	1	0	0	0	0	1	0	0	0	155.1583	155.8457	155.8514	172.2182	165.1839	172.2062	177.1584	5	150	0	0.7967	0.5675
177.1751	23.0001	37	2	200	1	20	2	0	0	1	0	0	0	0	0.4223	0	1	0	0	177.1751	180.1925	180.1927	194.2491	184.6489	194.2372	200.1752	6	100	100	0.0052	0.6745
200.193	22.0001	38	2	150	1	80	2	0	0	1	0	0	0	0	0.4215	0	2	0	0	200.193	203.2097	203.2097	217.2531	207.6522	217.241	222.1931	5	0	150	0.2028	0.6775
