onset	duration	Trials	Runs	Cond_1_200_2_150_HasBeenChangedTo200_150	order_1_first_2_lastForThisIdPerson_	ProbR	ID_1_PlayerA_2_playerB_	AnsTimePAS1_rtStage1_playerA___3Seconds	AnsTimePBS1	PAChoS1_1Left_2Right_	PBChoS1	MissingPAS1_0None_	MissingPBS1	AnsTimePAS2	AnsTimePBS2	PAChoS2	PBChoS2	MissingPAS2	MissingPBS2	TriOn	DecEndS1	IsiOnS1	FbOnS1	DecEndS2	FbOffS2	TriEnd	Jitter	rwPA_rewardToPa_	rwPB	randa	randb	Unknown1	Unknown2
0.0004	20.0008	29	2	200	1	40	2	0	0	1	0	0	0	0	0.4595	0	1	0	0	0.0004	3.0214	3.0214	17.0594	7.4964	17.0478	20.0012	3	100	100	0.6093	0.5562	1.3359	1.2794
20.0245	20.0007	30	2	150	1	60	2	0	0	2	0	0	0	0	0.8776	0	1	0	0	20.0245	23.0435	23.0436	37.0913	27.9331	37.0795	40.0252	3	150	0	0.8624	0.9777	1.1188	1.3061
40.0461	24.0008	31	2	200	2	40	2	0	0.8518	0	1	0	0	0	0	1	0	0	0	40.0461	40.9287	40.9428	57.11	50.0798	57.0981	64.0469	7	0	0	0.387	0.9365	1.4357	1.0665
64.0675	22.0007	32	2	150	2	70	2	0	1.0252	0	2	0	0	0	0	1	0	0	0	64.0675	65.1324	65.1463	81.1402	74.1018	81.1284	86.0682	5	0	150	0.2155	0.2635	1.8039	1.5997
86.0895	21.0034	33	2	200	1	10	2	0	0	1	0	0	0	0	0.7787	0	1	0	0	86.0895	89.117	89.1171	103.1717	93.9148	103.1605	107.0929	4	100	100	0.4946	0.3662	1.1521	1.8524
107.1304	26.0007	34	2	150	1	25	2	0	0	2	0	0	0	0	0.6738	0	2	0	0	107.1304	110.14	110.14	124.1762	114.8274	124.1641	133.1311	9	150	0	0.6515	0.6494	1.0406	1.053
133.15	22.0001	35	2	200	2	70	2	0	1.0015	0	2	0	0	0	0	2	0	0	0	133.15	134.1873	134.1985	150.219	143.1801	150.2069	155.1501	5	100	100	0.9488	0.5226	1.0976	2.2794
155.1686	22.0001	36	2	150	2	35	2	0	0.8576	0	1	0	0	0	0	2	0	0	0	155.1686	156.0612	156.0697	172.2367	165.1971	172.2248	177.1687	5	0	150	0.7967	0.5675	1.2084	1.1599
177.1867	23.0001	37	2	200	1	20	2	0	0	1	0	0	0	0	0.8804	0	1	0	0	177.1867	180.2039	180.2041	194.2546	185.0992	194.2425	200.1868	6	100	100	0.0052	0.6745	1.0947	1.2795
200.2073	22.0001	38	2	150	1	80	2	0	0	2	0	0	0	0	0.6493	0	2	0	0	200.2073	203.2218	203.2218	217.2585	207.8853	217.2466	222.2074	5	0	150	0.2028	0.6775	1.5079	1.1192
222.2258	21.0001	39	2	200	2	90	2	0	1.1049	0	2	0	0	0	0	2	0	0	0	222.2258	223.3615	223.376	239.2898	232.2579	239.2777	243.2259	4	100	100	0.6702	0.0349	1.0907	1.5863
243.2444	23.0001	40	2	150	2	30	2	0	1.0469	0	1	0	0	0	0	1	0	0	0	243.2444	244.3216	244.3274	260.3079	253.2699	260.2959	266.2445	6	0	150	0.3698	0.7722	1.3232	1.0532
266.2655	25.0001	41	2	200	1	75	2	0	0	2	0	0	0	0	0.7617	0	2	0	0	266.2655	269.283	269.283	283.3253	274.0646	283.3133	291.2656	8	0	0	0.4082	0.9245	1.0469	2.1324
291.2846	21.0001	42	2	150	1	85	2	0	0	2	0	0	0	0	0.8549	0	2	0	0	291.2846	294.3002	294.3002	308.3419	299.1742	308.3298	312.2847	4	0	150	0.8866	0.589	1.2463	1.9325
312.3037	22.0001	43	2	200	2	10	2	0	0.6994	0	1	0	0	0	0	1	0	0	0	312.3037	313.0398	313.0464	329.36	322.3273	329.348	334.3038	5	100	100	0.9762	0.7818	2.3043	1.7995
334.3226	23.0001	44	2	150	2	85	2	0	1.464	0	2	0	0	0	0	2	0	0	0	334.3226	335.822	335.8372	351.3912	344.3541	351.3792	357.3227	6	0	150	0.5893	0.9133	1.4023	1.4927
357.3413	23.0001	45	2	200	1	15	2	0	0	1	0	0	0	0	0.6016	0	1	0	0	357.3413	360.3571	360.3571	374.4086	364.9743	374.3965	380.3414	6	100	100	0.9111	0.6735	1.5893	1.0796
380.3622	25.0001	46	2	150	1	65	2	0	0	1	0	0	0	0	0.8874	0	2	0	0	380.3622	383.3786	383.3786	397.4126	388.2912	397.4006	405.3623	8	0	150	0.9006	0.0478	1.172	1.1063
405.3814	19.0001	47	2	200	2	25	2	0	0.8329	0	1	0	0	0	0	1	0	0	0	405.3814	406.2428	406.2488	422.4425	415.4044	422.4305	424.3815	2	100	100	0.7737	0.0193	1.19	1.0399
424.4004	23.0001	48	2	150	2	90	2	0	1.0605	0	2	0	0	0	0	2	0	0	0	424.4004	425.4893	425.4943	441.4615	434.4221	441.4495	447.4005	6	150	0	0.3181	0.3737	1.1649	1.0799
447.4226	21.0001	49	2	200	1	65	2	0	0	2	0	0	0	0	0.7918	0	2	0	0	447.4226	450.4385	450.4385	464.4789	455.2617	464.4668	468.4227	4	100	100	0.9731	0.1189	1.3517	1.1596
468.4417	24.0001	50	2	150	1	15	2	0	0	1	0	0	0	0	0.866	0	1	0	0	468.4417	471.4573	471.4573	485.5105	476.3406	485.4984	492.4418	7	0	150	0.2242	0.0271	1.1511	1.4128
492.4609	24.0001	51	2	200	2	60	2	0	0.8013	0	2	0	0	0	0	2	0	0	0	492.4609	493.296	493.307	509.5274	502.489	509.5154	516.461	7	0	0	0.9226	0.816	1.1635	1.3598
516.481	24.0001	52	2	150	2	30	2	0	0	0	0	0	1	0	0	0	0	0	0	516.481	519.4982	519.5098	533.5044	-11648.4509	-11648.4509	540.4811	7	0	0	0.1716	0.8357	1.1196	100
540.5004	23.0001	53	2	200	1	75	2	0	0	2	0	0	0	0	0.8252	0	2	0	0	540.5004	543.5162	543.5162	557.5614	548.3507	557.5494	563.5005	6	100	100	0.7601	0.1865	1.3966	1.0796
563.5062	23.0001	54	2	150	1	80	2	0	0	1	0	0	0	0	0.7188	0	1	0	0	563.5062	566.5099	566.5099	580.5521	571.2483	580.5401	586.5063	6	150	0	0.618	0.6101	1.2203	1.1995
586.5257	20	55	2	200	2	20	2	0	0.9264	0	1	0	0	0	0	1	0	0	0	586.5257	587.4762	587.4824	603.5826	596.5483	603.5708	606.5257	3	100	100	0.6894	0.5208	1.2531	1.1198
606.5449	24.0001	56	2	150	2	35	2	0	1.0639	0	1	0	0	0	0	1	0	0	0	606.5449	607.6321	607.6476	623.6147	616.5761	623.6027	630.545	7	0	150	0.0853	0.8021	1.0974	1.0932
