onset	duration	Trials	Runs	Cond_1_200_2_150_HasBeenChangedTo200_150	order_1_first_2_lastForThisIdPerson_	ProbR	ID_1_PlayerA_2_playerB_	AnsTimePAS1_rtStage1_playerA___3Seconds	AnsTimePBS1	PAChoS1_1Left_2Right_	PBChoS1	MissingPAS1_0None_	MissingPBS1	AnsTimePAS2	AnsTimePBS2	PAChoS2	PBChoS2	MissingPAS2	MissingPBS2	TriOn	DecEndS1	IsiOnS1	FbOnS1	DecEndS2	FbOffS2	TriEnd	Jitter	rwPA_rewardToPa_	rwPB	randa	randb
0.0016	23.0026	1	1	200	1	25	2	0	0	1	0	0	0	0	0.6452	0	1	0	0	0.0016	3.0407	3.0407	17.1012	7.7234	17.089	23.0042	6	100	100	0.5212	0.7195
23.1092	23.0017	2	1	150	1	30	2	0	0	1	0	0	0	0	0.4791	0	1	0	0	23.1092	26.1154	26.1155	40.1847	30.6282	40.174	46.1109	6	0	150	0.1617	0.4387
46.1452	23.0006	3	1	200	2	10	2	0	1.0082	0	1	0	0	0	0	1	0	0	0	46.1452	47.177	47.1814	63.2151	56.1694	63.203	69.1458	6	0	0	0.7928	0.9833
69.1744	21.0002	4	1	150	2	20	2	0	0.9306	0	1	0	0	0	0	2	0	0	0	69.1744	70.1298	70.1453	86.2457	79.2117	86.2337	90.1746	4	0	150	0.5201	0.1161
90.1916	23.0001	5	1	200	1	75	2	0	0	1	0	0	0	0	0.62	0	1	0	0	90.1916	93.2091	93.2091	107.2504	97.848	107.2383	113.1917	6	0	0	0.3839	0.5962
113.2125	20	6	1	150	1	85	2	0	0	1	0	0	0	0	0.5797	0	1	0	0	113.2125	116.2277	116.2277	130.2676	120.8385	130.2556	133.2125	3	150	0	0.8649	0.3192
133.226	24.0001	7	1	200	2	65	2	0	0.8297	0	2	0	0	0	0	2	0	0	0	133.226	134.0827	134.0924	150.2994	143.2653	150.2873	157.2261	7	0	0	0.1769	0.9851
157.2422	25.0001	8	1	150	2	85	2	0	0.6951	0	2	0	0	0	0	1	0	0	0	157.2422	157.965	157.976	174.3162	167.2819	174.3038	182.2423	8	0	150	0.2606	0.4692
182.2589	23.0001	9	1	200	1	70	2	0	0	2	0	0	0	0	0.5862	0	2	0	0	182.2589	185.2747	185.2747	199.3325	189.8831	199.3205	205.259	6	0	0	0.5623	0.7808
205.2759	23.0001	10	1	150	1	15	2	0	0	1	0	0	0	0	0.6476	0	1	0	0	205.2759	208.2945	208.2945	222.3498	212.9665	222.3378	228.276	6	0	150	0.6078	0.4139
