onset	duration	Trials	Runs	Cond_1_200_2_150_HasBeenChangedTo200_150	order_1_first_2_lastForThisIdPerson_	ProbR	ID_1_PlayerA_2_playerB_	AnsTimePAS1_rtStage1_playerA___3Seconds	AnsTimePBS1	PAChoS1_1Left_2Right_	PBChoS1	MissingPAS1_0None_	MissingPBS1	AnsTimePAS2	AnsTimePBS2	PAChoS2	PBChoS2	MissingPAS2	MissingPBS2	TriOn	DecEndS1	IsiOnS1	FbOnS1	DecEndS2	FbOffS2	TriEnd	Jitter	rwPA_rewardToPa_	rwPB	randa	randb	Unknown1	Unknown2
0.0009	22.0011	85	4	200	1	60	2	0	0	1	0	0	0	0	0.8379	0	1	0	0	0.0009	3.0238	3.0239	17.0894	7.8963	17.0733	22.002	5	0	0	0.7531	0.7061	1.2499	1.2328
22.0202	22.0001	86	4	150	1	35	2	0	0	1	0	0	0	0	0.693	0	2	0	0	22.0202	25.0371	25.0371	39.1017	29.7638	39.0856	44.0203	5	150	0	0.3196	0.8338	1.2332	1.2165
44.0327	20.0001	87	4	200	2	85	2	0	0.9589	0	2	0	0	0	0	2	0	0	0	44.0327	45.0265	45.0337	61.114	54.0674	61.0981	64.0328	3	100	100	0.4463	0.3552	1.2332	1.2166
64.0412	22	88	4	150	2	20	2	0	0.8259	0	2	0	0	0	0	1	0	0	0	64.0412	64.8894	64.8965	81.1104	74.0636	81.0943	86.0412	5	150	0	0.8632	0.0142	1.233	1.2166
86.0492	23.0001	89	4	200	1	90	2	0	0	2	0	0	0	0	0.5385	0	2	0	0	86.0492	89.0582	89.0582	103.1227	93.6298	103.1068	109.0493	6	100	100	0.4652	0.5784	1.2331	1.2166
109.0582	22.0001	90	4	150	1	80	2	0	0	1	0	0	0	0	0.6802	0	2	0	0	109.0582	112.0679	112.0679	126.1351	116.7671	126.119	131.0583	5	0	150	0.6579	0.4723	1.2326	1.2165
131.0666	23	91	4	200	2	40	2	0	1.1218	0	1	0	0	0	0	1	0	0	0	131.0666	132.2064	132.2172	148.1475	141.1007	148.1315	154.0666	6	100	100	0.5805	0.509	1.2331	1.2165
154.0748	23.0001	92	4	150	2	90	2	0	1.7647	0	1	0	0	0	0	1	0	0	0	154.0748	155.8612	155.8793	171.1599	164.113	171.1438	177.0749	6	0	150	0.8384	0.292	1.2331	1.2166
177.087	25.0001	93	4	200	1	75	2	0	0	2	0	0	0	0	0.6796	0	2	0	0	177.087	180.0989	180.0989	194.1554	184.8036	194.1394	202.0871	8	100	100	0.1557	0.0684	1.2334	1.2167
202.0952	22.0001	94	4	150	1	80	2	0	0	2	0	0	0	0	0.5661	0	1	0	0	202.0952	205.1039	205.1039	219.1841	209.7021	219.1679	224.0953	5	150	0	0.4234	0.5151	1.2332	1.2163
224.1035	26.0001	95	4	200	2	20	2	0	1.1535	0	1	0	0	0	0	1	0	0	0	224.1035	225.2866	225.2995	241.18	234.133	241.1637	250.1036	9	100	100	0.6406	0.7541	1.2332	1.2165
250.1124	24.0002	96	4	150	2	35	2	0	0.8076	0	2	0	0	0	0	2	0	0	0	250.1124	250.9525	250.9612	267.1916	260.1443	267.1756	274.1126	7	0	150	0.5468	0.6335	1.2331	1.2163
274.1208	23.0002	97	4	200	1	40	2	0	0	1	0	0	0	0	0.5739	0	1	0	0	274.1208	277.1344	277.1344	291.187	281.7296	291.171	297.121	6	100	100	0.2285	0.1595	1.2332	1.2166
297.1297	21.0001	98	4	150	1	15	2	0	0	1	0	0	0	0	0.6215	0	2	0	0	297.1297	300.1388	300.1388	314.1994	304.7894	314.1832	318.1298	4	150	0	0.1834	0.4431	1.2332	1.2163
318.1382	24.0001	99	4	200	2	75	2	0	1.0023	0	2	0	0	0	0	2	0	0	0	318.1382	319.1674	319.1817	335.212	328.1648	335.196	342.1383	7	100	100	0.9354	0.4902	1.2332	1.2164
342.1466	24.0002	100	4	150	2	10	2	0	0.9533	0	1	0	0	0	0	2	0	0	0	342.1466	343.1306	343.1437	359.2242	352.177	359.2081	366.1468	7	0	150	0.1201	0.4497	1.2329	1.2164
366.1558	21.0001	101	4	200	1	65	2	0	0	2	0	0	0	0	0.7822	0	2	0	0	366.1558	369.1647	369.1647	383.2362	373.9702	383.2202	387.1559	4	0	0	0.4006	0.8435	1.2331	1.2164
387.1641	21.0001	102	4	150	1	25	2	0	0	2	0	0	0	0	0.8331	0	2	0	0	387.1641	390.1723	390.1723	404.2489	395.0338	404.2328	408.1642	4	150	0	0.5671	0.7424	1.2331	1.2164
408.1744	25.0002	103	4	200	2	10	2	0	1.0918	0	1	0	0	0	0	1	0	0	0	408.1744	409.2899	409.2978	425.2448	418.198	425.2287	433.1746	8	100	100	0.3624	0.5683	1.233	1.2165
