onset	duration	Trials	Runs	Cond_1_200_2_150_HasBeenChangedTo200_150	order_1_first_2_lastForThisIdPerson_	ProbR	ID_1_PlayerA_2_playerB_	AnsTimePAS1_rtStage1_playerA___3Seconds	AnsTimePBS1	PAChoS1_1Left_2Right_	PBChoS1	MissingPAS1_0None_	MissingPBS1	AnsTimePAS2	AnsTimePBS2	PAChoS2	PBChoS2	MissingPAS2	MissingPBS2	TriOn	DecEndS1	IsiOnS1	FbOnS1	DecEndS2	FbOffS2	TriEnd	Jitter	rwPA_rewardToPa_	rwPB	randa	randb
0.0009	20.0012	29	2	200	1	40	2	0	0	1	0	0	0	0	0.5514	0	1	0	0	0.0009	3.025	3.0252	17.0993	7.603	17.0834	20.0021	3	100	100	0.6093	0.5562
20.0257	20.0001	30	2	150	1	60	2	0	0	2	0	0	0	0	1.0246	0	2	0	0	20.0257	23.0375	23.0375	37.0954	28.0892	37.0794	40.0258	3	150	0	0.8624	0.9777
40.0385	24.0001	31	2	200	2	40	2	0	1.0684	0	1	0	0	0	0	1	0	0	0	40.0385	41.1303	41.1446	57.1249	50.0781	57.1089	64.0386	7	0	0	0.387	0.9365
64.0465	22	32	2	150	2	70	2	0	0.8764	0	1	0	0	0	0	1	0	0	0	64.0465	64.95	64.9566	81.1204	74.0731	81.1043	86.0465	5	0	150	0.2155	0.2635
86.0551	21.0001	33	2	200	1	10	2	0	0	1	0	0	0	0	1.1871	0	1	0	0	86.0551	89.0651	89.0651	103.1161	94.2717	103.1001	107.0552	4	100	100	0.4946	0.3662
107.0635	26.0001	34	2	150	1	25	2	0	0	2	0	0	0	0	0.9541	0	1	0	0	107.0635	110.0729	110.0729	124.1289	115.0515	124.1128	133.0636	9	0	150	0.6515	0.6494
133.0714	22	35	2	200	2	70	2	0	1.1061	0	2	0	0	0	0	2	0	0	0	133.0714	134.2003	134.2101	150.1405	143.0936	150.1245	155.0714	5	100	100	0.9488	0.5226
155.08	22.0001	36	2	150	2	35	2	0	1.5328	0	2	0	0	0	0	1	0	0	0	155.08	156.639	156.6559	172.1697	165.1228	172.1537	177.0801	5	150	0	0.7967	0.5675
177.0881	23.0001	37	2	200	1	20	2	0	0	1	0	0	0	0	0.9469	0	1	0	0	177.0881	180.0964	180.0964	194.1656	185.0643	194.1494	200.0882	6	100	100	0.0052	0.6745
200.0962	22.0001	38	2	150	1	80	2	0	0	2	0	0	0	0	0.821	0	1	0	0	200.0962	203.1059	203.1059	217.1611	207.9507	217.145	222.0963	5	150	0	0.2028	0.6775
222.1053	21.0001	39	2	200	2	90	2	0	0.7803	0	2	0	0	0	0	2	0	0	0	222.1053	222.9072	222.9267	239.1904	232.1431	239.1741	243.1054	4	100	100	0.6702	0.0349
243.1135	23.0001	40	2	150	2	30	2	0	0.5656	0	1	0	0	0	0	2	0	0	0	243.1135	243.7051	243.7227	260.2029	253.1559	260.1869	266.1136	6	0	150	0.3698	0.7722
266.1222	25.0001	41	2	200	1	75	2	0	0	2	0	0	0	0	1.0096	0	2	0	0	266.1222	269.1327	269.1327	283.1987	274.1767	283.1824	291.1223	8	0	0	0.4082	0.9245
291.1311	21.0001	42	2	150	1	85	2	0	0	2	0	0	0	0	0.5154	0	2	0	0	291.1311	294.1411	294.1411	308.2105	298.6778	308.1943	312.1312	4	0	150	0.8866	0.589
312.1392	22.0001	43	2	200	2	10	2	0	0.824	0	1	0	0	0	0	1	0	0	0	312.1392	312.9835	312.9928	329.2065	322.1595	329.1905	334.1393	5	100	100	0.9762	0.7818
334.1481	23.0001	44	2	150	2	85	2	0	1.8616	0	2	0	0	0	0	1	0	0	0	334.1481	336.0338	336.0393	351.219	344.1718	351.2028	357.1482	6	0	150	0.5893	0.9133
357.1567	23.0001	45	2	200	1	15	2	0	0	1	0	0	0	0	0.7955	0	1	0	0	357.1567	360.1658	360.1658	374.2313	364.9954	374.2153	380.1568	6	100	100	0.9111	0.6735
380.1649	25.0002	46	2	150	1	65	2	0	0	1	0	0	0	0	0.6077	0	1	0	0	380.1649	383.1734	383.1734	397.227	387.8032	397.2108	405.1651	8	150	0	0.9006	0.0478
405.1739	19.0001	47	2	200	2	25	2	0	0.6799	0	1	0	0	0	0	1	0	0	0	405.1739	405.8718	405.8918	422.2554	415.2084	422.2394	424.174	2	100	100	0.7737	0.0193
424.1818	23.0001	48	2	150	2	90	2	0	0.9726	0	2	0	0	0	0	1	0	0	0	424.1818	425.1777	425.1883	441.2518	434.2051	441.2358	447.1819	6	0	150	0.3181	0.3737
447.1925	21.0001	49	2	200	1	65	2	0	0	2	0	0	0	0	1.1589	0	2	0	0	447.1925	450.2008	450.2008	464.2642	455.3917	464.2481	468.1926	4	100	100	0.9731	0.1189
468.2007	24.0001	50	2	150	1	15	2	0	0	1	0	0	0	0	0.7233	0	2	0	0	468.2007	471.2104	471.2104	485.2769	475.9687	485.2608	492.2008	7	150	0	0.2242	0.0271
492.2091	24.0001	51	2	200	2	60	2	0	0.863	0	2	0	0	0	0	2	0	0	0	492.2091	493.0883	493.0926	509.2723	502.2251	509.2563	516.2092	7	0	0	0.9226	0.816
516.2177	24.0001	52	2	150	2	30	2	0	0.6718	0	2	0	0	0	0	2	0	0	0	516.2177	516.9093	516.9207	533.3011	526.2543	533.2849	540.2178	7	0	150	0.1717	0.8357
540.2265	23.0001	53	2	200	1	75	2	0	0	2	0	0	0	0	0.5505	0	2	0	0	540.2265	543.2352	543.2352	557.3132	547.8156	557.2972	563.2266	6	100	100	0.7601	0.1865
563.2354	23.0001	54	2	150	1	80	2	0	0	1	0	0	0	0	0.819	0	1	0	0	563.2354	566.2436	566.2437	580.3253	571.0963	580.3094	586.2355	6	150	0	0.618	0.6101
586.2444	20.0001	55	2	200	2	20	2	0	1.0974	0	2	0	0	0	0	2	0	0	0	586.2444	587.3716	587.3906	603.3211	596.275	603.305	606.2445	3	0	0	0.6894	0.5208
606.2533	24.0001	56	2	150	2	35	2	0	0.8519	0	2	0	0	0	0	1	0	0	0	606.2533	607.1224	607.1368	623.3338	616.2868	623.3179	630.2534	7	0	150	0.0853	0.8021
