onset	duration	Trials	Runs	Cond_1_200_2_150_HasBeenChangedTo200_150	order_1_first_2_lastForThisIdPerson_	ProbR	ID_1_PlayerA_2_playerB_	AnsTimePAS1_rtStage1_playerA___3Seconds	AnsTimePBS1	PAChoS1_1Left_2Right_	PBChoS1	MissingPAS1_0None_	MissingPBS1	AnsTimePAS2	AnsTimePBS2	PAChoS2	PBChoS2	MissingPAS2	MissingPBS2	TriOn	DecEndS1	IsiOnS1	FbOnS1	DecEndS2	FbOffS2	TriEnd	Jitter	rwPA_rewardToPa_	rwPB	randa	randb	Unknown1	Unknown2
0.0002	20.0008	57	3	200	1	40	1	0.885	0	1	0	0	0	0	0	0	1	0	0	0.0002	0.9234	0.9312	17.0716	10.0379	17.0604	20.001	3	0	0	0.0498	0.8698	1.4525	1.4265
20.0215	23.0007	58	3	150	1	65	1	1.1065	0	1	0	0	0	0	0	0	1	0	0	20.0215	21.19	21.2029	37.1035	30.0696	37.0916	43.0222	6	150	0	0.8838	0.9579	1.2394	1.4264
43.0437	23.0007	59	3	200	2	10	1	0	0	0	1	0	0	0.6638	0	1	0	0	0	43.0437	46.062	46.062	60.1206	50.7487	60.1088	66.0444	6	100	100	0.7252	0.4259	1.2397	1.2394
66.0644	23.0007	60	3	150	2	90	1	0	0	0	1	0	0	1.5584	0	2	0	0	0	66.0644	69.0833	69.0833	83.1378	74.6604	83.1259	89.0651	6	150	0	0.0151	0.743	1.2398	1.226
89.0863	22.0034	61	3	200	1	40	1	1.2757	0	1	0	0	0	0	0	0	1	0	0	89.0863	90.4112	90.4278	106.1955	99.1495	106.1844	111.0897	5	100	100	0.1432	0.0607	1.2524	1.2399
111.1274	24.0007	62	3	150	1	70	1	1.1693	0	1	0	0	0	0	0	0	1	0	0	111.1274	112.3221	112.3388	128.1992	121.1651	128.1872	135.1281	7	150	0	0.354	0.8262	1.2394	1.2264
135.1457	26.0001	63	3	200	2	25	1	0	0	0	1	0	0	0.7453	0	1	0	0	0	135.1457	138.163	138.163	152.216	142.9255	152.204	161.1458	9	100	100	0.1016	0.1	1.2396	1.2261
161.165	22.0001	64	3	150	2	65	1	0	0	0	2	0	0	1.2198	0	1	0	0	0	161.165	164.1814	164.1815	178.2186	169.4159	178.2067	183.1651	5	0	150	0.7802	0.0369	1.2398	1.2261
183.1822	21.0001	65	3	200	1	35	1	1.0566	0	1	0	0	0	0	0	0	1	0	0	183.1822	184.2734	184.2826	200.2495	193.2158	200.2375	204.1823	4	0	0	0.9028	0.7488	1.2392	1.2264
204.2003	25.0001	66	3	150	1	80	1	1.7164	0	1	0	0	0	0	0	0	1	0	0	204.2003	205.9509	205.9669	221.2809	214.2469	221.269	229.2004	8	150	0	0.4646	0.2712	1.2395	1.2266
229.2209	21	67	3	200	2	90	1	0	0	0	2	0	0	0.523	0	2	0	0	0	229.2209	232.2386	232.2387	246.2973	236.7846	246.2853	250.2209	4	100	100	0.7846	0.7926	1.2398	1.426
250.2384	24.0001	68	3	150	2	85	1	0	0	0	2	0	0	0.9336	0	1	0	0	0	250.2384	253.257	253.257	267.3153	258.2132	267.3034	274.2385	7	0	150	0.5947	0.8741	1.2397	1.2263
274.2565	24.0001	69	3	200	1	15	1	1.0391	0	1	0	0	0	0	0	0	1	0	0	274.2565	275.325	275.3384	291.3321	284.2981	291.3201	298.2566	7	100	100	0.2241	0.1368	1.4393	1.4264
298.2744	21.0001	70	3	150	1	60	1	1.8073	0	1	0	0	0	0	0	0	2	0	0	298.2744	300.1097	300.1149	315.3356	308.3015	315.3236	319.2745	4	0	150	0.8541	0.2953	1.2393	1.4264
319.2922	24.0001	71	3	200	2	75	1	0	0	0	2	0	0	0.8543	0	2	0	0	0	319.2922	322.3087	322.3087	336.3669	327.1855	336.3549	343.2923	7	100	100	0.1024	0.5099	1.6397	1.4261
343.3129	22.0001	72	3	150	2	20	1	0	0	0	2	0	0	0.6132	0	1	0	0	0	343.3129	346.3281	346.3281	360.3838	350.9748	360.3718	365.313	5	0	150	0.125	0.952	1.6395	1.4261
