onset	duration	Trials	Runs	Cond_1_200_2_150_HasBeenChangedTo200_150	order_1_first_2_lastForThisIdPerson_	ProbR	ID_1_PlayerA_2_playerB_	AnsTimePAS1_rtStage1_playerA___3Seconds	AnsTimePBS1	PAChoS1_1Left_2Right_	PBChoS1	MissingPAS1_0None_	MissingPBS1	AnsTimePAS2	AnsTimePBS2	PAChoS2	PBChoS2	MissingPAS2	MissingPBS2	TriOn	DecEndS1	IsiOnS1	FbOnS1	DecEndS2	FbOffS2	TriEnd	Jitter	rwPA_rewardToPa_	rwPB	randa	randb	Unknown1	Unknown2
0	22.0003	85	4	200	1	60	2	0	0	2	0	0	0	0	0.4723	0	2	0	0	0	3.0072	3.0072	17.0533	7.5027	17.0413	22.0003	5	0	0	0.7531	0.7061	2.0393	1.6128
22.0069	22.0002	86	4	150	1	35	2	0	0	1	0	0	0	0	0.4388	0	2	0	0	22.0069	25.0133	25.0133	39.072	29.4745	39.0599	44.0071	5	150	0	0.3196	0.8338	1.4261	1.4128
44.013	20.0002	87	4	200	2	85	2	0	0.517	0	2	0	0	0	0	2	0	0	0	44.013	44.5474	44.5634	61.0774	54.0427	61.0652	64.0132	3	100	100	0.4463	0.3552	2.2392	1.4128
64.0185	22.0004	88	4	150	2	20	2	0	0.6507	0	1	0	0	0	0	2	0	0	0	64.0185	64.6871	64.7028	81.0835	74.0488	81.0714	86.0189	5	0	150	0.8632	0.0142	1.4261	1.4128
86.0252	23.0009	89	4	200	1	90	2	0	0	2	0	0	0	0	0.6341	0	2	0	0	86.0252	89.0337	89.0337	103.0756	93.6868	103.0637	109.0261	6	100	100	0.4652	0.5784	2.2392	1.4128
109.0351	22.0001	90	4	150	1	80	2	0	0	2	0	0	0	0	0.426	0	2	0	0	109.0351	112.0408	112.0408	126.0939	116.4836	126.0817	131.0352	5	0	150	0.6579	0.4723	3.0389	1.6128
131.0399	23	91	4	200	2	40	2	0	0.6983	0	1	0	0	0	0	1	0	0	0	131.0399	131.7505	131.7586	148.0993	141.0644	148.0871	154.0399	6	100	100	0.5805	0.509	1.4261	1.6127
154.045	23.0001	92	4	150	2	90	2	0	0.472	0	2	0	0	0	0	2	0	0	0	154.045	154.5292	154.537	171.1043	164.0695	171.0921	177.0451	6	150	0	0.8384	0.292	1.4262	1.8126
177.0502	25.0001	93	4	200	1	75	2	0	0	2	0	0	0	0	0.6564	0	2	0	0	177.0502	180.0559	180.056	194.096	184.7297	194.0838	202.0503	8	100	100	0.1557	0.0684	1.6261	2.0126
202.0549	22	94	4	150	1	80	2	0	0	1	0	0	0	0	0.425	0	1	0	0	202.0549	205.0604	205.0604	219.1136	209.5023	219.1014	224.0549	5	150	0	0.4234	0.5151	1.6261	2.0126
