onset	duration	Trials	Runs	Cond_1_200_2_150_HasBeenChangedTo200_150	order_1_first_2_lastForThisIdPerson_	ProbR	ID_1_PlayerA_2_playerB_	AnsTimePAS1_rtStage1_playerA___3Seconds	AnsTimePBS1	PAChoS1_1Left_2Right_	PBChoS1	MissingPAS1_0None_	MissingPBS1	AnsTimePAS2	AnsTimePBS2	PAChoS2	PBChoS2	MissingPAS2	MissingPBS2	TriOn	DecEndS1	IsiOnS1	FbOnS1	DecEndS2	FbOffS2	TriEnd	Jitter	rwPA_rewardToPa_	rwPB	randa	randb
0.0001	20.0002	29	2	200	1	40	1	1.0002	0	1	0	0	0	0	0	0	1	0	0	0.0001	1.0188	1.0314	17.0656	10.031	17.0536	20.0003	3	100	100	0.6093	0.5562
20.0558	20.0002	30	2	150	1	60	1	1.0048	0	2	0	0	0	0	0	0	1	0	0	20.0558	21.0827	21.0908	37.1117	30.0771	37.0996	40.056	3	150	0	0.8624	0.9777
40.0616	24.0002	31	2	200	2	40	1	0	0	0	1	0	0	1.2603	0	1	0	0	0	40.0616	43.0687	43.0687	57.1178	48.3552	57.1057	64.0618	7	0	0	0.387	0.9365
64.068	22.0002	32	2	150	2	70	1	0	0	0	1	0	0	0.7145	0	1	0	0	0	64.068	67.075	67.075	81.1225	71.814	81.1103	86.0682	5	0	150	0.2155	0.2635
86.0744	21.0009	33	2	200	1	10	1	0.9056	0	1	0	0	0	0	0	0	1	0	0	86.0744	86.9998	87.0137	103.1413	96.107	103.1295	107.0753	4	100	100	0.4946	0.3662
107.0841	26.0002	34	2	150	1	25	1	1.6965	0	1	0	0	0	0	0	0	1	0	0	107.0841	108.7964	108.8058	124.1469	117.1121	124.1347	133.0843	9	0	150	0.6515	0.6494
133.0898	22	35	2	200	2	70	1	0	0	0	2	0	0	0.6292	0	2	0	0	0	133.0898	136.096	136.096	150.1375	140.7438	150.1253	155.0898	5	100	100	0.9488	0.5226
155.0947	22	36	2	150	2	35	1	0	0	0	2	0	0	2.2531	0	1	0	0	0	155.0947	158.1009	158.101	172.1562	164.3732	172.144	177.0947	5	150	0	0.7967	0.5675
177.0996	23.0001	37	2	200	1	20	1	1.0605	0	1	0	0	0	0	0	0	1	0	0	177.0996	178.175	178.1809	194.1483	187.1136	194.1361	200.0997	6	100	100	0.0052	0.6745
200.1053	22	38	2	150	1	80	1	1.8863	0	1	0	0	0	0	0	0	1	0	0	200.1053	202.006	202.0121	217.1533	210.1184	217.1411	222.1053	5	150	0	0.2028	0.6775
222.1108	21.0001	39	2	200	2	90	1	0	0	0	2	0	0	0.6227	0	2	0	0	0	222.1108	225.1178	225.1179	239.172	229.7585	239.1598	243.1109	4	100	100	0.6702	0.0349
243.1159	23.0001	40	2	150	2	30	1	0	0	0	1	0	0	0.6049	0	2	0	0	0	243.1159	246.122	246.122	260.1645	250.7463	260.1522	266.116	6	0	150	0.3698	0.7722
266.1217	25.0001	41	2	200	1	75	1	0.8204	0	2	0	0	0	0	0	0	2	0	0	266.1217	266.9561	266.962	283.1695	276.1346	283.1572	291.1218	8	0	0	0.4082	0.9245
