onset	duration	Trials	Runs	Cond_1_200_2_150_HasBeenChangedTo200_150	order_1_first_2_lastForThisIdPerson_	ProbR	ID_1_PlayerA_2_playerB_	AnsTimePAS1_rtStage1_playerA___3Seconds	AnsTimePBS1	PAChoS1_1Left_2Right_	PBChoS1	MissingPAS1_0None_	MissingPBS1	AnsTimePAS2	AnsTimePBS2	PAChoS2	PBChoS2	MissingPAS2	MissingPBS2	TriOn	DecEndS1	IsiOnS1	FbOnS1	DecEndS2	FbOffS2	TriEnd	Jitter	rwPA_rewardToPa_	rwPB	randa	randb
0.0001	22.0003	85	4	200	1	60	2	0	0	2	0	0	0	0	0.6303	0	2	0	0	0.0001	3.0061	3.0061	17.047	7.6412	17.035	22.0004	5	0	0	0.7531	0.7061
22.007	22.0002	86	4	150	1	35	2	0	0	1	0	0	0	0	0.6954	0	1	0	0	22.007	25.0132	25.0132	39.3855	30.0579	39.3733	44.0072	5	150	0	0.3196	0.8338
44.013	20.0002	87	4	200	2	85	2	0	0.7115	0	2	0	0	0	0	2	0	0	0	44.013	44.7354	44.7435	61.524	54.0262	61.5119	64.0132	3	100	100	0.4463	0.3552
64.019	22.0003	88	4	150	2	20	2	0	1.0847	0	2	0	0	0	0	1	0	0	0	64.019	65.1145	65.1227	81.2368	74.2006	81.2246	86.0193	5	150	0	0.8632	0.0142
86.0256	23.0009	89	4	200	1	90	2	0	0	2	0	0	0	0	0.6231	0	2	0	0	86.0256	89.0335	89.0335	103.1621	93.7491	103.1501	109.0265	6	100	100	0.4652	0.5784
109.0357	22.0002	90	4	150	1	80	2	0	0	2	0	0	0	0	0.974	0	1	0	0	109.0357	112.0414	112.0414	126.5001	117.4513	126.4879	131.0359	5	150	0	0.6579	0.4723
131.0412	23.0001	91	4	200	2	40	2	0	0.8368	0	1	0	0	0	0	1	0	0	0	131.0412	131.8953	131.9115	148.1455	141.0618	148.1333	154.0413	6	100	100	0.5805	0.509
154.0464	23	92	4	150	2	90	2	0	1.0543	0	2	0	0	0	0	2	0	0	0	154.0464	155.1178	155.1296	171.337	164.3007	171.3248	177.0464	6	150	0	0.8384	0.292
177.0515	25	93	4	200	1	75	2	0	0	2	0	0	0	0	0.7292	0	2	0	0	177.0515	180.0572	180.0573	194.8616	185.5547	194.8494	202.0515	8	100	100	0.1557	0.0684
202.0571	22.0001	94	4	150	1	80	2	0	0	1	0	0	0	0	0.6892	0	2	0	0	202.0571	205.0633	205.0633	219.0927	209.7591	219.0805	224.0572	5	0	150	0.4234	0.5151
224.0629	26	95	4	200	2	20	2	0	0.5883	0	1	0	0	0	0	1	0	0	0	224.0629	224.6661	224.6774	242.1243	235.0882	242.1121	250.0629	9	100	100	0.6406	0.7541
250.0679	24.0001	96	4	150	2	35	2	0	0.6657	0	1	0	0	0	0	2	0	0	0	250.0679	250.7472	250.7611	267.1151	260.087	267.1029	274.068	7	0	150	0.5468	0.6335
274.0738	23	97	4	200	1	40	2	0	0	1	0	0	0	0	0.6474	0	1	0	0	274.0738	277.0791	277.0791	291.1196	281.7308	291.1074	297.0738	6	100	100	0.2285	0.1595
297.0794	21.0001	98	4	150	1	15	2	0	0	1	0	0	0	0	0.5335	0	1	0	0	297.0794	300.0851	300.0851	315.0042	304.6219	314.992	318.0795	4	0	150	0.1834	0.4431
318.0847	24	99	4	200	2	75	2	0	0.7548	0	2	0	0	0	0	2	0	0	0	318.0847	318.8513	318.8561	335.4233	328.3871	335.4112	342.0847	7	100	100	0.9354	0.4902
342.0904	24	100	4	150	2	10	2	0	0.9212	0	2	0	0	0	0	1	0	0	0	342.0904	343.0226	343.0339	359.4678	352.1064	359.4557	366.0904	7	150	0	0.1201	0.4497
366.0962	21.0001	101	4	200	1	65	2	0	0	2	0	0	0	0	0.7021	0	2	0	0	366.0962	369.1014	369.1014	383.2991	373.832	383.2869	387.0963	4	0	0	0.4006	0.8435
387.1016	21	102	4	150	1	25	2	0	0	1	0	0	0	0	0.6582	0	2	0	0	387.1016	390.1072	390.1072	404.1714	394.7803	404.1592	408.1016	4	150	0	0.5671	0.7424
408.1074	25	103	4	200	2	10	2	0	0.8104	0	1	0	0	0	0	1	0	0	0	408.1074	408.9272	408.943	425.6302	418.594	425.618	433.1074	8	100	100	0.3624	0.5683
433.113	24	104	4	150	2	70	2	0	0.7736	0	1	0	0	0	0	2	0	0	0	433.113	433.9081	433.9205	450.2878	443.2516	450.2756	457.113	7	150	0	0.125	0.2
457.1184	21	105	4	200	1	25	2	0	0	1	0	0	0	0	0.8649	0	1	0	0	457.1184	460.1236	460.1236	474.1724	465.0014	474.1602	478.1184	4	0	0	0.5543	0.9767
478.1242	24.0001	106	4	150	1	15	2	0	0	2	0	0	0	0	0.6941	0	1	0	0	478.1242	481.1297	481.1297	495.178	485.8359	495.1658	502.1243	7	0	150	0.1922	0.686
