onset	duration	Trials	Runs	Cond_1_200_2_150_HasBeenChangedTo200_150	order_1_first_2_lastForThisIdPerson_	ProbR	ID_1_PlayerA_2_playerB_	AnsTimePAS1_rtStage1_playerA___3Seconds	AnsTimePBS1	PAChoS1_1Left_2Right_	PBChoS1	MissingPAS1_0None_	MissingPBS1	AnsTimePAS2	AnsTimePBS2	PAChoS2	PBChoS2	MissingPAS2	MissingPBS2	TriOn	DecEndS1	IsiOnS1	FbOnS1	DecEndS2	FbOffS2	TriEnd	Jitter	rwPA_rewardToPa_	rwPB	randa	randb
0.0005	23.0001	1	1	200	1	25	2	0	0	1	0	0	0	0	0.6106	0	1	0	0	0.0005	3.0155	3.0155	17.0665	7.6409	17.0543	23.0006	6	100	100	0.5212	0.7195
23.0596	23.0003	2	1	150	1	30	2	0	0	1	0	0	0	0	0.4992	0	2	0	0	23.0596	26.0661	26.0662	40.1115	30.5878	40.0994	46.0599	6	150	0	0.1617	0.4387
46.0716	23.0003	3	1	200	2	10	2	0	0.5649	0	1	0	0	0	0	1	0	0	0	46.0716	46.6476	46.6557	63.1299	56.0952	63.1178	69.0719	6	0	0	0.7928	0.9833
69.0767	21.0001	4	1	150	2	20	2	0	1.0234	0	2	0	0	0	0	2	0	0	0	69.0767	70.1111	70.1273	86.1348	79.1	86.1226	90.0768	4	0	150	0.5201	0.1161
90.0818	23	5	1	200	1	75	2	0	0	2	0	0	0	0	0.6538	0	1	0	0	90.0818	93.0876	93.0876	107.1405	97.7581	107.1283	113.0818	6	0	0	0.3839	0.5962
113.0867	20	6	1	150	1	85	2	0	0	2	0	0	0	0	0.5616	0	1	0	0	113.0867	116.0926	116.0926	130.1455	120.6709	130.1333	133.0867	3	150	0	0.8649	0.3192
133.0916	24	7	1	200	2	65	2	0	0.58	0	2	0	0	0	0	2	0	0	0	133.0916	133.6846	133.691	150.1383	143.1035	150.1261	157.0916	7	0	0	0.1769	0.9851
157.0975	25.0001	8	1	150	2	85	2	0	0.6234	0	2	0	0	0	0	1	0	0	0	157.0975	157.7327	157.7489	174.1563	167.1215	174.1441	182.0976	8	0	150	0.2606	0.4692
182.1025	23.0001	9	1	200	1	70	2	0	0	2	0	0	0	0	0.5241	0	2	0	0	182.1025	185.1077	185.1077	199.1473	189.6487	199.1351	205.1026	6	0	0	0.5623	0.7808
205.107	23.0001	10	1	150	1	15	2	0	0	2	0	0	0	0	0.7497	0	2	0	0	205.107	208.1122	208.1122	222.1523	212.8789	222.1401	228.1071	6	150	0	0.6078	0.4139
