onset	duration	Trials	Runs	Cond_1_200_2_150_HasBeenChangedTo200_150	order_1_first_2_lastForThisIdPerson_	ProbR	ID_1_PlayerA_2_playerB_	AnsTimePAS1_rtStage1_playerA___3Seconds	AnsTimePBS1	PAChoS1_1Left_2Right_	PBChoS1	MissingPAS1_0None_	MissingPBS1	AnsTimePAS2	AnsTimePBS2	PAChoS2	PBChoS2	MissingPAS2	MissingPBS2	TriOn	DecEndS1	IsiOnS1	FbOnS1	DecEndS2	FbOffS2	TriEnd	Jitter	rwPA_rewardToPa_	rwPB	randa	randb	Unknown1	Unknown2
0.0002	20.0008	29	2	200	1	40	1	1.377	0	1	0	0	0	0	0	0	1	0	0	0.0002	1.4165	1.4254	17.0594	10.0321	17.048	20.001	3	100	100	0.6093	0.5562	1.0731	1.2397
20.0197	20.0007	30	2	150	1	60	1	1.6406	0	1	0	0	0	0	0	0	1	0	0	20.0197	21.6854	21.7104	37.0913	30.0524	37.0793	40.0204	3	150	0	0.8624	0.9777	1.1379	1.0799
40.0411	24.0007	31	2	200	2	40	1	0	0	0	1	0	0	1.2231	0	1	0	0	0	40.0411	43.0591	43.0592	57.1096	48.297	57.0978	64.0418	7	0	0	0.387	0.9365	1.428	1.3327
64.0629	22.0008	32	2	150	2	70	1	0	0	0	2	0	0	1.2285	0	2	0	0	0	64.0629	67.0813	67.0813	81.1265	72.3326	81.1146	86.0637	5	150	0	0.2155	0.2635	1.1298	1.6126
86.0852	21.0035	33	2	200	1	10	1	1.0902	0	1	0	0	0	0	0	0	1	0	0	86.0852	87.2146	87.2303	103.1713	96.1245	103.16	107.0887	4	100	100	0.4946	0.3662	1.4793	1.2798
107.1261	26.0006	34	2	150	1	25	1	1.7904	0	2	0	0	0	0	0	0	1	0	0	107.1261	108.9459	108.9548	124.1754	117.1462	124.1634	133.1267	9	0	150	0.6515	0.6494	1.4612	1.4264
133.1459	22	35	2	200	2	70	1	0	0	0	2	0	0	1.0778	0	2	0	0	0	133.1459	136.1618	136.1618	150.2181	141.2601	150.2061	155.1459	5	100	100	0.9488	0.5226	1.1942	1.0663
155.1645	22	36	2	150	2	35	1	0	0	0	1	0	0	0.6458	0	1	0	0	0	155.1645	158.1811	158.1811	172.2225	162.8459	172.2104	177.1645	5	150	0	0.7967	0.5675	1.7526	1.0396
177.1847	23.0001	37	2	200	1	20	1	1.1333	0	1	0	0	0	0	0	0	1	0	0	177.1847	178.3538	178.3666	194.2536	187.2174	194.2414	200.1848	6	100	100	0.0052	0.6745	1.0551	1.7996
200.2037	22.0001	38	2	150	1	80	1	1.3182	0	2	0	0	0	0	0	0	1	0	0	200.2037	201.5425	201.5569	217.2708	210.2312	217.2588	222.2038	5	150	0	0.2028	0.6775	1.1649	1.3331
