onset	duration	Trials	Runs	Cond_1_200_2_150_HasBeenChangedTo200_150	order_1_first_2_lastForThisIdPerson_	ProbR	ID_1_PlayerA_2_playerB_	AnsTimePAS1_rtStage1_playerA___3Seconds	AnsTimePBS1	PAChoS1_1Left_2Right_	PBChoS1	MissingPAS1_0None_	MissingPBS1	AnsTimePAS2	AnsTimePBS2	PAChoS2	PBChoS2	MissingPAS2	MissingPBS2	TriOn	DecEndS1	IsiOnS1	FbOnS1	DecEndS2	FbOffS2	TriEnd	Jitter	rwPA_rewardToPa_	rwPB	randa	randb	Unknown1	Unknown2
0.0018	23.0026	1	1	200	1	25	1	1.7602	0	1	0	0	0	0	0	0	1	0	0	0.0018	1.8131	1.8253	17.0864	10.0552	17.0742	23.0044	6	100	100	0.5212	0.7195	1.3607	1.1732
23.1289	23.0017	2	1	150	1	30	1	2.6716	0	2	0	0	0	0	0	0	2	0	0	23.1289	25.8221	25.8289	40.1966	33.1454	40.1858	46.1306	6	150	0	0.1617	0.4387	1.3523	1.3068
46.1729	23.0007	3	1	200	2	10	1	0	0	0	1	0	0	2.6284	0	2	0	0	0	46.1729	49.2001	49.2001	63.2538	55.8463	63.2417	69.1736	6	0	0	0.7928	0.9833	1.6044	2.2124
69.2108	21.0001	4	1	150	2	20	1	0	0	0	2	0	0	2.3415	0	2	0	0	0	69.2108	72.2285	72.2285	86.2711	78.59	86.259	90.2109	4	0	150	0.5201	0.1161	1.2606	1.0262
90.2433	23.0001	5	1	200	1	75	1	1.3611	0	2	0	0	0	0	0	0	2	0	0	90.2433	91.6438	91.6552	107.3025	100.2719	107.2904	113.2434	6	100	100	0.3839	0.5962	1.1293	1.0932
113.2633	20.0001	6	1	150	1	85	1	1.9307	0	2	0	0	0	0	0	0	1	0	0	113.2633	115.2307	115.2456	130.333	123.2955	130.321	133.2634	3	150	0	0.8649	0.3192	1.0963	1.0665
133.2837	24.0001	7	1	200	2	65	1	0	0	0	2	0	0	0.6306	0	2	0	0	0	133.2837	136.2994	136.2995	150.3382	140.9464	150.3261	157.2838	7	0	0	0.1769	0.9851	1.11	1.0662
157.3016	25.0001	8	1	150	2	85	1	0	0	0	2	0	0	1.5646	0	1	0	0	0	157.3016	160.3182	160.3184	174.355	165.8972	174.343	182.3017	8	0	150	0.2606	0.4692	1.894	1.546
182.322	23.0001	9	1	200	1	70	1	1.1174	0	2	0	0	0	0	0	0	2	0	0	182.322	183.4694	183.4844	199.3848	192.3541	199.3728	205.3221	6	0	0	0.5623	0.7808	1.2361	1.9595
205.3536	23.0001	10	1	150	1	15	1	2.0856	0	2	0	0	0	0	0	0	2	0	0	205.3536	207.4702	207.4745	222.402	215.3713	222.39	228.3537	6	150	0	0.6078	0.4139	1.0895	1.373
