onset	duration	Trials	Runs	Cond_1_200_2_150_HasBeenChangedTo200_150	order_1_first_2_lastForThisIdPerson_	ProbR	ID_1_PlayerA_2_playerB_	AnsTimePAS1_rtStage1_playerA___3Seconds	AnsTimePBS1	PAChoS1_1Left_2Right_	PBChoS1	MissingPAS1_0None_	MissingPBS1	AnsTimePAS2	AnsTimePBS2	PAChoS2	PBChoS2	MissingPAS2	MissingPBS2	TriOn	DecEndS1	IsiOnS1	FbOnS1	DecEndS2	FbOffS2	TriEnd	Jitter	rwPA_rewardToPa_	rwPB	randa	randb
0.001	20.0011	57	3	200	1	40	1	0.5569	0	1	0	0	0	0	0	0	1	0	0	0.001	0.6098	0.6188	17.0992	10.0535	17.0837	20.0021	3	0	0	0.0498	0.8698
20.0228	23.0001	58	3	150	1	65	1	1.1186	0	2	0	0	0	0	0	0	1	0	0	20.0228	21.1678	21.1815	37.1118	30.0656	37.0958	43.0229	6	150	0	0.8838	0.9579
43.0362	23	59	3	200	2	10	1	0	0	0	1	0	0	1.1128	0	1	0	0	0	43.0362	46.0473	46.0474	60.1243	51.1892	60.1082	66.0362	6	100	100	0.7252	0.4259
66.0452	23.0001	60	3	150	2	90	1	0	0	0	1	0	0	1.5095	0	1	0	0	0	66.0452	69.0549	69.0549	83.1199	74.598	83.1038	89.0453	6	0	150	0.0151	0.743
89.0562	22.0001	61	3	200	1	40	1	0.6381	0	1	0	0	0	0	0	0	1	0	0	89.0562	89.7235	89.7352	106.1322	99.0851	106.1162	111.0563	5	100	100	0.1432	0.0607
111.0674	24.0001	62	3	150	1	70	1	1.0368	0	1	0	0	0	0	0	0	2	0	0	111.0674	112.1346	112.1475	128.1447	121.0977	128.1286	135.0675	7	150	0	0.354	0.8262
135.0775	26.0001	63	3	200	2	25	1	0	0	0	1	0	0	1.0148	0	1	0	0	0	135.0775	138.086	138.086	152.1575	143.1236	152.1408	161.0776	9	100	100	0.1016	0.1
161.0868	22	64	3	150	2	65	1	0	0	0	1	0	0	0.8744	0	2	0	0	0	161.0868	164.0954	164.0954	178.1518	168.9952	178.1357	183.0868	5	150	0	0.7802	0.0369
183.0973	21.0001	65	3	200	1	35	1	0.7996	0	1	0	0	0	0	0	0	1	0	0	183.0973	183.9172	183.934	200.1809	193.1342	200.1649	204.0974	4	0	0	0.9028	0.7488
204.1071	25.0001	66	3	150	1	80	1	0.5494	0	2	0	0	0	0	0	0	2	0	0	204.1071	204.6795	204.6967	221.1937	214.1466	221.1776	229.1072	8	0	150	0.4646	0.2712
229.1164	21.0001	67	3	200	2	90	1	0	0	0	2	0	0	0.8563	0	2	0	0	0	229.1164	232.127	232.127	246.189	237.0139	246.173	250.1165	4	100	100	0.7846	0.7926
250.1256	24.0001	68	3	150	2	85	1	0	0	0	1	0	0	0.8717	0	2	0	0	0	250.1256	253.1346	253.1346	267.185	258.0252	267.169	274.1257	7	0	150	0.5947	0.8741
274.1351	24.0001	69	3	200	1	15	1	0.7137	0	1	0	0	0	0	0	0	1	0	0	274.1351	274.8639	274.8835	291.2138	284.1667	291.1976	298.1352	7	100	100	0.2241	0.1368
298.145	21.0002	70	3	150	1	60	1	0.8442	0	2	0	0	0	0	0	0	2	0	0	298.145	299.0066	299.0123	315.2092	308.162	315.1932	319.1452	4	0	150	0.8541	0.2953
319.1546	24.0001	71	3	200	2	75	1	0	0	0	2	0	0	0.69	0	2	0	0	0	319.1546	322.1632	322.1632	336.222	326.8806	336.206	343.1547	7	100	100	0.1024	0.5099
343.1635	22.0002	72	3	150	2	20	1	0	0	0	2	0	0	0.8609	0	2	0	0	0	343.1635	346.1717	346.1717	360.2341	351.0635	360.2179	365.1637	5	0	150	0.125	0.952
365.173	22.0001	73	3	200	1	75	1	1.107	0	2	0	0	0	0	0	0	2	0	0	365.173	366.3068	366.3162	382.2465	375.1994	382.2303	387.1731	5	0	0	0.5358	0.8588
387.1815	24.0002	74	3	150	1	25	1	0.5874	0	1	0	0	0	0	0	0	1	0	0	387.1815	387.7998	387.8122	404.2591	397.2122	404.243	411.1817	7	0	150	0.9712	0.3404
411.19	21.0001	75	3	200	2	30	1	0	0	0	1	0	0	0.9553	0	1	0	0	0	411.19	414.1992	414.1992	428.2546	419.1784	428.2385	432.1901	4	100	100	0.8086	0.5485
432.1991	22.0001	76	3	150	2	10	1	0	0	0	2	0	0	0.6599	0	2	0	0	0	432.1991	435.2085	435.2085	449.2673	439.8957	449.2511	454.1992	5	0	150	0.2085	0.8378
454.2088	20.0002	77	3	200	1	70	1	0.8846	0	2	0	0	0	0	0	0	2	0	0	454.2088	455.1176	455.1327	471.2964	464.2496	471.2802	474.209	3	100	100	0.0407	0.5209
474.2182	25.0001	78	3	150	1	60	1	0.5976	0	1	0	0	0	0	0	0	2	0	0	474.2182	474.8435	474.8623	491.3093	484.2622	491.2931	499.2183	8	0	150	0.6493	0.1996
499.2277	20.0001	79	3	200	2	20	1	0	0	0	1	0	0	1.1404	0	1	0	0	0	499.2277	502.2364	502.2364	516.2879	507.3968	516.2718	519.2278	3	100	100	0.7964	0.7426
519.2375	23.0001	80	3	150	2	35	1	0	0	0	2	0	0	0.9102	0	1	0	0	0	519.2375	522.2455	522.2455	536.3007	527.1795	536.2848	542.2376	6	0	150	0.4816	0.7059
542.2468	23.0001	81	3	200	1	30	1	0.6621	0	1	0	0	0	0	0	0	1	0	0	542.2468	542.9282	542.9326	559.3131	552.2663	559.2971	565.2469	6	100	100	0.9518	0.5107
565.2562	19.0001	82	3	150	1	80	1	0.8048	0	2	0	0	0	0	0	0	1	0	0	565.2562	566.0833	566.0951	582.342	575.2948	582.326	584.2563	2	150	0	0.2248	0.2741
584.267	23.0001	83	3	200	2	15	1	0	0	0	1	0	0	0.7219	0	1	0	0	0	584.267	587.2789	587.2789	601.3383	592.0289	601.3223	607.2671	6	100	100	0.9208	0.276
607.2763	23.0001	84	3	150	2	85	1	0	0	0	1	0	0	0.7224	0	1	0	0	0	607.2763	610.2877	610.2878	624.3507	615.0416	624.3348	630.2764	6	0	150	0.2903	0.1677
