onset	duration	Trials	Runs	Cond_1_200_2_150_HasBeenChangedTo200_150	order_1_first_2_lastForThisIdPerson_	ProbR	ID_1_PlayerA_2_playerB_	AnsTimePAS1_rtStage1_playerA___3Seconds	AnsTimePBS1	PAChoS1_1Left_2Right_	PBChoS1	MissingPAS1_0None_	MissingPBS1	AnsTimePAS2	AnsTimePBS2	PAChoS2	PBChoS2	MissingPAS2	MissingPBS2	TriOn	DecEndS1	IsiOnS1	FbOnS1	DecEndS2	FbOffS2	TriEnd	Jitter	rwPA_rewardToPa_	rwPB	randa	randb
0	20.0003	29	2	200	1	40	1	0.8349	0	1	0	0	0	0	0	0	1	0	0	0	0.8623	0.8773	17.0777	10.0276	17.0612	20.0003	3	100	100	0.6093	0.5562
20.0085	20.0002	30	2	150	1	60	1	0.7666	0	2	0	0	0	0	0	0	1	0	0	20.0085	20.811	20.8277	37.0947	30.0447	37.0781	40.0087	3	150	0	0.8624	0.9777
40.0139	24.0002	31	2	200	2	40	1	0	0	0	1	0	0	0.9437	0	1	0	0	0	40.0139	43.0219	43.0219	57.0951	47.9887	57.0785	64.0141	7	0	0	0.387	0.9365
64.0199	22.0003	32	2	150	2	70	1	0	0	0	1	0	0	0.6687	0	1	0	0	0	64.0199	67.0284	67.0284	81.1122	71.7309	81.0956	86.0202	5	0	150	0.2155	0.2635
86.0261	21.0008	33	2	200	1	10	1	0.8928	0	1	0	0	0	0	0	0	1	0	0	86.0261	86.9554	86.979	103.1295	96.0798	103.1132	107.0269	4	100	100	0.4946	0.3662
107.0352	26.0002	34	2	150	1	25	1	0.8968	0	1	0	0	0	0	0	0	2	0	0	107.0352	107.9597	107.9794	124.1297	117.0795	124.113	133.0354	9	150	0	0.6515	0.6494
133.0407	22	35	2	200	2	70	1	0	0	0	2	0	0	0.9168	0	2	0	0	0	133.0407	136.0501	136.0501	150.1302	140.9969	150.1136	155.0407	5	100	100	0.9488	0.5226
155.0457	22	36	2	150	2	35	1	0	0	0	2	0	0	1.5076	0	2	0	0	0	155.0457	158.0538	158.0538	172.1141	163.5883	172.0973	177.0457	5	0	150	0.7967	0.5675
177.0503	23	37	2	200	1	20	1	0.8965	0	1	0	0	0	0	0	0	1	0	0	177.0503	177.9774	177.9975	194.1811	187.1374	194.1644	200.0503	6	100	100	0.0052	0.6745
200.0555	22	38	2	150	1	80	1	1.3473	0	1	0	0	0	0	0	0	1	0	0	200.0555	201.4288	201.4479	217.1482	210.098	217.1315	222.0555	5	150	0	0.2028	0.6775
222.0606	21.0001	39	2	200	2	90	1	0	0	0	2	0	0	1.8554	0	2	0	0	0	222.0606	225.0707	225.0708	239.132	230.9541	239.1153	243.0607	4	100	100	0.6702	0.0349
