onset	duration	Trials	Runs	Cond_1_200_2_150_HasBeenChangedTo200_150	order_1_first_2_lastForThisIdPerson_	ProbR	ID_1_PlayerA_2_playerB_	AnsTimePAS1_rtStage1_playerA___3Seconds	AnsTimePBS1	PAChoS1_1Left_2Right_	PBChoS1	MissingPAS1_0None_	MissingPBS1	AnsTimePAS2	AnsTimePBS2	PAChoS2	PBChoS2	MissingPAS2	MissingPBS2	TriOn	DecEndS1	IsiOnS1	FbOnS1	DecEndS2	FbOffS2	TriEnd	Jitter	rwPA_rewardToPa_	rwPB	randa	randb
0.0001	23.0164	1	1	200	1	25	1	1.4589	0	1	0	0	0	0	0	0	1	0	0	0.0001	1.4755	1.4832	17.0496	10.0141	17.0496	23.0165	6	100	100	0.5212	0.7195
23.0228	23.0167	2	1	150	1	30	1	1.5656	0	2	0	0	0	0	0	0	2	0	0	23.0228	24.6146	24.6323	40.0818	33.0464	40.0818	46.0395	6	150	0	0.1617	0.4387
46.0454	23.0167	3	1	200	2	10	1	0	0	0	1	0	0	0.754	0	1	0	0	0	46.0454	49.0524	49.0524	63.0976	53.8185	63.0975	69.0621	6	0	0	0.7928	0.9833
69.0685	21.0166	4	1	150	2	20	1	0	0	0	2	0	0	0.7184	0	2	0	0	0	69.0685	72.0757	72.0757	86.1133	76.8153	86.1132	90.0851	4	0	150	0.5201	0.1161
90.0915	23.0168	5	1	200	1	75	1	1.288	0	2	0	0	0	0	0	0	2	0	0	90.0915	91.4011	91.4128	107.1462	100.1125	107.146	113.1083	6	100	100	0.3839	0.5962
113.1178	20.0166	6	1	150	1	85	1	1.5776	0	2	0	0	0	0	0	0	1	0	0	113.1178	114.7229	114.7286	130.1613	123.1291	130.1613	133.1344	3	150	0	0.8649	0.3192
133.1402	24.0165	7	1	200	2	65	1	0	0	0	2	0	0	0.4939	0	2	0	0	0	133.1402	136.1464	136.1465	150.1772	140.6547	150.1772	157.1567	7	0	0	0.1769	0.9851
157.162	25.0165	8	1	150	2	85	1	0	0	0	2	0	0	2.2004	0	2	0	0	0	157.162	160.1676	160.1677	174.2095	166.3769	174.2095	182.1785	8	150	0	0.2606	0.4692
182.1842	23.0166	9	1	200	1	70	1	1.1904	0	2	0	0	0	0	0	0	2	0	0	182.1842	183.3996	183.4091	199.2252	192.1998	199.2252	205.2008	6	0	0	0.5623	0.7808
205.2061	23.0166	10	1	150	1	15	1	1.0466	0	2	0	0	0	0	0	0	2	0	0	205.2061	206.2719	206.2914	222.2576	215.2319	222.2576	228.2227	6	150	0	0.6078	0.4139
228.2281	23.0166	11	1	200	2	60	1	0	0	0	1	0	0	1.1675	0	1	0	0	0	228.2281	231.2347	231.2348	245.2732	236.4246	245.2732	251.2447	6	0	0	0.8385	0.1088
251.2505	24.0165	12	1	150	2	20	1	0	0	0	1	0	0	2.4003	0	2	0	0	0	251.2505	254.2561	254.2561	268.3056	260.673	268.3056	275.267	7	0	150	0.4622	0.5047
275.2723	24.0166	13	1	200	1	80	1	0.7733	0	2	0	0	0	0	0	0	2	0	0	275.2723	276.0618	276.0718	292.3213	285.2863	292.3213	299.2889	7	100	100	0.4586	0.2929
299.2944	21.0166	14	1	150	1	40	1	1.5668	0	1	0	0	0	0	0	0	1	0	0	299.2944	300.8878	300.9041	316.337	309.3162	316.337	320.311	4	150	0	0.0916	0.8384
320.3168	25.0166	15	1	200	2	30	1	0	0	0	1	0	0	0.8242	0	1	0	0	0	320.3168	323.3231	323.3231	337.3528	328.1607	337.3528	345.3334	8	100	100	0.1196	0.5065
345.339	24.0165	16	1	150	2	10	1	0	0	0	1	0	0	0.9556	0	1	0	0	0	345.339	348.3454	348.3454	362.3851	353.3244	362.3851	369.3555	7	150	0	0.7053	0.5028
369.3614	19.0166	17	1	200	1	80	1	0.6456	0	2	0	0	0	0	0	0	2	0	0	369.3614	370.0302	370.0513	386.4174	379.3878	386.4174	388.378	2	0	0	0.2405	0.9676
388.3842	22.0166	18	1	150	1	75	1	1.7444	0	1	0	0	0	0	0	0	1	0	0	388.3842	390.1451	390.1505	405.4167	398.3946	405.4166	410.4008	5	150	0	0.0304	0.0855
410.4061	24.0166	19	1	200	2	65	1	0	0	0	2	0	0	0.4263	0	2	0	0	0	410.4061	413.4116	413.4116	427.4491	417.8596	427.4491	434.4227	7	0	0	0.4122	0.8945
434.4287	21.0165	20	1	150	2	60	1	0	0	0	1	0	0	1.5105	0	1	0	0	0	434.4287	437.4344	437.4344	451.4647	442.9592	451.4647	455.4452	4	0	150	0.8023	0.2692
455.4512	22.0166	21	1	200	1	90	1	1.2501	0	2	0	0	0	0	0	0	2	0	0	455.4512	456.7145	456.7311	472.4972	465.4732	472.4972	477.4678	5	100	100	0.2534	0.4844
477.4733	22.0166	22	1	150	1	90	1	2.2706	0	2	0	0	0	0	0	0	1	0	0	477.4733	479.7674	479.7801	494.513	487.4909	494.513	499.4899	5	150	0	0.0492	0.276
499.4958	22.0165	23	1	200	2	15	1	0	0	0	1	0	0	1.08	0	1	0	0	0	499.4958	502.5014	502.5014	516.5454	507.5927	516.5454	521.5123	5	100	100	0.1339	0.2056
521.5177	22.0166	24	1	150	2	25	1	0	0	0	2	0	0	1.7845	0	2	0	0	0	521.5177	524.5231	524.5231	538.5612	530.3294	538.5612	543.5343	5	0	150	0.5054	0.1239
543.5396	20.0165	25	1	200	1	70	1	1.3673	0	2	0	0	0	0	0	0	2	0	0	543.5396	544.928	544.9441	560.5936	553.5606	560.5936	563.5561	3	100	100	0.8368	0.6167
563.5621	20.0165	26	1	150	1	35	1	2.2961	0	2	0	0	0	0	0	0	2	0	0	563.5621	565.8727	565.8932	580.6094	573.588	580.6094	583.5786	3	150	0	0.0569	0.0408
583.5847	21.0165	27	1	200	2	40	1	0	0	0	1	0	0	0.7517	0	1	0	0	0	583.5847	586.5905	586.5905	600.6253	591.3606	600.6253	604.6012	4	100	100	0.291	0.4634
604.6067	26.0166	28	1	150	2	35	1	0	0	0	1	0	0	1.0641	0	2	0	0	0	604.6067	607.613	607.613	621.6577	612.6887	621.6577	630.6233	9	0	150	0.2717	0.9382
