onset	duration	Trials	Runs	Cond_1_200_2_150_HasBeenChangedTo200_150	order_1_first_2_lastForThisIdPerson_	ProbR	ID_1_PlayerA_2_playerB_	AnsTimePAS1_rtStage1_playerA___3Seconds	AnsTimePBS1	PAChoS1_1Left_2Right_	PBChoS1	MissingPAS1_0None_	MissingPBS1	AnsTimePAS2	AnsTimePBS2	PAChoS2	PBChoS2	MissingPAS2	MissingPBS2	TriOn	DecEndS1	IsiOnS1	FbOnS1	DecEndS2	FbOffS2	TriEnd	Jitter	rwPA_rewardToPa_	rwPB	randa	randb
0.0001	20.0002	57	3	200	1	40	2	0	0	1	0	0	0	0	0.5724	0	1	0	0	0.0001	3.006	3.0061	17.0471	7.5832	17.0351	20.0003	3	0	0	0.0498	0.8698
20.0069	23.0003	58	3	150	1	65	2	0	0	1	0	0	0	0	0.562	0	1	0	0	20.0069	23.0125	23.0125	37.0531	27.5789	37.041	43.0072	6	150	0	0.8838	0.9579
43.0132	23.0002	59	3	200	2	10	2	0	0.6575	0	1	0	0	0	0	1	0	0	0	43.0132	43.6819	43.6908	60.0582	53.027	60.046	66.0134	6	100	100	0.7252	0.4259
66.0192	23.0002	60	3	150	2	90	2	0	0.893	0	2	0	0	0	0	1	0	0	0	66.0192	66.9225	66.9357	83.0766	76.0377	83.0643	89.0194	6	0	150	0.0151	0.743
89.0258	22.0008	61	3	200	1	40	2	0	0	1	0	0	0	0	0.7337	0	1	0	0	89.0258	92.0339	92.0339	106.0816	96.7791	106.0697	111.0266	5	100	100	0.1432	0.0607
111.0355	24.0002	62	3	150	1	70	2	0	0	1	0	0	0	0	0.7373	0	1	0	0	111.0355	114.0417	114.0418	128.0869	118.7879	128.0747	135.0357	7	150	0	0.354	0.8262
135.0407	26	63	3	200	2	25	2	0	0.7286	0	1	0	0	0	0	1	0	0	0	135.0407	135.7864	135.7908	152.0782	145.0495	152.066	161.0407	9	100	100	0.1016	0.1
161.0461	22.0001	64	3	150	2	65	2	0	0.953	0	2	0	0	0	0	1	0	0	0	161.0461	162.0147	162.0214	178.0955	171.0571	178.0833	183.0462	5	0	150	0.7802	0.0369
183.0515	21	65	3	200	1	35	2	0	0	1	0	0	0	0	1.0441	0	1	0	0	183.0515	186.0573	186.0574	200.1009	191.1089	200.0886	204.0515	4	0	0	0.9028	0.7488
204.0565	25.0001	66	3	150	1	80	2	0	0	1	0	0	0	0	0.7517	0	1	0	0	204.0565	207.062	207.062	221.0933	211.822	221.0811	229.0566	8	150	0	0.4646	0.2712
229.062	21.0001	67	3	200	2	90	2	0	1.1999	0	2	0	0	0	0	2	0	0	0	229.062	230.2771	230.2901	246.1109	239.0794	246.0987	250.0621	4	100	100	0.7846	0.7926
250.0672	24	68	3	150	2	85	2	0	0.9408	0	2	0	0	0	0	1	0	0	0	250.0672	251.0237	251.0292	267.1033	260.0774	267.0911	274.0672	7	0	150	0.5947	0.8741
274.0723	24.0001	69	3	200	1	15	2	0	0	1	0	0	0	0	1.0314	0	1	0	0	274.0723	277.0778	277.0778	291.1213	282.1164	291.1091	298.0724	7	100	100	0.2241	0.1368
298.078	21	70	3	150	1	60	2	0	0	1	0	0	0	0	1.1414	0	1	0	0	298.078	301.083	301.083	315.1126	306.231	315.1005	319.078	4	150	0	0.8541	0.2953
319.0834	24.0001	71	3	200	2	75	2	0	1.129	0	2	0	0	0	0	2	0	0	0	319.0834	320.2273	320.2309	336.1184	329.0914	336.1062	343.0835	7	100	100	0.1024	0.5099
343.0886	22	72	3	150	2	20	2	0	0.9102	0	1	0	0	0	0	1	0	0	0	343.0886	344.013	344.0222	360.1364	353.102	360.1242	365.0886	5	0	150	0.125	0.952
365.0944	22	73	3	200	1	75	2	0	0	2	0	0	0	0	0.5092	0	2	0	0	365.0944	368.0996	368.0996	382.1418	372.6147	382.1296	387.0944	5	0	0	0.5358	0.8588
387.1	24.0001	74	3	150	1	25	2	0	0	1	0	0	0	0	0.5266	0	1	0	0	387.1	390.1056	390.1056	404.1471	394.6374	404.1349	411.1001	7	0	150	0.9712	0.3404
411.1052	21	75	3	200	2	30	2	0	0.923	0	1	0	0	0	0	1	0	0	0	411.1052	412.0412	412.0509	428.1518	421.1188	428.1396	432.1052	4	100	100	0.8086	0.5485
432.1108	22	76	3	150	2	10	2	0	0.6444	0	1	0	0	0	0	1	0	0	0	432.1108	432.7685	432.7768	449.1575	442.1235	449.1453	454.1108	5	150	0	0.2085	0.8378
454.1165	20	77	3	200	1	70	2	0	0	2	0	0	0	0	0	0	0	0	1	454.1165	457.1215	457.1215	471.1763	464.1223	471.1641	474.1165	3	0	0	0.0407	0.5209
474.1217	25.0001	78	3	150	1	60	2	0	0	1	0	0	0	0	0.8347	0	1	0	0	474.1217	477.127	477.127	491.169	481.9674	491.1568	499.1218	8	150	0	0.6493	0.1996
499.1276	20	79	3	200	2	20	2	0	0.6969	0	1	0	0	0	0	1	0	0	0	499.1276	499.8367	499.8459	516.1733	509.1409	516.1611	519.1276	3	100	100	0.7964	0.7426
519.1332	23	80	3	150	2	35	2	0	0.9104	0	1	0	0	0	0	1	0	0	0	519.1332	520.056	520.0652	536.1794	529.1465	536.1672	542.1332	6	0	150	0.4816	0.7059
542.1384	23	81	3	200	1	30	2	0	0	1	0	0	0	0	0.6728	0	1	0	0	542.1384	545.1435	545.1435	559.1844	549.8209	559.1723	565.1384	6	100	100	0.9518	0.5107
565.1442	19	82	3	150	1	80	2	0	0	1	0	0	0	0	0.8295	0	1	0	0	565.1442	568.1493	568.1493	582.1895	572.9826	582.1772	584.1442	2	150	0	0.2248	0.2741
584.1498	23.0001	83	3	200	2	15	2	0	0.7224	0	1	0	0	0	0	1	0	0	0	584.1498	584.8846	584.8952	601.1959	594.1644	601.1837	607.1499	6	100	100	0.9208	0.276
607.1552	23	84	3	150	2	85	2	0	0.9002	0	2	0	0	0	0	1	0	0	0	607.1552	608.0675	608.0735	624.201	617.1658	624.1887	630.1552	6	0	150	0.2903	0.1677
